Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
90,-55,0,277.22606,42,6,,
91,-55,0,404.333963,42,6,,
92,-58,2,2012.33811,54,9,,
93,-58,0,130.030707,50,7,,
94,-57,1,495.246251,47,7,,
95,-53,1,695.495294,51,8,,
96,-45,4,8090.059851,54,11,,
97,-55,0,363.840925,42,6,,
98,-55,0,103.891327,42,6,,
99,-52,2,5978.811612,49,9,,
100,-54,0,191.90929,41,6,,
101,-54,0,100.821403,42,6,,
102,-55,0,187.875566,42,6,,
103,-55,0,130.289978,43,6,,
104,-58,1,740.670343,51,7,,
105,-55,0,454.325879,42,6,,
106,-52,1,2232.002993,47,8,,
107,-48,2,2911.102055,49,9,,
108,-55,0,360.337608,43,6,,
109,-54,0,728.449561,42,6,,
110,-55,0,378.337729,43,6,,
111,-56,0,821.851634,43,6,,
112,-54,0,652.23008,41,6,,
113,-58,1,1439.917453,51,7,,
114,-54,0,919.629068,42,6,,
115,-57,1,1787.166932,49,8,,
116,-55,0,371.01113,42,6,,
117,-55,0,679.7714,42,6,,
118,-55,0,1099.405869,43,6,,
119,-54,0,494.631067,42,6,,
120,-55,0,782.384473,42,6,,
121,-55,0,368.993072,42,6,,
122,-55,0,766.943139,42,6,,
123,-52,1,6001.583884,42,8,,
124,-56,1,233.203485,46,7,,
125,-49,2,1351.010438,45,8,,
126,-54,0,667.733759,41,6,,
127,-54,1,607.156567,41,6,,
128,-55,0,134.646919,42,6,,
129,-50,2,3412.833514,41,8,,
130,-54,1,770.56044,42,6,,
131,-55,0,803.846634,43,6,,
132,-53,1,2030.388067,47,8,,
133,-55,1,1067.383893,44,7,,
134,-56,1,1584.863842,47,8,,
135,-50,3,6338.031793,59,10,,
136,-55,0,642.790507,42,6,,
137,-45,4,5872.314568,67,11,,
138,-54,1,755.475394,43,7,,
139,-55,0,520.603212,42,6,,
140,-55,0,134.641785,42,6,,
141,-57,1,1908.138645,50,8,,
142,-55,1,737.287811,47,7,,
143,-52,1,3806.09257,43,8,,
144,-52,1,378.886247,39,6,,
145,-50,1,3759.360601,57,8,,
146,-55,1,97.501934,42,6,,
147,-59,1,3023.013977,54,8,,
148,-45,4,9199.9139,61,11,,
149,-45,1,4251.313428,53,8,,
150,-54,1,345.010572,43,7,,
151,-54,0,439.083826,41,6,,
152,-54,0,224.935939,42,6,,
153,-55,0,864.976335,42,6,,
154,-55,0,744.018114,42,6,,
155,-55,0,662.515178,42,6,,
156,-55,1,427.986649,46,7,,
157,-55,1,253.183338,46,7,,
158,-52,1,1855.766454,38,7,,
159,-55,0,1079.434443,42,6,,
160,-54,1,267.528754,41,6,,
161,-54,1,1328.785453,40,6,,
162,-54,0,121.427574,41,6,,
163,-55,0,77.681237,43,6,,
164,-54,1,271.190551,45,7,,
165,-55,0,156.641491,42,6,,
166,-55,1,275.461337,43,6,,
167,-57,1,273.125568,49,7,,
168,-55,0,86.235429,42,6,,
169,-49,2,2519.705557,46,8,,
170,-55,0,875.365536,42,6,,
171,-53,2,6720.715392,51,10,,
172,-55,0,252.841426,43,6,,
173,-53,3,5022.922046,57,10,,
174,-52,1,1401.996981,44,7,,
175,-49,1,2506.484803,55,8,,
176,-58,1,1123.831762,51,7,,
177,-57,2,1532.785034,50,8,,
178,-55,0,841.78961,43,6,,
179,-52,2,4463.405375,44,8,,
180,-55,0,1527.5726,42,6,,
181,-53,1,408.446056,41,7,,
182,-55,0,593.017883,42,6,,
183,-55,0,195.409451,43,6,,
184,-58,1,567.273413,50,7,,
185,-55,1,680.563183,47,7,,
186,-57,2,2642.054587,51,8,,
187,-54,0,806.666529,42,6,,
188,-50,0,-10.0,65,18,,
189,-55,0,554.630117,42,6,,
190,-55,1,208.739918,41,6,,
191,-54,1,1442.023277,41,6,,
192,-50,1,2595.80972,46,7,,
193,-55,1,799.104902,46,7,,
194,-58,3,6988.752958,56,10,,
195,-56,1,787.88069,49,7,,
196,-58,1,456.714806,51,7,,
197,-55,0,162.428895,42,6,,
198,-54,0,279.231227,42,6,,
199,-55,2,1066.007558,49,7,,
200,-54,0,133.781587,42,6,,
201,-55,0,403.692422,43,6,,
202,-54,0,329.573762,41,6,,
203,-55,0,649.785909,42,6,,
204,-54,0,647.436538,42,6,,
205,-56,0,321.590705,44,6,,
206,-53,1,2735.416259,44,8,,
207,-57,1,530.09514,49,7,,
208,-55,0,683.033567,42,6,,
209,-54,2,4553.853913,45,8,,
210,-52,1,1285.407401,41,7,,
211,-51,1,699.57392,43,7,,
212,-52,1,1771.046113,51,8,,
213,-54,1,336.311821,44,7,,
214,-55,0,690.407768,42,6,,
215,-53,1,1272.098208,39,6,,
216,-57,1,1560.578785,49,7,,
217,-58,0,175.96676,50,7,,
218,-54,2,1246.729047,46,8,,
219,-55,0,494.266888,42,6,,
220,-53,1,5471.471287,44,8,,
221,-56,0,316.299335,44,6,,
222,-49,2,2095.007074,56,8,,
223,-53,1,525.735447,49,7,,
224,-56,2,842.413517,51,8,,
225,-55,0,125.238361,42,6,,
226,-43,2,4374.344706,52,8,,
227,-55,0,837.508348,42,6,,
228,-50,1,2951.432995,56,8,,
229,-52,2,4106.90124,42,8,,
230,-54,1,1085.914408,42,7,,
231,-54,1,765.293463,41,6,,
232,-54,0,301.710655,42,6,,
233,-50,1,1725.57923,42,7,,
234,-41,9,6917.992843,48,13,,
235,-54,1,1497.374303,50,8,,
236,-52,1,1588.96388,41,7,,
237,-55,1,2053.070097,47,8,,
238,-48,1,4884.146536,47,8,,
239,-55,0,238.329729,42,6,,
240,-55,0,176.574154,43,6,,
241,-54,0,341.752259,42,6,,
242,-52,1,550.666496,40,6,,
243,-47,2,8680.789081,55,10,,
244,-55,0,896.751764,42,6,,
245,-55,0,614.658572,43,6,,
246,-55,0,352.887456,42,6,,
247,-54,1,3122.871161,45,8,,
248,-55,0,746.642818,42,6,,
249,-55,0,1239.255727,42,6,,
250,-46,4,10730.247821,59,12,,
251,-54,0,145.687983,41,6,,
252,-53,1,3879.425544,44,8,,
253,-55,0,1035.301829,43,6,,
254,-55,0,396.886914,42,6,,
255,-55,0,1582.054306,43,6,,
256,-58,1,498.47928,51,7,,
257,-54,0,464.309719,41,6,,
258,-50,2,3149.028617,56,9,,
259,-54,2,3494.566326,45,8,,
260,-54,0,1194.536255,42,6,,
261,-57,0,68.630272,49,7,,
262,-48,1,3321.97842,47,8,,
263,-55,0,1292.209163,42,6,,
264,-55,0,586.180046,42,6,,
265,-55,0,689.821505,42,6,,
266,-54,0,307.708413,42,6,,
267,-55,0,550.096381,42,6,,
268,-55,2,1541.525356,47,7,,
269,-53,1,1383.813282,39,6,,
270,-57,1,2481.844203,48,7,,
271,-51,1,1311.903313,39,6,,
272,-55,0,1076.811159,43,6,,
273,-54,1,1974.498198,50,8,,
274,-57,1,470.816638,49,7,,
275,-55,0,429.841467,42,6,,
276,-55,1,519.74239,42,6,,
277,-56,3,3500.713666,47,9,,
278,-55,0,341.980945,42,6,,
279,-55,2,1284.133764,46,7,,
280,-56,1,486.057802,47,7,,
281,-55,0,462.1051,43,6,,
282,-54,0,679.439392,41,6,,
283,-53,1,570.815072,41,7,,
284,-55,0,42.42018,42,6,,
285,-55,0,328.999784,42,6,,
286,-54,0,579.108434,42,6,,
287,-53,0,95.028922,40,6,,
288,-50,2,4604.026705,52,8,,
289,-55,0,1582.242217,42,6,,
290,-54,2,4129.931837,54,9,,
291,-54,0,1046.495564,42,6,,
292,-51,3,4827.509506,53,9,,
293,-48,1,5252.158827,48,8,,
294,-55,0,175.147521,42,6,,
295,-55,0,459.122905,42,6,,
296,-56,1,4442.315218,48,8,,
297,-57,4,3957.847734,54,10,,
298,-55,0,2019.264234,43,6,,
299,-50,2,5076.940117,54,9,,
300,-55,1,614.501697,47,7,,
301,-49,1,2347.796549,56,8,,
302,-53,1,768.056969,40,6,,
303,-56,1,2277.592862,48,8,,
304,-54,0,486.358379,41,6,,
305,-55,0,788.018444,43,6,,
306,-56,1,1395.845883,47,7,,
307,-53,1,2665.111694,49,8,,
308,-55,0,820.125962,42,6,,
309,-58,2,195.291325,54,8,,
310,-50,2,980.266179,43,7,,
311,-56,0,440.841145,44,6,,
312,-54,0,471.780825,42,6,,
313,-55,0,212.806387,42,6,,
314,-55,0,233.770298,42,6,,
315,-55,0,545.203253,42,6,,
316,-56,0,484.49261,43,6,,
317,-54,0,181.425362,41,6,,
318,-58,1,464.89857,50,7,,
319,-53,1,863.982926,41,7,,
320,-53,1,483.064797,45,7,,
321,-53,2,4055.27191,44,8,,
322,-56,2,5583.499589,48,9,,
323,-56,1,1265.407813,48,7,,
324,-56,2,450.997753,50,7,,
325,-55,0,863.458096,42,6,,
326,-58,1,1241.675952,50,7,,
327,-50,3,1883.839402,59,9,,
328,-56,4,896.831091,50,8,,
329,-57,2,6778.100879,54,9,,
330,-53,1,2712.493602,44,8,,
331,-56,2,5959.173534,59,10,,
332,-55,1,422.324122,45,7,,
333,-48,1,1519.153015,45,7,,
334,-43,2,5092.073611,56,9,,
335,-55,0,488.213752,43,6,,
336,-54,2,3440.534453,45,9,,
337,-57,1,1187.879194,55,9,,
338,-52,5,13449.618169,54,14,,
339,-55,0,743.110442,42,6,,
340,-54,1,871.954033,49,7,,
341,-55,0,281.147893,42,6,,
342,-55,1,955.319926,42,6,,
343,-55,1,237.039393,42,6,,
344,-57,0,480.454606,49,7,,
345,-55,0,467.043179,42,6,,
346,-57,1,607.430512,48,7,,
347,-51,1,3510.533598,45,8,,
348,-55,2,602.29166,49,7,,
349,-52,1,2767.933374,52,8,,
350,-57,1,2017.675754,48,7,,
351,-55,0,449.926692,42,6,,
352,-47,2,3774.973234,64,9,,
353,-57,0,1530.843602,50,7,,
354,-57,1,335.158056,48,7,,
355,-57,1,387.466896,49,7,,
356,-55,0,646.443801,42,6,,
357,-30,4,9988.373663,76,12,,
358,-57,1,3330.497287,51,8,,
359,-55,0,513.577041,42,6,,
360,-46,1,3053.047745,53,8,,
361,-55,1,1086.156377,44,7,,
362,-55,0,149.755565,42,6,,
363,-55,0,1225.071585,42,6,,
364,-53,1,2578.00316,43,8,,
365,-45,3,6809.004797,58,10,,
366,-54,1,2083.583363,46,8,,
367,-57,2,727.078214,49,7,,
368,-55,0,1594.3196,42,6,,
369,-55,0,559.309754,43,6,,
370,-57,2,1772.032195,50,8,,
371,-53,3,3094.15986,48,9,,
372,-50,3,5435.376789,55,9,,
373,-57,1,1072.029904,48,7,,
374,-53,2,619.834727,40,7,,
375,-55,3,2575.399385,47,8,,
376,-52,1,867.473395,44,7,,
377,-56,1,2279.470059,48,8,,
378,-53,1,827.407711,42,7,,
379,-54,0,913.956066,42,6,,
380,-47,3,4043.766289,54,10,,
381,-47,3,4117.112946,42,8,,
382,-50,2,2559.704037,44,7,,
383,-55,0,678.484066,42,6,,
384,-58,1,1478.917612,51,7,,
385,-54,0,460.014625,42,6,,
386,-48,2,2358.361628,55,9,,
387,-51,2,2135.695613,48,8,,
388,-55,0,144.679512,42,6,,
389,-54,0,628.470309,42,6,,
390,-55,1,539.314339,43,6,,
391,-55,0,1006.260576,42,6,,
392,-55,1,1187.340902,48,7,,
393,-52,2,2532.205037,46,8,,
394,-54,0,178.906291,42,6,,
395,-56,2,3462.68876,48,9,,
396,-54,0,446.739885,42,6,,
397,-52,1,3377.179209,43,8,,
398,-49,1,1857.645892,54,8,,
399,-54,1,294.906033,44,7,,
400,-46,1,6545.832765,53,8,,
401,-56,0,1827.35525,43,6,,
402,-39,3,8582.299028,65,11,,
403,-45,6,18643.596488,51,15,,
404,-48,2,5438.485845,56,9,,
405,-57,1,510.730783,49,7,,
406,-57,1,412.540033,49,7,,
407,-54,1,814.35625,47,7,,
408,-55,0,200.573353,42,6,,
409,-40,5,8626.443219,63,12,,
410,-54,0,525.149736,42,6,,
411,-49,6,14296.741855,57,14,,
412,-53,0,872.724818,40,6,,
413,-55,0,701.742129,42,6,,
414,-58,1,4835.05443,52,8,,
415,-52,1,481.451797,40,6,,
416,-59,2,5246.191324,55,9,,
417,-55,2,2287.329657,48,8,,
418,-54,0,490.770955,42,6,,
419,-56,1,1695.904114,49,8,,
420,-55,0,1063.950236,42,6,,
421,-57,1,1407.631249,49,7,,
422,-55,0,347.902149,42,6,,
423,-57,2,1622.122903,49,7,,
424,-55,0,208.986016,42,6,,
425,-47,6,9148.429563,50,12,,
426,-59,1,3358.461101,53,8,,
427,-54,0,165.362473,41,6,,
428,-44,2,7061.387261,59,10,,
429,-55,0,496.79657,42,6,,
430,-54,0,268.140459,42,6,,
431,-52,1,1317.947788,41,7,,
432,-50,1,1853.019389,42,7,,
433,-56,0,599.453995,43,6,,
434,-53,2,722.971122,41,7,,
435,-50,3,1791.228232,45,8,,
436,-57,1,1580.10657,51,8,,
437,-55,0,1965.62075,43,6,,
438,-54,1,855.72898,40,6,,
439,-51,1,1207.985247,40,7,,
440,-46,1,4214.514592,54,8,,
441,-49,1,3655.914588,48,8,,
442,-55,0,1016.685616,42,6,,
443,-55,2,1706.765594,43,7,,
444,-52,2,5497.53078,48,10,,
445,-48,4,9244.375435,55,12,,
446,-57,1,568.120861,48,7,,
447,-48,1,2996.663863,47,8,,
448,-56,0,1196.24071,43,6,,
449,-57,1,710.344225,48,7,,
450,-45,3,5747.112659,58,10,,
451,-58,3,5374.921785,54,9,,
452,-58,0,1560.738341,51,7,,
453,-54,1,1884.68416,40,6,,
454,-44,4,11989.198882,43,12,,
455,-48,2,2002.922402,42,7,,
456,-55,0,194.590012,42,6,,
457,-55,0,710.945334,43,6,,
458,-50,4,5886.000189,40,9,,
459,-54,1,5061.846832,45,8,,
460,-55,0,300.354746,42,6,,
461,-56,0,902.466272,43,6,,
462,-54,1,1196.427977,41,6,,
463,-52,1,4896.478549,43,8,,
464,-54,0,479.331657,41,6,,
465,-57,1,896.329315,48,7,,
466,-58,1,3757.500941,51,8,,
467,-51,2,3348.980492,45,8,,
468,-58,2,6226.69837,54,9,,
469,-55,0,1291.907209,43,6,,
470,-55,0,1222.989426,43,6,,
471,-55,0,242.316257,43,6,,
472,-47,5,5115.280097,46,11,,
473,-50,1,3610.86974,55,8,,
474,-51,1,1447.79212,43,7,,
475,-54,0,359.467257,42,6,,
476,-50,1,2445.473286,47,7,,
477,-54,0,854.81904,45,7,,
478,-55,0,151.491426,43,6,,
479,-54,1,1537.687634,42,7,,
480,-54,1,817.473068,47,7,,
481,-55,0,1057.140906,43,6,,
482,-55,0,617.073677,42,6,,
483,-57,3,8607.742086,53,11,,
484,-53,4,11904.625515,46,12,,
485,-55,0,928.576109,42,6,,
486,-46,3,8115.138618,46,11,,
487,-48,4,16802.920553,70,13,,
488,-55,0,612.359797,43,6,,
489,-54,2,5266.768797,48,9,,
490,-60,2,8150.400256,58,10,,
491,-55,1,1932.281269,44,7,,
492,-54,1,2826.387947,46,8,,
493,-56,0,1404.822693,44,6,,
494,-55,1,436.358405,48,7,,
495,-56,2,3228.627048,47,8,,
496,-55,0,900.759499,42,6,,
497,-55,0,760.991229,42,6,,
498,-52,1,768.80358,41,7,,
499,-45,3,5712.212288,52,9,,
500,-48,1,5129.264003,48,8,,
501,-57,5,10579.949103,54,12,,
502,-50,2,5470.686184,60,9,,
503,-55,0,359.096606,42,6,,
504,-53,0,538.788378,39,6,,
505,-55,0,278.281029,42,6,,
506,-52,2,1242.286419,43,8,,
507,-53,2,4214.302944,51,9,,
508,-58,2,548.344209,50,7,,
509,-48,1,5529.05002,47,8,,
510,-55,0,1377.245314,43,6,,
511,-56,1,256.004653,46,7,,
512,-56,1,3640.457835,48,8,,
513,-55,0,1455.767869,42,6,,
514,-49,3,4965.466984,53,10,,
515,-48,1,5594.773803,54,8,,
516,-54,0,767.564422,42,6,,
517,-55,1,857.150536,45,7,,
518,-56,1,1193.626033,46,7,,
519,-54,0,737.488541,41,6,,
520,-55,0,635.344505,42,6,,
521,-55,0,828.016229,42,6,,
522,-49,1,2852.488287,55,8,,
523,-53,1,779.710731,43,7,,
524,-54,0,1337.79473,42,6,,
525,-55,0,648.550459,42,6,,
526,-49,3,3097.238751,47,8,,
527,-54,0,584.322998,42,6,,
528,-51,1,2449.430063,50,8,,
529,-54,0,268.157326,41,6,,
530,-52,4,9308.115279,54,11,,
531,-55,0,393.724529,42,6,,
532,-54,1,1400.111958,43,7,,
533,-54,0,604.744849,42,6,,
534,-54,1,2606.917058,46,8,,
535,-59,3,5053.817832,59,9,,
536,-53,2,1093.856875,41,7,,
537,-55,0,854.985293,42,6,,
538,-49,1,4320.333544,43,8,,
539,-51,2,3334.206366,44,8,,
540,-54,0,1140.448603,42,6,,
541,-51,2,8225.78244,68,10,,
542,-54,1,3659.947928,46,8,,
543,-54,1,801.99238,41,6,,
544,-55,0,686.397882,42,6,,
545,-54,0,174.130597,42,6,,
546,-55,0,755.038169,42,6,,
547,-55,0,1151.766483,43,6,,
548,-50,1,1650.765952,42,7,,
549,-55,0,409.827657,42,6,,
550,-50,2,4120.348167,56,9,,
551,-51,1,1721.079569,47,7,,
552,-54,0,816.203922,42,6,,
553,-50,2,6377.652335,49,9,,
554,-50,1,1733.051595,42,7,,
555,-58,2,654.948967,51,7,,
556,-54,0,749.650763,42,6,,
557,-56,1,1278.711872,47,7,,
558,-55,0,336.10951,42,6,,
559,-55,0,724.553459,43,6,,
560,-54,0,721.456993,42,6,,
561,-57,2,3433.193,51,9,,
562,-52,2,5373.481767,52,9,,
563,-41,2,7477.183264,54,10,,
564,-52,1,1685.04102,44,7,,
565,-55,0,1040.635443,42,6,,
566,-55,1,1580.901052,44,7,,
567,-50,3,2580.394661,55,9,,
568,-55,1,4871.234208,46,8,,
569,-55,0,450.903114,43,6,,
570,-51,3,4753.053315,47,9,,
571,-56,1,1194.410821,47,7,,
572,-46,3,9570.130887,59,11,,
573,-55,0,1458.521332,42,6,,
574,-52,3,1857.136779,51,8,,
575,-56,1,1550.040346,46,7,,
576,-50,2,4171.506471,51,9,,
577,-56,1,1359.342751,49,7,,
578,-57,2,3814.046474,52,8,,
579,-54,0,344.512437,46,8,,
580,-56,2,341.66756,48,7,,
581,-55,0,1306.544443,42,6,,
582,-52,3,5689.023203,54,11,,
583,-55,0,1817.096126,42,6,,
584,-49,1,5134.294849,49,8,,
585,-53,2,1968.534154,49,7,,
586,-52,1,1512.064857,43,7,,
587,-58,2,4384.754204,54,9,,
588,-47,2,4440.357055,45,8,,
589,-55,0,1004.538534,43,6,,
590,-49,1,2675.173234,46,7,,
591,-54,0,569.317489,42,6,,
592,-55,0,1050.638355,42,6,,
593,-53,2,7075.863166,52,10,,
594,-46,7,17716.573846,60,16,,
595,-55,0,279.157236,43,6,,
596,-54,0,720.782676,41,6,,
597,-54,0,848.767846,42,6,,
598,-54,0,451.295311,42,6,,
599,-55,0,1541.242803,43,6,,
600,-50,1,1627.984449,42,7,,
601,-48,1,4131.540429,55,8,,
602,-55,1,4616.286838,47,8,,
603,-52,4,8265.233944,46,10,,
604,-55,0,1099.301353,42,6,,
605,-55,0,945.614249,43,6,,
606,-54,0,707.276041,41,6,,
607,-54,0,971.014467,41,6,,
608,-57,0,226.739339,49,7,,
609,-46,2,3421.289057,47,8,,
610,-58,1,1200.740124,51,7,,
611,-47,2,4813.534932,56,9,,
612,-56,1,1515.826217,49,7,,
613,-56,0,707.445101,44,6,,
614,-57,1,616.225603,49,7,,
615,-50,2,1590.078875,45,7,,
616,-55,0,736.689057,42,6,,
617,-56,1,455.809227,46,7,,
618,-56,0,662.374067,44,6,,
619,-57,1,433.132088,47,7,,
620,-55,4,13560.581402,64,12,,
621,-54,0,1081.698414,42,6,,
622,-55,0,595.854674,42,6,,
623,-54,1,4646.748221,46,8,,
624,-39,7,28801.214305,81,18,,
625,-57,1,962.939622,48,7,,
626,-52,2,5839.728044,51,10,,
627,-55,0,1332.450085,42,6,,
628,-54,1,1380.611222,41,7,,
629,-55,0,410.742275,43,6,,
630,-55,0,439.086999,43,6,,
631,-55,4,4028.908194,46,10,,
632,-54,0,2830.035523,42,6,,
633,-53,1,573.229671,41,7,,
634,-55,0,865.94509,42,6,,
635,-55,0,265.123239,43,6,,
636,-60,4,8097.828639,58,11,,
637,-50,1,4846.210665,50,8,,
638,-44,4,15056.780979,54,13,,
639,-51,2,4027.857081,53,8,,
640,-50,2,3771.576751,41,8,,
641,-48,1,1928.275104,54,8,,
642,-54,0,1561.563968,41,6,,
643,-55,0,704.035561,42,6,,
644,-55,0,961.441087,42,6,,
645,-56,1,4185.401224,47,8,,
646,-59,1,3829.694786,54,8,,
647,-58,1,1686.611834,51,7,,
648,-44,3,6226.944602,55,10,,
649,-53,1,666.19071,48,7,,
650,-53,2,4084.174353,46,8,,
651,-55,5,1477.463999,50,9,,
652,-57,1,5268.487683,50,8,,
653,-55,0,598.304922,43,6,,
654,-55,0,1183.957132,42,6,,
655,-44,2,6266.882151,54,9,,
656,-46,5,26142.239737,45,15,,
657,-45,3,7127.513307,44,8,,
658,-57,1,3797.120755,48,8,,
659,-55,0,638.944212,42,6,,
660,-57,1,3216.548003,49,8,,
661,-56,1,3099.581142,48,8,,
662,-54,0,695.987339,40,6,,
663,-50,2,4341.121886,50,9,,
664,-55,0,305.423704,42,6,,
665,-57,1,4813.066735,51,8,,
666,-55,2,1263.539964,45,7,,
667,-54,0,287.136292,42,6,,
668,-55,0,643.328323,43,6,,
669,-54,0,1539.426363,42,6,,
670,-52,1,4661.98725,43,8,,
671,-49,3,6604.229176,56,10,,
672,-54,0,752.090605,42,6,,
673,-48,6,11259.910853,57,14,,
674,-54,1,1012.314897,41,6,,
675,-50,1,3594.5393,50,8,,
676,-56,1,1012.019324,46,7,,
677,-54,0,1214.524722,42,6,,
678,-55,3,6098.924481,54,9,,
679,-55,0,978.261212,42,6,,
680,-52,1,3572.543995,47,8,,
681,-50,1,4238.843582,56,8,,
682,-55,0,942.398741,42,6,,
683,-55,0,796.588258,42,6,,
684,-58,1,831.428749,50,7,,
685,-54,1,867.957047,47,7,,
686,-60,4,6785.66387,60,11,,
687,-48,4,5608.180686,41,10,,
688,-43,4,9203.8959,60,11,,
689,-54,0,337.786868,41,6,,
690,-55,0,235.269269,42,6,,
691,-57,3,8144.366866,55,9,,
692,-55,0,1141.458562,43,6,,
693,-59,1,2914.918411,54,8,,
694,-55,0,618.645173,42,6,,
695,-56,0,680.51693,49,7,,
696,-55,0,2006.98225,42,6,,
697,-58,1,3854.271713,53,8,,
698,-34,4,11636.842816,64,12,,
699,-54,0,1817.327437,42,6,,
700,-55,0,925.23142,42,6,,
701,-48,2,2513.013312,41,8,,
702,-55,0,996.913422,42,6,,
703,-55,0,550.876884,42,6,,
704,-47,3,5452.927494,56,9,,
705,-54,0,1194.803033,42,6,,
706,-58,1,4352.161989,52,8,,
707,-55,0,859.731276,43,6,,
708,-56,1,1682.848547,49,7,,
709,-55,0,1463.802358,42,6,,
710,-55,0,597.301143,42,6,,
711,-53,1,946.76174,41,6,,
712,-54,0,1245.855247,42,6,,
713,-55,0,404.700586,42,6,,
714,-55,0,1401.546487,42,6,,
715,-55,0,1557.936082,43,6,,
716,-55,0,655.141216,43,6,,
717,-51,1,1400.033735,47,7,,
718,-55,0,417.50685,42,6,,
719,-54,3,7736.566515,52,11,,
720,-51,1,1944.857977,55,8,,
721,-48,1,4050.985812,54,8,,
722,-50,2,3705.199558,48,9,,
723,-52,1,4838.280246,46,8,,
724,-55,0,705.496436,42,6,,
725,-54,3,9150.845737,61,10,,
726,-55,0,713.951794,43,6,,
727,-48,1,2374.479192,45,7,,
728,-56,0,411.677943,47,7,,
729,-52,3,6558.594147,46,10,,
730,-57,3,5538.102636,50,9,,
731,-56,1,1826.246316,49,7,,
732,-50,1,5471.308417,44,8,,
733,-58,1,4009.07066,52,8,,
734,-54,2,3694.13524,44,8,,
735,-54,0,882.85264,42,6,,
736,-54,0,2111.104792,42,6,,
737,-56,2,5680.352505,51,9,,
738,-47,2,6047.329794,51,9,,
739,-55,2,3087.032444,49,8,,
740,-47,4,10039.696539,59,11,,
741,-55,0,829.387083,43,6,,
742,-55,0,1336.011644,42,6,,
743,-56,1,738.476229,50,7,,
744,-54,0,806.069651,41,6,,
745,-55,0,382.749342,42,6,,
746,-56,1,2071.455544,49,7,,
747,-51,5,10428.568812,60,11,,
748,-50,1,2163.00157,47,7,,
749,-48,3,8293.901895,56,11,,
