Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
121,-52,1,642.114774,42,7,,
122,-54,0,414.05138,41,6,,
123,-55,1,435.967914,43,6,,
124,-55,0,1122.161935,43,6,,
125,-53,1,458.152293,42,7,,
126,-55,1,566.443543,42,6,,
127,-55,1,919.085085,50,7,,
128,-55,2,3422.952936,45,8,,
129,-51,3,1234.66405,46,9,,
130,-55,0,458.978537,43,6,,
131,-55,0,461.138558,42,6,,
132,-57,1,530.09477,50,7,,
133,-53,1,2171.735547,39,6,,
134,-57,1,1348.433007,48,7,,
135,-48,1,1228.584406,53,8,,
136,-49,1,1040.324488,43,7,,
137,-54,0,456.906568,42,6,,
138,-40,2,10553.406399,55,9,,
139,-54,0,443.619573,41,6,,
140,-53,3,3751.53645,51,9,,
141,-49,1,7227.328125,48,8,,
142,-50,3,4575.4913,58,10,,
143,-54,1,728.297796,47,8,,
144,-51,1,682.055069,43,7,,
145,-53,1,1802.11738,44,8,,
146,-57,1,650.693049,49,7,,
147,-57,1,434.135722,49,7,,
148,-55,0,456.81582,42,6,,
149,-52,1,2480.925289,39,7,,
150,-54,0,439.958731,42,6,,
151,-55,0,571.936398,42,6,,
152,-55,2,493.391543,45,7,,
153,-55,0,410.050448,42,6,,
154,-48,2,2036.241865,42,7,,
155,-55,2,1497.439511,49,8,,
156,-49,2,2959.09036,43,8,,
157,-55,0,468.27088,42,6,,
158,-55,0,469.936092,42,6,,
159,-55,0,457.192665,42,6,,
160,-56,3,1138.4017,54,10,,
161,-57,1,497.950627,50,7,,
162,-47,3,3904.538836,47,9,,
163,-54,1,460.919316,42,6,,
164,-55,0,711.206475,42,6,,
165,-55,0,431.442984,42,6,,
166,-55,0,463.264596,42,6,,
167,-54,1,1797.868743,40,6,,
168,-52,1,2093.105087,46,8,,
169,-55,0,595.35528,42,6,,
170,-50,2,11077.656622,66,10,,
171,-55,0,643.530462,42,6,,
172,-42,4,10410.748682,58,13,,
173,-55,0,450.552955,42,6,,
174,-47,4,7426.123648,57,10,,
175,-55,0,954.253173,42,6,,
176,-59,4,5024.46157,58,10,,
177,-54,0,434.189862,41,6,,
178,-55,0,439.93375,42,6,,
179,-53,0,653.47871,39,6,,
180,-56,2,946.706524,55,8,,
181,-54,0,414.54016,41,6,,
182,-54,2,921.422958,47,8,,
183,-45,1,7897.974967,53,8,,
184,-55,0,1215.314741,43,6,,
185,-54,0,790.886255,41,6,,
186,-47,2,1391.311278,49,9,,
187,-55,0,992.984893,43,6,,
188,-49,0,430.0053,65,17,,
189,-51,4,3002.746592,76,13,,
190,-54,1,448.862515,40,6,,
191,-53,1,1130.135524,47,8,,
192,-55,0,479.205501,42,6,,
193,-54,1,436.176919,42,6,,
194,-46,1,5806.774357,53,8,,
195,-55,0,1352.463109,42,6,,
196,-55,1,693.14184,48,8,,
197,-54,0,489.987926,41,6,,
198,-51,1,1444.723845,50,8,,
199,-56,2,509.647977,50,7,,
200,-53,3,5253.64765,45,10,,
201,-55,0,847.726853,42,6,,
202,-52,1,535.695265,44,7,,
203,-55,0,450.018628,42,6,,
204,-55,0,422.711514,42,6,,
205,-51,1,1702.452859,51,8,,
206,-57,1,424.123416,49,7,,
207,-55,0,472.347387,42,6,,
208,-48,3,6645.149149,57,9,,
209,-55,0,431.866825,42,6,,
210,-49,1,2844.731775,46,7,,
211,-53,4,11873.860891,48,11,,
212,-44,4,22032.902378,59,12,,
213,-57,1,2455.680524,51,8,,
214,-54,0,452.072408,42,6,,
215,-50,4,13488.414967,48,12,,
216,-52,4,8817.060917,54,11,,
217,-55,5,9617.605134,53,12,,
218,-56,1,557.947987,48,8,,
219,-55,0,561.568256,42,6,,
220,-48,2,5171.159235,47,8,,
221,-55,0,457.629411,42,6,,
222,-58,1,482.012178,50,7,,
223,-56,0,441.250218,49,7,,
224,-54,1,428.093017,41,6,,
225,-54,5,5919.186225,50,11,,
226,-53,1,2620.056767,44,8,,
227,-54,0,456.443619,42,6,,
228,-51,2,876.475401,47,9,,
229,-57,1,591.010672,48,7,,
230,-54,1,1564.83404,46,7,,
231,-58,1,2286.019126,51,8,,
232,-48,2,1056.840491,44,8,,
233,-52,1,980.858515,51,8,,
234,-52,1,1148.426859,47,8,,
235,-55,0,946.230306,42,6,,
236,-56,1,1236.587504,47,7,,
237,-54,3,3252.416735,47,10,,
238,-49,2,1475.752211,45,8,,
239,-54,2,3185.326021,44,8,,
240,-57,3,4463.705577,49,8,,
241,-55,1,631.482194,45,7,,
242,-39,8,35895.149845,70,19,,
243,-52,1,785.580817,47,8,,
244,-56,0,461.737797,44,6,,
245,-49,6,17571.905612,55,15,,
246,-56,1,2692.270996,46,8,,
247,-55,0,931.723209,42,6,,
248,-51,3,1740.573489,52,9,,
249,-56,3,707.230972,49,8,,
250,-45,2,7471.977159,58,9,,
251,-55,0,439.674079,42,6,,
252,-44,5,19868.152904,58,14,,
253,-53,1,400.477343,40,6,,
254,-58,1,1519.006186,53,8,,
255,-47,9,17951.695089,46,14,,
256,-55,0,845.407804,42,6,,
257,-54,0,424.865357,42,6,,
258,-51,2,14742.081982,52,10,,
259,-54,0,1052.920669,41,6,,
260,-53,2,4525.848094,50,9,,
261,-56,0,723.167352,43,6,,
262,-47,2,1862.157325,42,8,,
263,-54,1,1050.593051,46,8,,
264,-49,1,4888.746145,54,8,,
265,-56,1,3067.10779,48,8,,
266,-51,4,7939.483703,50,12,,
267,-55,0,461.323863,42,6,,
268,-42,5,21637.968616,69,12,,
269,-57,1,602.533758,48,7,,
270,-52,1,1048.589143,41,7,,
271,-57,1,558.227477,50,7,,
272,-55,0,1470.239015,42,6,,
273,-51,1,1709.276966,45,8,,
274,-55,6,11362.865215,53,13,,
275,-54,0,460.805924,41,6,,
276,-51,2,2756.104332,44,8,,
277,-47,7,6205.078288,55,13,,
278,-47,4,9760.285659,48,12,,
279,-48,1,5619.806766,48,8,,
280,-55,0,465.846192,43,6,,
281,-54,1,1215.735321,45,8,,
282,-56,2,3734.628868,49,10,,
283,-55,0,445.451111,42,6,,
284,-56,0,1062.164905,44,6,,
285,-55,0,441.571078,42,6,,
286,-45,3,8223.966097,44,10,,
287,-48,3,11140.618155,56,11,,
288,-50,1,4376.021407,50,8,,
289,-54,0,2448.381414,42,6,,
290,-52,1,2954.91646,48,7,,
291,-54,0,505.740082,42,6,,
292,-54,0,558.456053,42,6,,
293,-55,0,459.541102,42,6,,
294,-55,0,969.519772,42,6,,
295,-42,3,9629.15003,58,11,,
296,-42,4,21342.19485,78,13,,
297,-55,0,695.6852,42,6,,
298,-58,1,637.541419,52,7,,
299,-52,2,547.986957,48,7,,
300,-54,0,485.903452,41,6,,
301,-45,2,6619.377368,48,9,,
302,-57,1,609.408876,49,7,,
303,-55,1,529.055677,44,7,,
304,-56,2,877.64629,48,7,,
305,-53,8,23749.82584,63,17,,
306,-58,3,6647.414542,54,11,,
307,-55,1,763.83572,45,7,,
308,-47,2,13410.902942,58,10,,
309,-52,1,401.348685,41,7,,
310,-47,3,10521.771298,65,10,,
311,-56,3,5795.874411,49,9,,
312,-54,1,454.63823,42,6,,
313,-50,2,1306.099186,44,8,,
314,-55,0,480.266257,42,6,,
315,-54,0,444.735901,42,6,,
316,-53,2,479.340214,46,7,,
317,-54,0,753.53168,42,6,,
318,-55,3,7849.184324,51,11,,
319,-54,1,912.037607,49,8,,
320,-52,2,1746.915714,52,8,,
321,-55,0,574.688257,42,6,,
322,-56,4,12814.69817,61,11,,
323,-53,3,4800.170118,54,11,,
324,-58,1,1236.677751,53,8,,
325,-48,4,5692.778759,53,11,,
326,-49,2,6643.959437,60,10,,
327,-58,1,641.381845,51,7,,
328,-55,0,473.676388,42,6,,
329,-57,0,519.089491,49,7,,
330,-54,1,472.376022,50,7,,
331,-49,1,1234.764233,44,7,,
332,-55,0,455.593189,43,6,,
333,-50,4,8703.399395,48,11,,
334,-50,2,5896.703513,62,10,,
335,-50,1,4948.354774,43,8,,
336,-55,0,448.075594,42,6,,
337,-54,1,748.675502,46,8,,
338,-54,0,411.750339,41,6,,
339,-48,1,5997.66004,45,7,,
340,-53,3,3115.782744,51,9,,
341,-47,2,7200.601044,50,10,,
342,-57,2,2155.492019,58,10,,
343,-54,1,783.494574,46,8,,
344,-55,0,473.051151,42,6,,
345,-54,2,1360.774206,49,9,,
346,-59,3,937.739311,55,9,,
347,-54,0,412.885592,41,6,,
348,-49,2,3564.60814,42,8,,
349,-50,1,1627.870767,47,7,,
350,-55,0,486.394758,42,6,,
351,-55,0,551.650012,42,6,,
352,-54,0,469.262258,42,6,,
353,-46,3,19817.371652,55,12,,
354,-50,2,1107.623011,41,8,,
355,-57,2,683.275826,48,7,,
356,-53,5,22897.917349,62,15,,
357,-44,2,4039.541661,54,9,,
358,-55,0,916.899031,42,6,,
359,-58,4,7494.239444,55,11,,
360,-49,10,32621.936823,58,21,,
361,-51,3,8892.604123,44,10,,
362,-58,5,2379.393944,57,11,,
363,-57,1,587.3901,49,7,,
364,-57,0,487.450674,50,7,,
365,-52,1,517.841648,41,7,,
366,-52,1,934.626429,46,8,,
367,-50,2,6292.016147,51,10,,
368,-51,7,22512.253319,57,17,,
369,-48,1,4784.31332,55,8,,
370,-51,2,850.777402,46,9,,
371,-54,7,37723.286273,63,17,,
372,-52,1,846.554349,46,8,,
373,-55,1,542.333484,45,7,,
374,-56,1,1014.264251,47,7,,
375,-50,5,5539.102161,45,11,,
376,-54,0,461.482457,42,6,,
377,-56,1,1138.898627,49,7,,
378,-54,0,2702.230466,41,6,,
379,-52,6,9141.617407,63,13,,
380,-54,0,437.055949,41,6,,
381,-48,8,19045.203723,54,18,,
382,-51,4,1042.073494,52,11,,
383,-50,4,7258.099365,46,11,,
384,-51,1,564.282806,44,7,,
385,-55,3,1770.224981,57,10,,
386,-48,1,4998.5189,47,8,,
387,-49,2,1440.099033,56,9,,
388,-56,1,1162.901429,49,7,,
389,-51,1,1595.341944,52,8,,
390,-57,3,599.668693,49,8,,
391,-49,1,4501.521862,54,8,,
392,-42,3,20946.668362,66,12,,
393,-54,0,534.247766,41,6,,
394,-56,2,2464.602281,48,9,,
395,-57,0,659.487292,49,7,,
396,-54,0,464.23109,41,6,,
397,-51,2,1173.073804,47,9,,
398,-49,5,10649.665142,56,14,,
399,-56,1,770.021348,47,7,,
400,-51,2,5590.120895,58,10,,
401,-54,0,646.630074,42,6,,
402,-55,2,1294.631896,53,9,,
403,-52,1,454.006621,43,7,,
404,-51,1,973.240455,44,8,,
405,-55,2,564.260983,50,8,,
406,-52,2,985.070929,51,9,,
407,-54,12,39012.835804,62,26,,
408,-58,2,947.487539,51,7,,
409,-50,8,28037.436437,68,18,,
410,-52,1,461.717871,41,7,,
411,-51,1,3251.411638,44,8,,
412,-53,0,390.388018,40,6,,
413,-53,2,1315.214073,45,8,,
414,-51,4,4569.35012,48,11,,
415,-61,3,8202.752087,62,11,,
416,-54,0,486.03171,42,6,,
417,-57,1,1319.16991,51,8,,
418,-52,1,1947.65004,47,8,,
419,-55,0,450.536956,43,6,,
420,-48,2,3383.544336,47,8,,
421,-56,4,6110.326484,54,11,,
422,-55,1,769.484299,49,8,,
423,-55,5,17748.780364,55,14,,
424,-52,1,4142.56124,43,8,,
425,-40,10,34447.403057,69,21,,
426,-47,1,5403.821873,46,8,,
427,-45,8,16266.947479,53,17,,
428,-49,3,4955.232316,53,9,,
429,-56,1,444.394014,46,7,,
430,-57,5,6893.550422,66,14,,
431,-46,2,9260.657251,51,9,,
432,-49,2,5658.896585,58,10,,
433,-57,0,963.391147,51,7,,
434,-54,1,960.179177,40,6,,
435,-53,2,2843.202528,43,8,,
436,-57,4,3829.62441,53,10,,
437,-54,0,453.465443,42,6,,
438,-46,4,14246.850218,63,12,,
439,-50,3,5906.717561,57,10,,
440,-41,5,8070.404622,58,14,,
441,-57,0,915.271921,49,7,,
442,-51,2,3668.464774,53,10,,
443,-51,2,2545.038961,55,9,,
444,-55,3,3767.034398,48,11,,
445,-54,0,1980.332109,41,6,,
446,-56,1,1887.207497,48,8,,
447,-49,1,3529.37449,43,8,,
448,-54,2,964.092868,50,9,,
449,-55,1,1195.051337,48,8,,
450,-57,0,439.234872,49,7,,
451,-58,0,512.430478,51,7,,
452,-57,0,630.584326,50,7,,
453,-58,0,525.062387,51,7,,
454,-49,11,29565.127789,62,23,,
455,-50,2,1954.643303,49,9,,
456,-47,2,5068.078562,53,10,,
457,-48,1,5439.835955,47,8,,
458,-47,1,4640.263606,53,8,,
459,-42,8,15797.690826,64,18,,
460,-54,0,456.815804,42,6,,
461,-45,6,12990.149692,53,15,,
462,-57,0,645.286043,50,7,,
463,-56,2,4066.458657,49,9,,
464,-46,1,1991.534,53,8,,
465,-48,1,5010.056878,47,8,,
466,-51,2,4479.801602,53,10,,
467,-47,3,3035.571195,48,11,,
468,-51,1,1414.553153,53,8,,
469,-55,2,4748.116317,53,10,,
470,-53,1,2189.143301,44,8,,
471,-51,2,1792.592007,44,8,,
472,-39,7,37341.00233,83,19,,
473,-54,0,483.304633,41,6,,
474,-45,4,5095.93942,51,12,,
475,-47,1,834.162999,47,8,,
476,-52,1,1745.503235,45,8,,
477,-56,0,475.839586,49,7,,
478,-49,6,9009.934486,48,14,,
479,-44,5,12761.393932,56,13,,
480,-45,6,17487.278791,58,14,,
481,-54,3,7856.806686,45,10,,
482,-57,0,545.918141,50,7,,
483,-48,6,7974.366714,59,15,,
484,-56,0,492.495498,48,7,,
485,-50,4,14453.200913,54,13,,
486,-55,4,7982.290029,55,12,,
487,-49,2,4565.3701,60,9,,
488,-45,4,6268.262754,66,11,,
489,-40,3,22173.033302,64,12,,
490,-46,4,5505.25839,54,11,,
491,-51,2,1226.44262,57,10,,
492,-46,2,7436.165948,49,10,,
493,-50,3,3257.338721,51,10,,
494,-51,2,930.445083,42,8,,
495,-57,10,7647.211395,56,17,,
496,-58,7,7540.571924,60,14,,
497,-51,3,1056.579056,48,9,,
498,-51,2,770.839267,50,8,,
499,-49,2,6198.216263,63,10,,
500,-51,1,672.938374,42,7,,
501,-53,1,977.228199,40,6,,
502,-53,1,875.529111,50,8,,
503,-54,2,610.182852,50,9,,
504,-49,2,7476.706904,55,9,,
505,-54,2,1334.536844,52,9,,
506,-53,2,3573.475089,46,10,,
507,-52,1,3405.288318,49,9,,
508,-58,0,938.012809,52,8,,
509,-48,3,3499.545535,58,11,,
510,-53,5,15794.196866,54,14,,
511,-54,0,851.048535,41,6,,
512,-47,3,9275.514468,62,12,,
513,-57,0,654.468952,50,7,,
514,-57,0,825.211785,51,8,,
515,-55,2,12947.670294,51,10,,
516,-50,1,3414.337844,59,9,,
517,-38,8,28955.386806,67,20,,
518,-52,1,3786.782411,50,9,,
519,-58,0,629.128722,53,8,,
520,-57,0,481.780343,51,8,,
521,-44,6,16318.242815,57,15,,
522,-53,4,1907.702786,51,10,,
523,-56,0,864.706454,49,8,,
524,-53,4,7322.612921,49,10,,
525,-55,3,4253.670761,53,11,,
526,-45,3,7522.823656,61,12,,
527,-58,0,589.363676,53,8,,
528,-50,4,1700.064872,67,12,,
529,-57,0,821.498026,49,7,,
530,-51,2,1788.859904,51,9,,
531,-48,3,14562.187296,62,12,,
532,-53,3,801.384967,59,9,,
533,-36,8,29558.663849,88,19,,
534,-57,0,675.179025,52,8,,
535,-54,1,2522.685966,57,9,,
536,-51,2,7297.31716,52,11,,
537,-56,0,885.623037,50,8,,
538,-56,0,589.532452,51,8,,
539,-53,2,3884.663286,61,11,,
540,-51,1,4824.3445,48,9,,
541,-44,8,13138.023948,56,16,,
542,-48,3,5992.254282,60,13,,
543,-57,0,686.680483,53,8,,
544,-54,1,2276.182287,53,9,,
545,-56,0,586.06183,50,8,,
546,-56,0,501.473913,49,8,,
547,-47,2,11610.853557,60,10,,
548,-41,5,15597.359359,56,12,,
549,-54,0,757.291121,45,8,,
550,-56,0,962.771266,50,8,,
551,-57,0,1068.482733,54,9,,
552,-57,0,827.40637,54,10,,
553,-56,0,1356.704553,53,10,,
554,-56,0,1405.777463,56,11,,
555,-46,3,18172.015858,59,14,,
556,-54,0,537.174504,45,8,,
557,-57,0,508.54482,56,10,,
558,-55,0,601.092454,47,8,,
559,-57,0,599.484611,52,8,,
560,-37,5,18430.410937,89,16,,
561,-49,2,6824.220978,62,12,,
562,-56,0,689.378945,53,9,,
563,-54,3,12889.064471,54,12,,
564,-45,2,8399.345605,68,12,,
565,-49,1,5327.997645,54,11,,
566,-55,0,583.525061,50,9,,
567,-50,1,3489.365992,58,11,,
568,-56,0,665.465889,50,8,,
569,-55,0,606.616264,51,9,,
570,-58,0,1676.029665,53,8,,
571,-45,4,7015.530565,61,14,,
572,-57,0,1149.71327,54,9,,
573,-48,1,7090.93183,58,11,,
574,-52,1,797.100548,55,9,,
575,-48,3,2237.142403,63,12,,
576,-55,1,1164.854205,62,11,,
577,-55,0,642.29856,53,10,,
578,-58,0,874.829428,56,10,,
579,-56,0,421.171174,54,9,,
580,-44,4,11936.420266,80,16,,
581,-49,1,5974.135925,65,12,,
582,-56,0,1038.369934,53,10,,
583,-54,0,574.321923,47,8,,
584,-55,0,2424.305367,54,10,,
585,-50,2,2727.077533,62,12,,
586,-56,0,1103.087536,55,10,,
587,-57,0,514.691123,54,9,,
588,-48,2,9932.204972,68,12,,
589,-56,0,582.735063,55,10,,
590,-56,0,966.66507,53,10,,
591,-54,2,1599.720262,55,10,,
592,-55,1,2243.559037,59,12,,
593,-47,4,15113.530538,77,17,,
594,-58,1,1032.911202,58,10,,
595,-55,1,6628.026812,54,11,,
596,-56,3,3773.773015,66,15,,
597,-52,1,1238.340492,50,9,,
598,-48,6,21014.488499,74,24,,
599,-50,1,2201.615642,50,9,,
600,-30,21,92233.741092,127,44,,
601,-54,0,979.106133,45,8,,
602,-57,0,709.080316,53,8,,
603,-53,1,6719.311737,63,13,,
604,-55,0,2087.729516,52,9,,
605,-55,1,614.389943,57,11,,
606,-51,1,4383.171452,61,12,,
607,-55,0,1334.813028,54,10,,
608,-52,0,576.270641,43,8,,
609,-46,3,12594.949136,72,15,,
610,-45,3,16511.206532,78,15,,
611,-56,0,839.902733,56,10,,
612,-55,0,924.136961,56,12,,
613,-53,0,775.857889,49,10,,
614,-57,0,1410.188606,52,9,,
615,-44,3,4014.952799,58,13,,
616,-49,2,2495.622769,53,9,,
617,-56,0,872.542736,52,9,,
618,-56,0,1122.973171,53,10,,
619,-54,1,523.017049,56,9,,
620,-54,1,1203.967251,54,10,,
621,-51,1,7006.65104,65,11,,
622,-54,0,895.852694,51,10,,
623,-27,8,33435.661943,108,21,,
624,-50,1,3639.282469,52,10,,
625,-54,0,541.215506,47,8,,
626,-55,0,1044.718621,55,11,,
627,-56,0,981.28115,54,9,,
628,-55,0,605.444281,49,9,,
629,-58,0,1165.612234,56,10,,
630,-53,0,624.852586,49,9,,
631,-42,2,4419.721288,63,12,,
632,-56,0,1531.381494,59,12,,
633,-56,0,662.915754,57,10,,
634,-53,0,498.336282,45,8,,
635,-55,0,691.255767,52,11,,
636,-55,0,1489.892401,53,11,,
637,-56,0,692.66827,50,8,,
638,-54,0,1015.854742,51,9,,
639,-43,3,4598.578341,62,14,,
640,-56,0,671.160945,58,12,,
641,-53,0,563.838518,50,10,,
642,-54,0,599.079906,51,9,,
643,-53,0,647.061345,48,9,,
644,-56,0,648.012971,57,12,,
645,-54,0,1069.6619,57,12,,
646,-55,0,698.117043,58,11,,
647,-54,0,802.517183,51,9,,
648,-56,0,2130.383332,54,10,,
649,-57,0,596.031668,55,10,,
650,-39,6,35721.763055,96,21,,
651,-54,0,645.627225,51,9,,
652,-54,0,2222.554337,52,10,,
653,-57,0,1240.688543,57,11,,
654,-47,2,3597.64227,67,12,,
655,-52,0,1077.633967,44,8,,
656,-55,0,503.297351,51,10,,
657,-53,0,613.070716,49,10,,
658,-56,0,1057.193743,57,10,,
659,-55,0,568.879771,54,10,,
660,-56,0,933.620511,57,10,,
661,-39,4,25212.970764,69,18,,
662,-39,7,28776.457765,86,21,,
663,-54,0,640.055719,51,9,,
664,-55,1,1495.675012,58,10,,
665,-54,0,886.948053,48,8,,
666,-55,0,1843.924571,52,9,,
667,-46,2,2443.309112,75,15,,
668,-37,8,43767.984135,96,25,,
669,-54,1,1350.036428,63,12,,
670,-54,0,587.387207,55,10,,
671,-55,0,1915.12845,57,12,,
672,-53,0,599.554436,51,9,,
673,-51,1,867.157166,55,11,,
674,-57,1,2062.272148,57,11,,
675,-51,7,8367.559721,50,14,,
676,-57,0,653.573251,51,8,,
677,-56,0,1039.96609,54,10,,
678,-47,2,6873.2228,66,13,,
679,-56,0,3010.364946,53,10,,
680,-54,1,971.090337,55,12,,
681,-44,2,12602.201757,75,14,,
682,-53,0,881.813932,48,9,,
683,-53,1,3220.797077,61,13,,
684,-53,1,1631.348413,61,12,,
685,-57,0,4137.843431,55,9,,
686,-56,0,471.913891,50,9,,
687,-55,0,642.085991,57,11,,
688,-45,2,3508.379747,79,15,,
689,-55,0,793.194474,50,9,,
690,-55,0,614.588159,51,9,,
691,-55,0,3597.132721,52,10,,
692,-41,5,34880.415965,81,22,,
693,-56,0,616.228292,52,9,,
694,-56,0,2576.772612,57,11,,
695,-54,0,790.799742,45,8,,
696,-56,0,591.837144,55,9,,
697,-53,0,1070.967488,51,10,,
698,-50,1,8653.596435,63,12,,
699,-44,3,26297.948659,81,21,,
700,-56,0,555.596013,56,10,,
701,-54,1,924.440683,53,10,,
702,-51,2,8613.507578,68,13,,
703,-53,1,566.556891,62,12,,
704,-48,1,3537.146407,49,10,,
705,-54,0,655.061722,45,7,,
706,-50,1,4771.024224,57,11,,
707,-46,2,8960.225126,76,15,,
708,-53,0,1128.478963,52,10,,
709,-54,0,506.563367,46,8,,
710,-46,2,6356.42811,69,15,,
711,-55,0,525.935393,52,10,,
712,-54,0,720.960648,48,8,,
713,-54,0,645.021262,58,11,,
714,-55,0,1262.795631,53,9,,
715,-50,1,1443.511275,53,10,,
716,-56,0,464.408055,54,10,,
717,-39,3,10248.459273,79,14,,
718,-55,0,3303.27998,54,10,,
719,-49,3,10258.567159,55,12,,
720,-57,0,669.157481,50,8,,
721,-46,4,12277.327388,66,15,,
722,-50,1,576.407159,48,9,,
723,-58,11,3887.498534,64,13,,
724,-55,0,1220.989482,53,9,,
725,-56,0,653.963325,55,10,,
726,-58,0,889.92297,57,10,,
727,-55,0,1450.671351,58,12,,
728,-56,0,614.338105,53,10,,
729,-50,7,7623.132023,53,12,,
730,-49,1,14467.555438,69,12,,
731,-57,0,597.457789,54,9,,
732,-54,0,922.55461,54,10,,
733,-47,2,9621.388404,68,12,,
734,-52,1,2748.187389,55,9,,
735,-53,0,850.631058,45,8,,
736,-31,8,30376.350911,110,20,,
737,-50,3,1737.382708,65,16,,
738,-52,0,611.197724,51,11,,
739,-51,0,599.548015,46,9,,
740,-45,2,2574.675187,75,16,,
741,-51,2,1227.010217,60,11,,
742,-56,0,821.880877,57,11,,
743,-43,2,11476.239004,78,16,,
744,-56,0,1752.745053,60,12,,
745,-46,2,11751.60713,78,15,,
746,-55,0,1034.394797,56,10,,
747,-49,2,5480.063089,56,11,,
748,-49,4,7549.628241,61,15,,
749,-54,0,945.132906,51,10,,
