Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
155,-55,1,3560.191722,52,10,,
156,-54,0,470.099742,44,7,,
157,-53,0,216.51375,43,7,,
158,-53,0,976.806437,43,7,,
159,-57,1,164.923717,53,9,,
160,-53,0,197.415209,43,7,,
161,-59,3,6508.66658,61,11,,
162,-53,0,1051.357029,43,7,,
163,-55,1,1011.531998,48,8,,
164,-54,1,1704.110842,47,8,,
165,-54,1,212.66,47,8,,
166,-56,2,4505.086832,53,11,,
167,-56,0,1574.6326,51,8,,
168,-50,2,4348.674824,51,9,,
169,-53,0,383.637956,43,7,,
170,-53,1,2638.191338,51,9,,
171,-53,4,5491.10346,70,13,,
172,-53,1,2717.189425,57,9,,
173,-51,1,2487.939253,44,9,,
174,-47,2,3861.7989,51,11,,
175,-53,0,156.00151,43,7,,
176,-53,0,818.018988,43,7,,
177,-54,0,1295.736732,44,7,,
178,-55,2,2669.050882,52,10,,
179,-56,0,1062.287941,51,8,,
180,-53,0,190.8918,43,7,,
181,-54,4,5758.816199,60,13,,
182,-48,2,2493.30063,49,10,,
183,-55,1,759.472768,49,8,,
184,-53,1,839.084282,47,8,,
185,-45,3,7850.328588,59,12,,
186,-59,2,5878.774869,60,12,,
187,-53,0,2058.617614,43,7,,
188,-41,0,36.645388,59,34,,
189,-55,0,114.435862,52,9,,
190,-47,3,5541.072213,61,11,,
191,-56,1,1402.224635,50,8,,
192,-46,3,9844.250077,66,14,,
193,-57,0,1437.641759,52,8,,
194,-53,0,468.356885,43,7,,
195,-56,1,293.500632,50,8,,
196,-54,0,1364.989782,44,7,,
197,-57,0,2356.121499,52,8,,
198,-51,3,2144.66041,53,11,,
199,-53,0,843.160539,43,7,,
200,-49,2,5153.439765,52,11,,
201,-54,0,1256.166875,43,7,,
202,-54,0,461.982926,43,7,,
203,-54,2,2939.803766,52,11,,
204,-57,1,2127.417765,51,8,,
205,-57,0,1476.418397,52,8,,
206,-54,0,484.091849,44,7,,
207,-54,0,30.446506,45,7,,
208,-54,2,3110.296129,50,10,,
209,-54,0,1096.124493,44,7,,
210,-54,2,4189.221576,56,11,,
211,-54,0,650.758829,44,7,,
212,-56,2,1162.75498,58,10,,
213,-54,0,417.847936,44,7,,
214,-52,2,4279.010903,62,11,,
215,-51,1,2756.709406,48,8,,
216,-54,1,4382.209939,48,10,,
217,-55,1,1344.8543,48,8,,
218,-54,0,441.104014,44,7,,
219,-51,2,3262.365999,49,10,,
220,-59,2,2304.269406,58,10,,
221,-52,2,944.825426,45,8,,
222,-57,0,1495.190324,52,8,,
223,-53,0,475.08042,43,7,,
224,-53,0,180.274694,43,7,,
225,-53,0,734.072668,44,7,,
226,-56,1,409.58846,51,8,,
227,-53,0,565.365551,43,7,,
228,-55,1,922.520365,50,8,,
229,-57,0,1001.787355,52,8,,
230,-58,1,2470.757665,58,10,,
231,-50,2,4916.073781,57,11,,
232,-51,1,2135.518489,47,9,,
233,-57,0,379.335324,52,8,,
234,-50,2,7656.97694,53,11,,
235,-49,2,7491.762328,49,11,,
236,-53,0,1336.149223,43,7,,
237,-54,0,721.976817,44,7,,
238,-58,2,3701.415839,58,10,,
239,-51,2,5734.705005,45,11,,
240,-59,1,2695.663469,59,10,,
241,-42,4,13970.571605,73,15,,
242,-57,2,4460.785517,55,11,,
243,-56,3,4356.235903,53,12,,
244,-57,1,675.358185,52,8,,
245,-53,2,1198.497625,48,9,,
246,-54,4,14145.999265,52,16,,
247,-54,0,978.048846,43,7,,
248,-53,0,1550.829786,43,7,,
249,-47,2,6194.203824,53,10,,
250,-47,2,9932.376093,52,11,,
251,-56,1,546.543744,51,8,,
252,-53,1,1832.84801,45,8,,
253,-55,1,4328.170281,49,9,,
254,-53,0,562.553228,43,7,,
255,-46,3,6696.83642,59,13,,
256,-56,5,7308.653018,61,14,,
257,-53,0,1063.932912,44,7,,
258,-55,0,1149.843726,45,7,,
259,-43,4,7237.905056,60,13,,
260,-56,1,1097.164762,51,8,,
261,-57,1,3610.874924,56,9,,
262,-57,2,5763.981288,54,11,,
263,-59,2,5311.294573,59,12,,
264,-53,1,933.467031,44,8,,
265,-56,0,410.237169,52,8,,
266,-54,0,341.144614,43,7,,
267,-55,0,715.889624,50,8,,
268,-55,4,1780.122264,50,10,,
269,-53,0,1878.795782,43,7,,
270,-54,1,599.596773,45,8,,
271,-53,1,524.894701,53,9,,
272,-49,1,3091.31805,49,9,,
273,-53,0,530.89959,43,7,,
274,-54,0,1205.583437,44,7,,
275,-56,1,3235.554364,50,9,,
276,-54,0,1070.536555,44,7,,
277,-51,1,2902.018126,58,10,,
278,-48,2,8584.709537,49,11,,
279,-56,1,807.411636,52,8,,
280,-56,3,4774.116486,57,12,,
281,-54,0,1564.377077,44,7,,
282,-53,0,128.720432,42,7,,
283,-48,2,5337.526817,54,10,,
284,-54,0,1210.000242,44,7,,
285,-57,1,5918.282768,54,10,,
286,-55,1,888.559518,51,8,,
287,-53,0,2114.737398,46,8,,
288,-54,0,3745.199348,44,7,,
289,-54,0,1666.284606,44,7,,
290,-48,2,7303.139189,60,12,,
291,-51,2,5265.435766,50,11,,
292,-56,1,1221.138569,49,8,,
293,-53,0,785.828743,43,7,,
294,-56,1,2416.944582,51,8,,
295,-54,0,621.219443,43,7,,
296,-56,0,90.341024,52,8,,
297,-57,1,1593.685832,55,9,,
298,-57,1,2952.840754,53,9,,
299,-55,2,6910.662398,52,11,,
300,-59,2,876.310125,58,9,,
301,-54,0,862.703421,43,7,,
302,-55,1,1851.284046,49,8,,
303,-49,1,4720.629489,63,10,,
304,-52,1,2406.765394,56,9,,
305,-52,2,2557.545467,45,9,,
306,-51,4,8768.563253,53,13,,
307,-44,5,11005.243969,55,15,,
308,-52,3,5919.953754,47,12,,
309,-52,2,4728.640074,56,11,,
310,-55,1,2572.879866,49,8,,
311,-56,1,4079.638123,51,9,,
312,-50,3,7548.941441,48,11,,
313,-54,1,1174.698698,49,9,,
314,-56,0,1194.089681,51,8,,
315,-53,0,1002.602361,43,7,,
316,-52,1,1258.31496,46,8,,
317,-52,2,3330.529287,51,10,,
318,-56,0,864.973212,50,8,,
319,-57,3,5422.111723,56,11,,
320,-53,0,1320.800304,43,7,,
321,-55,2,2139.918328,53,9,,
322,-54,0,1386.629402,44,7,,
323,-51,2,1793.736511,47,8,,
324,-47,2,5349.963566,55,11,,
325,-56,1,1679.103291,51,8,,
326,-55,3,14709.670567,55,15,,
327,-56,2,2810.736466,50,9,,
328,-54,2,6186.411326,49,11,,
329,-55,2,4528.432244,54,11,,
330,-52,1,792.559162,45,8,,
331,-47,1,4695.27862,61,10,,
332,-52,3,3620.301774,51,11,,
333,-51,1,3895.696852,44,9,,
334,-51,4,15504.357121,66,15,,
335,-53,0,1162.501015,43,7,,
336,-55,0,2875.903124,44,7,,
337,-52,3,3465.370821,52,12,,
338,-52,1,3942.263906,54,10,,
339,-56,1,3026.832153,50,8,,
340,-50,3,7008.235594,54,13,,
341,-54,0,752.864062,43,7,,
342,-56,1,1504.890056,51,8,,
343,-52,3,8579.604143,55,13,,
344,-57,0,1228.290195,52,8,,
345,-55,1,1922.026497,50,9,,
346,-45,2,5700.412784,58,11,,
347,-53,0,606.607421,43,7,,
348,-51,1,3822.110967,58,10,,
349,-48,2,7562.939716,49,11,,
350,-52,1,6100.244338,50,10,,
351,-55,2,2643.186105,51,10,,
352,-54,2,2381.330031,53,9,,
353,-54,1,2592.509334,52,10,,
354,-50,2,3410.396652,51,9,,
355,-57,2,4505.445407,55,11,,
356,-55,3,3625.051914,53,12,,
357,-44,2,6703.328318,59,10,,
358,-48,3,13029.38392,52,13,,
359,-53,0,423.182394,43,7,,
360,-50,1,2709.571356,55,9,,
361,-53,0,448.194643,43,7,,
362,-54,0,1281.793152,43,7,,
363,-57,0,1243.413586,52,8,,
364,-55,1,2724.007712,49,9,,
365,-39,5,11977.199321,73,15,,
366,-55,1,1329.214263,51,9,,
367,-56,3,5927.469222,59,12,,
368,-53,1,1325.150499,47,8,,
369,-54,0,21.112697,44,7,,
370,-52,8,27307.82289,66,23,,
371,-55,1,1700.63517,50,8,,
372,-49,5,16491.897199,54,16,,
373,-52,3,8342.864759,51,13,,
374,-55,1,1144.353463,48,8,,
375,-45,4,8237.665185,62,13,,
376,-48,4,6641.494583,63,14,,
377,-57,2,6743.199432,57,12,,
378,-54,2,4150.105163,53,11,,
379,-46,4,8626.892493,58,15,,
380,-56,1,1653.45087,50,8,,
381,-50,2,3342.177207,56,11,,
382,-53,4,10444.994068,55,13,,
383,-53,0,1172.412885,43,7,,
384,-45,5,8831.705426,48,12,,
385,-53,0,1329.510581,43,7,,
386,-48,8,23355.489691,73,23,,
387,-43,4,12947.402939,63,16,,
388,-56,0,892.073134,50,8,,
389,-55,2,5500.952827,66,11,,
390,-55,2,1904.506381,48,9,,
391,-57,2,3466.595984,55,10,,
392,-56,1,979.251312,49,8,,
393,-54,0,1222.486252,44,7,,
394,-56,0,1638.856369,52,8,,
395,-49,4,11890.425025,48,13,,
396,-56,5,6500.005358,56,14,,
397,-54,1,2098.994173,46,8,,
398,-55,1,1387.350417,51,9,,
399,-52,2,3669.919052,47,10,,
400,-51,1,5023.769405,48,10,,
401,-49,5,19648.705823,64,19,,
402,-55,2,2870.705043,51,9,,
403,-58,4,6385.980368,57,11,,
404,-49,5,6057.417815,66,12,,
405,-57,2,3898.822356,55,10,,
406,-54,0,283.461701,43,7,,
407,-52,1,2570.800492,50,9,,
408,-53,1,4878.932755,46,9,,
409,-54,1,467.196426,48,8,,
410,-47,2,4579.445018,49,10,,
411,-52,8,10938.601855,56,16,,
412,-53,1,2260.670644,54,9,,
413,-37,4,12350.681256,73,14,,
414,-56,5,14592.426024,72,17,,
415,-50,3,7030.407189,49,11,,
416,-53,0,2125.721456,43,7,,
417,-56,1,831.008789,52,8,,
418,-51,4,9181.081554,56,13,,
419,-47,9,28258.641532,77,24,,
420,-57,3,7454.16784,56,10,,
421,-56,1,1657.465791,51,9,,
422,-53,0,979.480866,43,7,,
423,-49,3,6138.184101,52,13,,
424,-52,1,918.382834,47,8,,
425,-50,2,5327.339258,53,11,,
426,-48,3,9132.862131,56,12,,
427,-49,3,5138.430313,49,10,,
428,-48,3,9660.495088,56,13,,
429,-50,3,9994.185928,62,12,,
430,-54,0,1717.95541,45,7,,
431,-43,5,15127.587448,67,16,,
432,-52,5,22611.464133,71,17,,
433,-34,4,10250.656846,93,16,,
434,-55,3,10282.278807,53,13,,
435,-51,3,6639.841526,55,12,,
436,-52,2,5128.416758,48,10,,
437,-58,1,5030.826921,56,10,,
438,-50,2,3752.333715,46,10,,
439,-49,6,7360.388418,55,15,,
440,-48,2,3522.156981,60,10,,
441,-61,3,12144.415002,66,15,,
442,-57,0,1630.897923,52,8,,
443,-56,3,8654.737951,54,12,,
444,-57,0,1153.417713,52,8,,
445,-45,3,13142.151443,56,14,,
446,-50,6,10416.43994,58,14,,
447,-54,1,1889.973569,49,9,,
448,-47,5,15413.153789,57,18,,
449,-54,0,1151.491383,44,7,,
450,-57,1,2519.488874,53,9,,
451,-58,2,6460.980977,57,11,,
452,-55,1,4021.196463,50,9,,
453,-57,0,2974.981979,52,8,,
454,-55,2,5410.282995,50,10,,
455,-38,6,14356.794677,68,17,,
456,-46,4,11123.575974,64,15,,
457,-52,6,15974.317158,51,16,,
458,-51,3,6984.86152,51,12,,
459,-53,0,988.432371,43,7,,
460,-51,2,6626.14412,43,9,,
461,-49,1,5701.866874,56,10,,
462,-48,2,9442.30368,58,13,,
463,-54,3,7759.610633,62,13,,
464,-58,4,11358.978302,58,14,,
465,-56,0,788.702878,50,8,,
466,-54,0,506.778613,47,8,,
467,-56,0,769.920224,52,8,,
468,-55,1,2465.48049,49,9,,
469,-53,0,1863.371655,43,7,,
470,-53,0,485.639506,43,7,,
471,-54,0,1545.656501,44,7,,
472,-51,6,11892.818129,53,15,,
473,-49,5,7598.208535,52,14,,
474,-48,7,15785.367546,72,19,,
475,-56,2,5687.275259,64,11,,
476,-48,2,4664.678823,50,11,,
477,-53,0,2367.672219,43,7,,
478,-54,0,1002.596118,43,7,,
479,-53,2,10069.325209,65,12,,
480,-53,2,1455.146464,46,8,,
481,-49,7,21998.197165,63,21,,
482,-53,4,11536.445647,53,14,,
483,-53,1,898.691428,44,7,,
484,-51,2,5355.606722,49,10,,
485,-44,2,9763.386175,59,12,,
486,-47,6,13138.281056,56,18,,
487,-54,2,10094.515102,51,12,,
488,-57,5,15198.731127,60,15,,
489,-51,2,1914.802319,48,9,,
490,-47,2,10490.42105,54,12,,
491,-52,2,4355.430942,55,10,,
492,-56,3,3544.541351,56,10,,
493,-56,0,2001.983223,51,8,,
494,-56,0,779.915395,51,8,,
495,-58,1,1368.953218,55,9,,
496,-45,8,22703.808275,61,21,,
497,-47,3,6480.742715,58,12,,
498,-54,3,4578.118443,60,12,,
499,-49,1,4733.328483,48,10,,
500,-54,2,735.027554,52,9,,
501,-50,6,23945.107474,58,20,,
502,-47,5,18673.460794,76,17,,
503,-48,5,11993.111956,64,16,,
504,-49,2,5944.559498,47,11,,
505,-49,2,3116.294304,47,10,,
506,-44,4,15039.71752,61,16,,
507,-56,2,8383.052765,54,12,,
508,-45,12,52198.647072,77,34,,
509,-52,6,16290.762264,70,19,,
510,-52,1,4211.161302,52,9,,
511,-42,3,8155.939277,66,13,,
512,-57,2,5245.663253,55,10,,
513,-46,17,54520.032468,94,37,,
514,-43,4,17882.664793,67,16,,
515,-54,1,6217.356198,50,10,,
516,-58,2,10515.147827,57,13,,
517,-43,4,9392.101264,58,15,,
518,-45,5,13045.235316,70,17,,
519,-50,6,11438.206316,59,15,,
520,-54,0,2492.722165,44,7,,
521,-56,3,3012.005004,52,10,,
522,-48,18,54866.221726,102,42,,
523,-54,1,6748.44176,49,11,,
524,-43,7,16031.169548,64,18,,
525,-19,19,50761.432632,57,34,,
526,-20,24,68546.525163,84,50,,
527,-57,14,41148.806042,76,35,,
528,-39,7,24359.898962,77,20,,
529,-31,24,86695.02599,95,50,,
530,-42,6,15157.89616,66,17,,
531,-60,6,28478.833448,67,22,,
532,-51,1,889.465736,44,8,,
533,-56,0,3026.00919,50,8,,
534,-46,3,6294.48682,66,11,,
535,-29,24,84363.728146,67,50,,
536,-40,4,12371.489028,77,15,,
537,-55,0,1889.469579,49,8,,
538,-58,14,38112.558618,68,29,,
539,-57,4,14425.778926,56,13,,
540,-48,6,20705.200359,42,17,,
541,-55,1,2494.284018,51,9,,
542,-48,8,27929.465918,58,22,,
543,-38,10,32812.792231,91,27,,
544,-54,0,1435.072632,44,7,,
545,-54,1,5922.397495,48,10,,
546,-48,5,21431.434113,57,19,,
547,-56,1,2146.028619,52,9,,
548,-46,10,31127.372415,53,23,,
549,-32,17,54378.211037,158,42,,
550,-44,4,12953.404835,59,15,,
551,-56,1,4916.913922,53,10,,
552,-29,16,40877.637429,110,36,,
553,-55,0,1590.969121,48,8,,
554,-57,9,17180.345588,69,20,,
555,-41,13,55851.66825,86,34,,
556,-54,0,1531.452845,44,7,,
557,-55,0,828.693049,49,8,,
558,-53,1,2519.583949,47,8,,
559,-24,10,20075.840692,122,26,,
560,-36,11,32507.068883,77,28,,
561,-50,1,5121.656776,48,10,,
562,-51,6,8870.867418,62,15,,
563,-54,4,5636.690879,51,13,,
564,-46,7,22116.268038,86,19,,
565,-46,5,16149.170441,65,20,,
566,-53,6,13715.773731,75,19,,
567,-50,2,4451.561447,49,10,,
568,-54,2,2782.41423,51,10,,
569,-33,8,23085.261013,78,24,,
570,-55,5,17879.844127,63,16,,
571,-48,10,40349.627665,74,33,,
572,-22,25,84325.095991,108,50,,
573,-49,4,18799.710855,67,18,,
574,-55,0,1199.403487,49,8,,
575,-36,11,36687.35228,80,29,,
576,-46,7,16698.99073,80,17,,
577,-52,15,46745.568444,65,35,,
578,-56,3,11572.166857,59,14,,
579,-55,0,1522.36917,49,8,,
580,-39,8,29095.187123,73,25,,
581,-55,0,1421.026587,49,8,,
582,-56,2,1809.86745,54,10,,
583,-49,13,36940.489175,74,28,,
584,-52,8,28688.394919,77,24,,
585,-57,0,983.43809,52,8,,
586,-38,8,20449.262699,58,17,,
587,-55,1,1030.811595,48,8,,
588,-56,0,3490.2771,50,8,,
589,-52,3,9462.424144,51,13,,
590,-55,0,563.265263,48,8,,
591,-54,21,85714.465901,84,50,,
592,-56,0,2220.78802,50,8,,
593,-53,1,1626.621448,46,9,,
594,-35,19,52049.399573,112,37,,
595,-53,1,2701.831372,46,9,,
596,-44,7,25744.811828,52,17,,
597,-57,0,3751.759614,55,9,,
598,-39,25,87822.684653,125,50,,
599,-56,0,436.673793,53,9,,
600,-25,25,84433.598997,151,50,,
601,-25,20,75308.197207,117,50,,
602,-49,3,8106.294797,68,13,,
603,-31,24,94541.007205,88,50,,
604,-57,0,877.374827,56,9,,
605,-25,26,82828.467699,105,50,,
606,-45,6,17651.049077,69,20,,
607,-45,9,44335.771277,72,26,,
608,-44,26,78280.949651,80,50,,
609,-43,7,18781.199422,65,19,,
610,-1,29,67854.47727,168,50,,
611,-39,15,58042.635745,97,41,,
612,-57,0,3336.817682,54,9,,
613,-56,1,1263.545161,51,9,,
614,-56,0,1257.370168,50,8,,
615,-54,1,1707.952976,57,10,,
616,-49,7,21006.603571,65,20,,
617,-48,14,46925.790467,78,34,,
618,-56,1,3370.340314,52,10,,
619,-44,8,21090.513727,69,25,,
620,-27,24,87949.542794,138,50,,
621,-55,1,6766.137816,53,11,,
622,-42,5,17538.680155,72,18,,
623,-36,29,84490.259653,101,50,,
624,-51,5,11935.838799,66,19,,
625,-29,22,60672.691429,136,50,,
626,-14,19,55196.033065,82,34,,
627,-53,0,1761.752185,47,8,,
628,-29,21,84116.521698,110,50,,
629,-57,0,2191.887846,55,10,,
630,-48,4,13465.965423,48,14,,
631,-57,0,2347.808777,53,9,,
632,-5,27,76543.673885,86,50,,
633,-53,1,1459.904035,56,10,,
634,-46,7,22651.619873,39,17,,
635,-55,0,2365.913306,51,9,,
636,-33,26,80651.094542,135,50,,
637,-48,5,11592.997168,65,16,,
638,-57,0,2868.404063,56,10,,
639,-42,12,48441.519582,76,36,,
640,-56,1,3326.618491,52,9,,
641,-35,26,64724.373747,93,49,,
642,-56,0,2734.431727,51,9,,
643,-54,2,7164.541911,51,12,,
644,-55,1,1915.181389,50,9,,
645,-56,0,1445.384749,54,10,,
646,-51,2,11022.298561,56,13,,
647,-50,7,15365.928633,62,17,,
648,-39,5,11473.434648,78,15,,
649,-54,4,3524.840662,60,12,,
650,-59,5,14756.88068,66,17,,
651,-52,5,11712.33351,54,13,,
652,-13,28,65982.566934,77,50,,
653,5,28,78240.3898,149,50,,
654,-30,25,88156.851074,134,50,,
655,-6,28,81097.025492,110,50,,
656,-50,7,24863.459166,52,17,,
657,-7,25,70769.529575,84,50,,
658,-11,28,89367.758224,140,50,,
659,-48,2,6933.237122,59,12,,
660,-57,0,3012.567366,58,11,,
661,-5,27,77240.337898,124,50,,
662,-56,0,604.859207,56,10,,
663,-55,0,3038.218018,52,10,,
664,-9,20,48680.119346,158,44,,
665,-52,1,5510.909739,58,11,,
666,-8,31,77654.414094,123,50,,
667,-13,27,81934.386733,95,50,,
668,-37,30,90648.268194,113,50,,
669,-37,15,64714.732135,78,50,,
670,-8,27,74242.925993,118,50,,
671,-16,8,28600.199293,28,17,,
672,-12,28,87847.713787,129,50,,
673,-58,3,8246.720648,60,13,,
674,-51,4,12430.968921,63,16,,
675,4,27,81114.120241,148,50,,
676,-17,26,89240.083038,224,50,,
677,-48,7,28379.293426,69,27,,
678,-23,32,82447.539379,133,50,,
679,-50,6,5243.207644,64,19,,
680,-31,19,48830.474147,97,40,,
681,-25,16,59501.963276,57,34,,
682,-43,22,82808.84379,86,50,,
683,-53,1,5758.954741,54,12,,
684,-1,27,74053.392777,102,50,,
685,-57,0,3281.320161,54,9,,
686,-60,2,4654.528033,61,11,,
687,-58,0,3742.980202,60,12,,
688,-14,17,60451.445972,56,34,,
689,-43,9,29976.799249,88,23,,
690,-58,0,4729.981213,59,11,,
691,-28,28,81785.785895,101,50,,
692,-55,0,2911.25127,49,9,,
693,-55,0,2821.859834,50,9,,
694,-16,29,83362.435261,72,50,,
695,-45,6,25964.575248,42,17,,
696,-54,0,2541.625165,50,9,,
697,-24,30,90145.369639,136,50,,
698,-34,26,65780.756691,116,50,,
699,-53,1,2658.907458,48,9,,
700,-56,0,1793.926316,53,9,,
701,-52,3,5993.458323,54,13,,
702,-34,18,61304.244885,38,34,,
703,-56,0,717.70634,54,9,,
704,-6,22,72309.658864,98,50,,
705,-46,13,49395.615787,94,36,,
706,-44,5,14170.987854,52,18,,
707,9,29,75490.686162,114,50,,
708,-21,12,28712.525985,53,17,,
709,-6,24,85415.772533,156,50,,
710,-55,1,3301.088505,56,10,,
711,-57,0,826.17691,57,10,,
712,-38,19,90987.494698,89,50,,
713,-20,26,90070.152254,81,50,,
714,-29,27,81363.115565,184,50,,
715,-34,26,78694.091339,127,50,,
716,-55,2,8221.830913,55,12,,
717,-8,29,77128.595377,111,50,,
718,-43,8,24078.413282,36,17,,
719,-1,25,80918.721032,91,50,,
720,-39,12,46630.780611,103,36,,
721,-4,34,83044.713555,128,50,,
722,-45,4,12672.71455,80,20,,
723,-43,8,29305.335276,47,17,,
724,-30,7,15849.631789,109,21,,
725,-49,8,15648.748343,74,19,,
726,-42,4,18035.856409,79,19,,
727,8,28,82354.210648,113,50,,
728,-6,33,85853.099645,162,50,,
729,-26,7,32290.010991,57,17,,
730,-16,26,83878.196666,242,50,,
731,-32,20,90724.506886,80,50,,
732,-18,27,85225.748161,110,50,,
733,-20,12,29838.757534,24,17,,
734,-2,25,83268.26096,130,50,,
735,-50,3,7402.074504,75,18,,
736,-55,0,3309.842186,56,11,,
737,-55,3,4763.902143,56,11,,
738,-37,23,87243.622871,114,50,,
