Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
1,0,0,0.0,0,0,,
2,-55,4,8155.432928,55,11,,
3,-49,3,16881.722557,65,10,,
4,-55,0,4918.080564,43,6,,
5,-55,0,6749.928126,43,6,,
6,-58,1,5659.319214,52,8,,
