---
iterations:
1,0,0,0.0,0,0,,
2,-50,12,24009.907988,104,50,,
3,-52,2,5473.527353,79,27,,
4,-49,1,6233.548681,73,23,,
5,-43,2,5016.809371,92,26,,
6,-48,5,9573.04011,81,38,,
7,-23,3,6244.424806,35,17,,
8,-51,9,21744.855361,93,50,,
9,-50,6,14879.004237,88,42,,
10,-46,9,23207.457948,83,50,,
11,-46,5,10185.690196,69,34,,
12,-54,2,6014.450554,77,27,,
13,-54,1,2751.336259,78,23,,
14,-44,10,26228.052902,101,50,,
15,-48,4,11189.793333,79,34,,
16,-19,9,24251.544172,43,34,,
17,-47,3,9620.457164,81,31,,
18,-47,2,4328.628901,83,23,,
19,-39,4,10166.55785,115,34,,
20,-48,4,9472.498201,85,34,,
21,-51,0,1130.789113,68,19,,
22,-44,5,11553.03,89,34,,
23,-47,2,6473.848698,79,27,,
24,-52,3,8106.434383,84,31,,
25,-45,6,14391.064012,125,42,,
26,-55,2,4783.165358,81,27,,
27,-53,4,9620.935652,85,34,,
28,-30,3,8126.95643,21,17,,
29,-44,3,6441.511299,83,30,,
30,-59,7,14777.198034,95,46,,
31,-48,4,8484.545361,74,34,,
32,-53,1,4085.097737,75,23,,
33,-52,4,8826.261195,84,34,,
34,-47,6,15242.218585,113,42,,
35,-44,4,11416.54835,112,34,,
36,-56,2,5995.410978,84,27,,
37,-54,1,4239.467184,80,23,,
38,-47,3,10748.44546,79,31,,
39,-31,4,7509.862805,20,17,,
40,-50,5,11017.971705,75,38,,
41,-38,10,25150.405579,118,50,,
42,-47,2,7241.899793,78,27,,
43,-54,3,9765.615571,77,31,,
44,-41,6,14727.493847,89,34,,
45,-49,3,7674.624877,74,31,,
46,-42,7,18106.653291,101,46,,
47,-41,5,13808.448633,103,38,,
48,-51,0,2409.622083,68,19,,
49,-49,3,8156.400834,82,30,,
50,-31,3,7047.544395,24,17,,
51,-48,2,6178.472565,74,27,,
52,-34,12,27079.71656,40,50,,
53,-54,3,8980.610895,80,30,,
54,-44,5,14667.978604,97,38,,
55,-41,4,9468.858393,92,34,,
56,-53,1,4005.293678,75,23,,
57,-45,10,25777.223486,78,50,,
58,-34,7,20400.612122,116,45,,
59,-53,6,18690.437918,77,42,,
60,-34,2,4338.068159,34,17,,
61,-30,14,36409.428074,99,50,,
62,-49,10,20522.329534,105,50,,
63,-51,2,7423.300962,85,27,,
64,-43,5,13088.677204,118,38,,
65,-21,4,10432.389702,29,17,,
66,-50,2,6314.010127,73,27,,
67,-51,5,12069.277512,105,38,,
68,-51,0,2666.116153,68,19,,
69,-51,8,19552.286222,94,49,,
70,-42,6,13412.719666,58,34,,
71,-47,5,14038.943583,96,38,,
72,-54,7,18825.489355,88,46,,
73,-51,0,1562.010008,68,19,,
74,-53,1,4615.044772,74,23,,
75,-37,6,17046.719663,112,42,,
76,-49,2,6038.225631,94,27,,
77,-49,3,9147.500277,81,30,,
78,-49,3,9673.5582,92,30,,
79,-43,8,20723.144964,93,49,,
80,-50,7,21114.959989,75,34,,
81,-47,9,25950.947006,95,50,,
82,-49,9,23378.378964,75,50,,
83,-38,6,20538.945263,125,42,,
84,-32,8,21924.200275,50,34,,
85,-35,10,24444.620906,159,50,,
86,-51,1,5305.829756,69,23,,
87,-33,12,27272.316519,62,50,,
88,-55,7,20141.939956,93,45,,
89,-20,12,31225.048912,63,50,,
90,-42,5,13909.743303,92,38,,
91,-38,5,10153.93337,114,38,,
92,-47,8,23351.761538,100,49,,
93,-16,13,27020.920715,75,50,,
94,-39,9,26958.623587,96,50,,
95,-45,11,29954.380913,73,50,,
96,-17,6,11403.488938,34,17,,
97,-43,11,24665.448526,69,50,,
98,-48,2,6574.427991,80,27,,
99,-28,10,27396.951333,86,50,,
100,-39,11,27293.068637,62,50,,
101,-51,4,10424.760123,90,34,,
102,5,18,27488.711195,82,50,,
103,-49,9,24198.584044,85,50,,
104,-23,9,18014.798171,45,34,,
105,-44,11,27165.843425,88,50,,
106,-46,7,20456.978904,81,46,,
107,-53,5,19199.247207,84,38,,
108,-35,7,13215.482641,43,34,,
109,-44,8,18990.816412,89,49,,
110,-36,10,25310.277274,104,50,,
111,-42,9,26753.818123,72,50,,
112,-51,6,15815.747057,78,34,,
113,-52,0,4112.560295,72,20,,
114,-42,8,25860.750607,94,49,,
115,-39,10,27127.297841,122,50,,
116,-50,10,24776.142751,97,50,,
117,-50,1,4140.004844,72,23,,
118,-40,12,33437.321423,57,50,,
119,-39,10,26133.968001,66,50,,
120,-34,13,30327.726722,67,50,,
121,-43,10,25276.9368,83,50,,
122,-33,12,30319.299091,53,50,,
123,-13,15,34762.772332,73,50,,
124,-8,6,11599.248949,30,17,,
125,-46,5,15092.844581,77,38,,
126,-25,12,27894.810693,47,50,,
127,-38,6,17066.880284,117,42,,
128,-18,17,34092.568531,69,50,,
129,-45,5,14621.002976,109,38,,
130,-48,11,26848.516918,78,50,,
131,-27,14,34101.161693,101,50,,
132,-18,10,24741.344462,43,34,,
133,-53,3,9861.778516,87,31,,
134,-29,13,29975.927062,52,50,,
135,3,15,31609.036286,118,50,,
136,-38,11,27410.671072,42,50,,
137,-42,11,29173.3141,67,50,,
138,-47,4,11732.895191,88,34,,
139,-42,6,16549.782742,92,41,,
140,-25,14,30713.310565,59,50,,
141,-16,17,40214.208085,132,50,,
142,-51,9,21594.807541,96,50,,
143,-47,3,9427.598892,82,30,,
144,-21,10,20570.623508,138,50,,
145,-8,17,32898.53533,60,50,,
146,-9,16,33927.439317,104,50,,
147,-30,16,36900.711762,78,50,,
148,-31,3,6806.034641,37,17,,
149,-15,18,40395.276397,106,50,,
150,-5,17,31951.303466,89,50,,
151,-25,12,28957.841528,58,50,,
152,-41,2,5687.143422,36,17,,
153,2,16,38282.407862,162,50,,
154,2,20,41688.683419,187,50,,
155,-46,10,30174.372512,95,50,,
156,-26,5,13056.910549,24,17,,
157,-33,12,26523.254579,61,50,,
158,-14,16,38461.654281,48,50,,
159,-20,15,36790.290604,94,50,,
160,-30,3,6864.165323,38,17,,
161,-42,5,13479.476978,105,38,,
162,-8,18,36417.671591,96,50,,
163,-11,16,39017.8912,85,50,,
164,-25,10,20643.155506,36,34,,
165,-56,2,8626.718713,85,27,,
166,-6,19,34171.527706,100,50,,
167,-34,13,34849.503287,69,50,,
168,-20,14,36007.620133,40,50,,
169,-30,13,38175.765217,109,50,,
170,-5,16,40619.853622,90,50,,
171,-28,12,31846.045608,50,50,,
172,-8,6,12981.107849,38,17,,
173,-4,17,31369.430223,74,50,,
174,-22,14,39979.386753,66,50,,
175,19,20,31604.311511,135,50,,
176,0,8,15745.104763,58,17,,
177,-14,14,32102.333812,97,50,,
178,-40,13,39776.085955,75,50,,
179,14,19,38023.664969,108,50,,
180,-32,3,9849.443185,26,17,,
181,-44,11,31256.017651,91,50,,
182,-52,1,7225.460053,72,23,,
183,-3,17,33584.587161,141,50,,
184,34,22,36127.608641,231,50,,
185,-9,16,36843.757168,91,50,,
186,-14,19,43851.315859,181,50,,
187,17,23,34878.434449,204,49,,
188,-41,0,119.991255,59,34,,
189,-17,16,38625.373771,48,50,,
190,-51,2,9164.984232,72,27,,
191,-13,16,40535.058617,83,50,,
192,-33,13,35099.258125,66,50,,
193,14,20,33143.590562,178,50,,
194,-40,10,27284.631902,80,50,,
195,22,22,33847.286515,208,45,,
196,-40,7,21353.625578,53,34,,
197,-6,20,39102.108428,189,50,,
198,10,20,26399.480715,224,36,,
199,22,22,37694.723806,201,50,,
200,3,14,26470.287849,84,34,,
201,-17,17,37725.754296,108,50,,
202,19,23,35971.774014,202,47,,
203,7,15,35371.670372,118,50,,
204,-32,10,27510.07523,67,34,,
205,8,19,40792.160177,138,50,,
206,30,21,26492.895597,144,40,,
207,17,20,29593.257093,179,37,,
208,5,20,31538.818625,120,50,,
209,26,20,31689.102027,145,37,,
210,29,17,15999.176944,160,20,,
211,16,21,33043.721268,214,39,,
212,23,20,25839.324417,188,36,,
213,-24,22,41196.002078,223,50,,
214,-26,14,36233.899606,100,50,,
215,11,23,38803.017562,211,48,,
216,12,19,36001.404959,123,50,,
217,-12,11,27545.101325,71,34,,
218,4,18,41629.449966,142,50,,
219,-10,21,38921.451553,193,50,,
220,9,20,38248.54511,206,50,,
221,13,13,15551.173559,128,17,,
222,-8,19,41295.518621,134,50,,
223,17,17,22341.421592,144,26,,
224,-54,6,21196.363921,102,43,,
225,-39,12,31114.999865,54,50,,
226,27,20,29011.2658,167,35,,
227,21,21,29987.636637,198,41,,
228,-2,21,38353.295638,210,50,,
229,-37,12,35225.056865,54,50,,
230,31,16,19089.907152,152,22,,
231,31,22,34222.085663,181,50,,
232,23,18,24542.27863,169,28,,
233,9,20,37898.763758,157,50,,
234,-1,7,14986.585952,42,17,,
235,-5,13,31609.313327,78,50,,
236,20,20,31097.640988,140,37,,
237,16,19,27772.826033,207,33,,
238,26,19,26193.920571,185,32,,
239,-16,9,14870.231378,69,17,,
240,-2,20,43324.155783,149,50,,
241,24,20,29012.216156,166,36,,
242,32,23,36702.008194,193,50,,
243,7,14,24844.871307,128,34,,
244,23,16,17241.422991,143,20,,
245,23,19,27275.986612,127,31,,
246,23,24,38774.467034,185,49,,
247,32,20,30711.672994,170,32,,
248,26,14,14138.48986,96,13,,
249,6,18,25323.954617,173,31,,
250,27,23,36188.921339,186,48,,
251,32,22,39549.869466,243,50,,
252,17,20,36594.827267,145,50,,
253,22,16,15123.577768,149,21,,
254,-7,19,25000.397296,168,33,,
255,-52,0,2973.750543,74,22,,
256,24,19,27040.649411,209,33,,
257,9,17,23435.958443,143,27,,
258,21,17,22479.92911,144,26,,
259,9,14,26908.96192,92,34,,
260,14,22,32600.723194,211,47,,
261,6,20,27580.461526,204,36,,
262,39,18,25451.559819,176,28,,
263,24,22,41527.113545,205,50,,
264,17,10,15520.781426,80,17,,
265,5,22,33754.707437,215,47,,
