---
iterations:
1,0,0,0.0,0,0,,
2,-50,12,909.900101,0,50,,
3,-52,2,191.5619,0,27,,
4,-49,1,124.8378,0,23,,
5,-43,2,130.5558,0,26,,
6,-48,5,475.3278,0,38,,
7,-23,3,264.9028,0,17,,
8,-55,3,274.785,0,31,,
9,-48,3,229.879801,0,30,,
10,-39,7,659.969801,0,45,,
11,-48,4,408.103801,0,34,,
12,-25,7,611.505601,0,34,,
13,-42,9,860.700101,0,50,,
14,-44,9,751.600101,0,50,,
15,-51,0,5.412,0,19,,
16,-49,5,430.627801,0,38,,
17,-46,1,121.5028,0,17,,
18,-48,3,255.885,0,31,,
19,-48,5,510.027801,0,38,,
20,-53,7,570.669801,0,45,,
21,-44,9,841.100101,0,50,,
22,-47,2,146.4028,0,17,,
23,-47,2,149.6609,0,27,,
24,-45,2,139.4618,0,27,,
25,-35,12,800.400101,0,50,,
26,-47,4,296.503701,0,34,,
27,-51,0,45.3138,0,19,,
28,-15,5,385.702801,0,17,,
29,-47,4,430.203001,0,34,,
30,-50,2,193.061801,0,27,,
31,-53,1,106.6378,0,23,,
32,-44,3,238.5798,0,30,,
33,-51,6,597.551801,0,42,,
34,-25,3,290.5028,0,17,,
35,-46,2,177.561,0,27,,
36,-46,2,220.9618,0,27,,
37,-43,7,682.669801,0,45,,
38,-53,1,133.1378,0,23,,
39,-50,4,385.103801,0,34,,
40,-48,0,17.8028,0,17,,
41,-48,5,421.727001,0,38,,
42,-50,5,388.627801,0,38,,
43,-51,10,880.700101,0,50,,
44,-52,3,215.7857,0,31,,
45,-28,3,329.5028,0,17,,
46,-54,9,729.400101,0,50,,
47,-50,2,138.4609,0,27,,
48,-41,11,967.900101,0,50,,
49,-51,6,521.145701,0,41,,
50,-48,2,165.1618,0,27,,
51,-50,2,224.8618,0,27,,
52,-51,1,73.4378,0,23,,
53,-48,3,288.479801,0,30,,
54,-50,5,542.827801,0,38,,
55,-21,6,480.005601,0,34,,
56,-34,11,896.600101,0,50,,
57,-19,13,1061.200101,0,50,,
58,-31,12,960.600101,0,50,,
59,-36,3,194.7028,0,17,,
60,-28,14,1158.600101,0,50,,
61,-16,13,1061.900101,0,50,,
62,-38,10,857.800101,0,50,,
63,-37,2,226.6028,0,17,,
64,-43,9,775.400101,0,50,,
65,-34,13,1082.600101,0,50,,
66,-44,8,669.795801,0,50,,
67,-54,4,227.5056,0,34,,
