Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
1,0,0,0.0,0,0,,
2,-55,4,2224.697113,55,11,,
3,-44,2,1355.147508,52,8,,
