---
iterations:
1,0,0,0.0,0,0,,
2,-50,12,909.900101,0,50,,
3,-52,2,191.5619,0,27,,
4,-49,1,124.8378,0,23,,
5,-43,2,130.5558,0,26,,
6,-48,5,475.3278,0,38,,
7,-23,3,264.9028,0,17,,
8,-50,1,83.537,0,23,,
9,-56,3,220.1798,0,30,,
10,-48,4,333.103801,0,34,,
11,-52,1,99.1378,0,23,,
12,-45,7,558.375801,0,46,,
13,-42,1,98.9028,0,17,,
14,-52,0,20.119,0,20,,
15,-28,11,808.100101,0,50,,
16,-51,0,47.8137,0,19,,
17,-47,1,117.6378,0,23,,
18,-32,11,919.700101,0,50,,
19,-24,4,324.1028,0,17,,
20,-44,4,324.802901,0,34,,
21,-51,0,42.2138,0,19,,
22,-51,0,46.9138,0,19,,
23,-46,4,290.003801,0,34,,
24,-47,2,137.7618,0,27,,
25,-53,3,239.179801,0,30,,
26,-30,2,218.0028,0,17,,
27,-54,1,93.137,0,23,,
28,-48,3,237.2858,0,31,,
29,-44,8,616.693801,0,49,,
30,-54,8,679.193801,0,49,,
31,-44,2,182.4028,0,17,,
32,-49,3,276.379,0,30,,
33,-43,6,607.151801,0,42,,
34,-51,1,89.8378,0,23,,
35,-48,9,739.400101,0,50,,
36,-40,8,704.805601,0,34,,
37,-57,3,279.7841,0,31,,
38,-36,10,809.900101,0,50,,
39,-41,12,961.400101,0,50,,
40,-32,12,946.300101,0,50,,
41,-49,6,490.551501,0,42,,
42,-46,8,685.199801,0,50,,
43,-55,3,331.0858,0,31,,
44,-29,11,1009.400101,0,50,,
45,-48,1,127.0377,0,23,,
46,-44,12,948.400101,0,50,,
47,-47,7,721.569701,0,45,,
48,-52,1,128.4378,0,23,,
49,-23,7,442.005601,0,34,,
50,-52,9,730.500101,0,50,,
51,-49,7,612.674101,0,46,,
52,-51,0,65.4138,0,19,,
53,-19,11,841.300101,0,50,,
54,-48,0,24.1028,0,17,,
55,-11,16,1326.100102,0,50,,
56,-15,15,1146.200102,0,50,,
57,-48,4,310.908701,0,35,,
58,-54,1,126.8378,0,23,,
59,-24,5,431.502801,0,17,,
60,-43,8,674.593001,0,49,,
61,-51,0,27.1138,0,19,,
62,-47,9,691.000101,0,50,,
63,-43,9,799.600101,0,50,,
64,-53,7,573.369601,0,45,,
65,-49,3,278.079801,0,30,,
66,-45,4,344.5038,0,34,,
67,-37,10,899.300101,0,50,,
