Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
80,-57,1,138.88183,0,10,,
81,-53,0,9.8,0,7,,
82,-52,1,137.049969,0,9,,
83,-55,1,193.586743,0,10,,
84,-50,1,140.225451,0,10,,
85,-55,3,211.930213,0,11,,
86,-50,3,275.773814,0,13,,
87,-56,0,24.3,0,8,,
88,-53,0,30.5,0,7,,
89,-53,0,8.3,0,7,,
90,-56,1,48.251294,0,8,,
91,-53,0,-4.3,0,7,,
92,-54,0,24.3,0,7,,
93,-58,1,189.700901,0,10,,
94,-53,0,11.5,0,7,,
95,-53,0,9.9,0,8,,
96,-42,3,224.796816,0,12,,
97,-53,0,14.9,0,7,,
98,-54,0,35.4,0,7,,
99,-54,0,-2.4,0,7,,
100,-53,1,89.701931,0,8,,
101,-54,0,21.6,0,7,,
102,-49,2,324.699547,0,11,,
103,-54,0,8.5,0,7,,
104,-53,0,4.9,0,7,,
105,-50,1,25.1,0,10,,
106,-56,2,55.775925,0,8,,
107,-53,0,22.5,0,7,,
108,-43,3,207.374144,0,12,,
109,-57,2,181.943719,0,11,,
110,-38,6,570.09185,0,18,,
111,-55,1,128.57112,0,9,,
112,-56,0,19.4,0,8,,
113,-48,3,227.924195,0,11,,
114,-58,1,140.717009,0,9,,
115,-53,1,72.135704,0,8,,
116,-52,1,166.881089,0,10,,
117,-59,2,125.045811,0,10,,
118,-51,1,135.09486,0,9,,
119,-56,5,296.59622,0,13,,
120,-58,3,120.291844,0,10,,
121,-53,0,40.4,0,7,,
122,-46,1,97.474908,0,9,,
123,-50,1,156.029215,0,10,,
124,-54,2,86.332619,0,9,,
125,-48,2,228.892106,0,11,,
126,-57,0,18.1,0,8,,
127,-54,0,2.2,0,7,,
128,-53,1,51.585731,0,9,,
129,-53,5,386.432149,0,13,,
130,-56,0,23.8,0,8,,
131,-45,2,230.096299,0,10,,
132,-54,1,78.526778,0,8,,
133,-54,0,49.8,0,7,,
134,-53,0,17.6,0,9,,
135,-46,2,199.860705,0,10,,
136,-56,2,133.730761,0,11,,
137,-53,6,500.332618,0,19,,
138,-57,0,16.5,0,8,,
139,-57,0,19.4,0,8,,
140,-58,0,8.9,0,9,,
141,-49,4,374.238992,0,14,,
142,-46,2,171.045566,0,10,,
143,-53,0,35.3,0,7,,
144,-54,0,59.8,0,7,,
145,-54,0,25.9,0,7,,
146,-53,1,76.966166,0,9,,
147,-54,0,46.5,0,7,,
148,-54,0,22.9,0,7,,
149,-52,1,56.718772,0,8,,
150,-51,2,279.01946,0,12,,
151,-53,1,88.233372,0,9,,
152,-56,0,55.8,0,8,,
153,-30,6,632.923819,0,17,,
154,-57,1,113.37112,0,9,,
155,-58,1,114.871462,0,9,,
156,-51,2,240.235803,0,11,,
157,-57,2,210.971125,0,10,,
158,-56,0,23.9,0,8,,
159,-57,1,16.4,0,10,,
160,-54,0,39.3,0,7,,
161,-49,1,126.649969,0,9,,
162,-48,3,139.912493,0,11,,
163,-55,1,49.884756,0,8,,
164,-48,2,196.831778,0,10,,
165,-55,1,104.866166,0,9,,
166,-58,1,157.983165,0,10,,
167,-53,0,4.1,0,7,,
168,-51,2,136.060228,0,9,,
169,-56,3,159.231454,0,11,,
170,-50,4,484.201512,0,15,,
171,-53,2,63.815735,0,9,,
172,-56,3,287.485684,0,12,,
173,-56,1,55.386963,0,8,,
174,-53,2,190.612189,0,11,,
175,-57,0,16.9,0,8,,
176,-52,6,373.733947,0,14,,
177,-54,0,41.5,0,7,,
178,-57,1,69.425352,0,8,,
179,-53,0,37.6,0,7,,
180,-53,1,105.792491,0,9,,
181,-53,0,12.3,0,7,,
182,-56,0,27.7,0,8,,
183,-46,3,339.261234,0,13,,
184,-51,2,160.329961,0,10,,
185,-52,1,107.532389,0,9,,
186,-51,3,264.368422,0,12,,
187,-53,1,196.365628,0,10,,
188,-33,0,1.0,0,17,,
189,-56,2,130.037133,0,10,,
190,-57,0,33.6,0,8,,
191,-53,0,22.6,0,7,,
192,-52,1,93.443802,0,8,,
193,-53,0,18.8,0,7,,
194,-58,1,131.593244,0,10,,
195,-53,0,38.4,0,7,,
196,-51,3,248.886152,0,11,,
197,-57,0,32.6,0,8,,
198,-48,1,132.145464,0,10,,
199,-54,0,35.7,0,7,,
200,-49,5,254.261951,0,13,,
201,-57,3,188.270035,0,10,,
202,-57,0,39.6,0,8,,
203,-48,4,266.445432,0,12,,
204,-57,1,101.552509,0,9,,
205,-56,5,305.797999,0,13,,
206,-56,0,20.3,0,8,,
207,-57,3,326.937192,0,12,,
208,-55,1,166.750134,0,10,,
209,-52,1,155.524025,0,10,,
210,-54,6,572.531379,0,16,,
211,-41,4,303.355451,0,13,,
212,-52,1,85.962704,0,8,,
213,-58,1,148.550134,0,10,,
214,-51,2,230.328636,0,11,,
215,-53,0,12.5,0,7,,
216,-56,0,26.3,0,8,,
217,-52,1,206.085868,0,10,,
218,-47,2,243.691471,0,11,,
219,-53,0,4.2,0,7,,
220,-54,0,15.4,0,7,,
221,-58,4,351.285191,0,15,,
222,-55,1,97.815505,0,8,,
223,-56,0,48.9,0,8,,
224,-51,2,138.149861,0,8,,
225,-44,2,269.226815,0,11,,
226,-54,2,126.576777,0,9,,
227,-54,2,84.321505,0,8,,
228,-54,2,278.281888,0,12,,
229,-54,1,34.199785,0,9,,
230,-52,2,243.544705,0,10,,
231,-51,1,75.637454,0,10,,
232,-54,0,13.9,0,7,,
233,-54,0,35.2,0,8,,
234,-47,5,497.959857,0,18,,
235,-53,0,54.6,0,7,,
236,-53,0,12.0,0,7,,
237,-51,3,249.432325,0,11,,
238,-57,3,211.194507,0,12,,
239,-46,3,187.296374,0,12,,
240,-56,1,39.434566,0,8,,
241,-52,3,271.204433,0,12,,
242,-59,3,233.929708,0,11,,
243,-57,0,21.1,0,8,,
244,-53,1,132.149969,0,9,,
245,-55,2,76.593682,0,8,,
246,-52,1,131.014401,0,10,,
247,-57,0,25.3,0,8,,
248,-47,4,417.580188,0,14,,
249,-56,1,59.376078,0,8,,
250,-56,1,43.4,0,9,,
251,-53,0,28.3,0,7,,
252,-53,0,7.9,0,7,,
253,-56,1,122.433372,0,9,,
254,-53,0,57.5,0,7,,
255,-49,3,315.19857,0,12,,
256,-52,5,382.762236,0,14,,
257,-54,1,48.7,0,7,,
258,-55,2,285.532612,0,12,,
259,-58,3,132.205038,0,10,,
260,-57,0,41.7,0,8,,
261,-55,1,96.12651,0,8,,
262,-46,2,168.621227,0,10,,
263,-56,1,84.426778,0,8,,
264,-51,4,480.672493,0,16,,
265,-53,1,78.301932,0,8,,
266,-57,0,14.9,0,8,,
267,-56,0,49.0,0,8,,
268,-49,1,160.749816,0,9,,
269,-43,5,450.265295,0,15,,
270,-53,0,13.1,0,7,,
271,-54,1,68.655007,0,9,,
272,-57,2,232.497401,0,12,,
273,-54,3,157.825455,0,10,,
274,-57,2,189.462201,0,11,,
275,-53,2,128.790934,0,9,,
276,-53,3,278.345466,0,11,,
277,-53,0,17.2,0,7,,
278,-53,2,128.836092,0,9,,
279,-56,0,48.0,0,8,,
280,-48,4,406.407451,0,15,,
281,-49,5,486.266643,0,15,,
282,-57,1,80.555245,0,8,,
283,-47,6,757.88985,0,20,,
284,-53,0,37.7,0,7,,
285,-48,1,195.265628,0,10,,
286,-53,3,225.379862,0,11,,
287,-44,2,297.783378,0,12,,
288,-50,3,314.751284,0,13,,
289,-56,0,32.4,0,8,,
290,-54,1,123.349969,0,9,,
291,-42,6,525.111785,0,17,,
292,-51,1,184.850134,0,10,,
293,-52,2,259.713661,0,11,,
294,-57,2,269.115,0,12,,
295,-55,1,134.614401,0,10,,
296,-59,2,209.049424,0,11,,
297,-53,0,41.1,0,7,,
298,-57,1,182.365628,0,10,,
299,-50,2,278.951621,0,11,,
300,-49,6,605.936743,0,18,,
301,-54,1,119.561037,0,10,,
302,-56,2,225.382357,0,11,,
303,-44,12,984.567633,0,25,,
304,-52,3,254.882169,0,12,,
305,-49,4,422.185588,0,14,,
306,-49,3,293.384993,0,12,,
307,-46,3,266.817718,0,11,,
308,-57,2,199.873655,0,11,,
309,-55,2,232.836563,0,11,,
310,-41,7,349.837782,0,14,,
311,-45,8,611.730269,0,18,,
312,-51,3,263.026266,0,11,,
313,-54,0,22.9,0,7,,
314,-53,0,10.2,0,7,,
315,-54,3,354.792594,0,13,,
316,-42,8,791.797146,0,23,,
317,-57,5,417.168363,0,16,,
318,-56,0,6.0,0,8,,
319,-53,2,155.26041,0,9,,
320,-48,3,315.543432,0,12,,
321,-53,0,8.7,0,7,,
322,-55,2,76.090756,0,8,,
323,-57,0,23.7,0,8,,
324,-56,0,23.6,0,8,,
325,-48,2,180.200702,0,10,,
326,-51,6,522.527555,0,17,,
327,-47,2,175.769521,0,10,,
328,-45,8,781.593905,0,23,,
329,-56,2,242.384847,0,12,,
330,-52,3,315.699499,0,13,,
331,-44,3,243.742592,0,12,,
332,-47,4,370.958407,0,14,,
333,-53,0,32.9,0,7,,
334,-54,0,21.1,0,7,,
335,-54,0,29.0,0,7,,
336,-52,3,324.43787,0,13,,
337,-54,1,199.565628,0,10,,
338,-51,3,304.367658,0,13,,
339,-46,3,347.522642,0,13,,
340,-56,0,17.9,0,8,,
341,-52,1,84.743802,0,8,,
342,-54,0,8.3,0,7,,
343,-56,1,54.046254,0,8,,
344,-55,2,177.349235,0,9,,
345,-56,0,32.6,0,8,,
346,-53,2,121.498473,0,9,,
347,-56,1,56.250301,0,8,,
348,-54,1,48.584756,0,8,,
349,-47,6,519.401928,0,16,,
350,-51,2,165.847012,0,9,,
351,-35,5,514.987784,0,17,,
352,-53,2,223.539553,0,11,,
353,-57,0,35.6,0,8,,
354,-46,4,464.57782,0,16,,
355,-57,0,44.3,0,8,,
356,-47,6,606.640069,0,17,,
357,-44,3,234.928649,0,14,,
358,-57,0,1.5,0,8,,
359,-54,4,367.209954,0,15,,
360,-49,4,399.301577,0,14,,
361,-54,0,49.1,0,7,,
362,-50,2,165.877247,0,10,,
363,-48,3,395.383768,0,13,,
364,-55,3,218.113513,0,11,,
365,-55,3,206.824186,0,11,,
366,-53,0,9.3,0,7,,
367,-38,4,545.361436,0,17,,
368,-51,1,148.050134,0,9,,
369,-50,1,49.136366,0,10,,
370,-48,3,236.037421,0,12,,
371,-43,3,321.760392,0,13,,
372,-48,3,197.81561,0,12,,
373,-49,2,248.535408,0,11,,
374,-55,2,114.538628,0,8,,
375,-47,2,243.562938,0,11,,
376,-51,2,230.705266,0,10,,
377,-56,0,63.5,0,8,,
378,-56,2,221.656439,0,11,,
379,-54,1,75.132976,0,9,,
380,-57,3,348.371713,0,13,,
381,-43,8,811.800672,0,17,,
382,-48,6,748.436472,0,20,,
383,-54,2,282.493391,0,13,,
384,-57,0,22.0,0,8,,
385,-49,2,162.520691,0,11,,
386,-51,3,231.423653,0,14,,
387,-39,5,507.38366,0,15,,
388,-50,2,302.613704,0,12,,
389,-50,4,402.981162,0,14,,
390,-58,1,137.618196,0,10,,
391,-56,1,80.371462,0,9,,
392,-49,3,276.206131,0,11,,
393,-55,3,313.818691,0,13,,
394,-28,8,853.134681,0,17,,
395,-56,1,131.837502,0,10,,
396,-54,0,19.0,0,8,,
397,-54,1,99.781241,0,8,,
398,-50,5,442.967958,0,16,,
399,-48,1,136.281089,0,9,,
400,-56,3,135.94236,0,9,,
401,-47,1,105.478549,0,9,,
402,-45,4,376.741811,0,14,,
403,-39,4,449.115833,0,14,,
404,-60,2,153.732546,0,11,,
405,-46,4,456.791388,0,16,,
406,-55,1,94.028829,0,10,,
407,-47,6,546.377081,0,18,,
408,-53,2,185.777178,0,10,,
409,-53,1,108.201932,0,8,,
410,-52,4,521.57796,0,16,,
411,-54,1,108.753832,0,9,,
412,-48,4,370.073213,0,13,,
413,-47,1,109.242839,0,9,,
414,-57,4,456.574502,0,15,,
415,-53,0,27.5,0,7,,
416,-42,10,1239.33332,0,28,,
417,-49,6,406.44209,0,16,,
418,-54,0,51.8,0,7,,
419,-53,0,31.7,0,7,,
420,-48,5,415.834943,0,16,,
421,-53,2,173.158183,0,9,,
422,-41,3,411.116582,0,13,,
423,-50,7,564.421814,0,17,,
424,-49,3,214.684929,0,11,,
425,-57,0,41.2,0,8,,
426,-55,5,686.954547,0,19,,
427,-50,1,170.700901,0,10,,
428,-53,1,97.414382,0,9,,
429,-52,3,295.242329,0,12,,
430,-56,1,55.375251,0,8,,
431,-52,3,281.605449,0,13,,
432,-43,4,417.066378,0,15,,
433,-52,3,326.433593,0,13,,
434,-43,2,246.888007,0,11,,
435,-57,0,29.9,0,8,,
436,-35,13,1165.642452,0,29,,
437,-56,2,175.070436,0,10,,
438,-56,2,200.449055,0,11,,
439,-48,2,219.774825,0,11,,
440,-52,1,84.243802,0,8,,
441,-58,4,492.692577,0,16,,
442,-56,1,52.125351,0,8,,
443,-50,1,146.471776,0,9,,
444,-53,3,207.730898,0,10,,
445,-34,6,660.806198,0,18,,
446,-56,2,256.998363,0,11,,
447,-45,7,811.678957,0,22,,
448,-55,3,430.231058,0,14,,
449,-56,0,47.2,0,8,,
450,-56,1,45.37505,0,8,,
451,-53,1,147.714401,0,10,,
452,-56,3,426.754581,0,15,,
453,-47,7,626.607546,0,19,,
454,-50,2,241.971911,0,12,,
455,-55,0,13.0,0,8,,
456,-58,4,383.766514,0,13,,
457,-54,5,731.824089,0,20,,
458,-51,4,403.574502,0,14,,
459,-54,0,41.2,0,7,,
460,-55,2,234.492902,0,12,,
461,-56,0,18.1,0,8,,
462,-55,0,18.4,0,8,,
463,-43,4,530.045358,0,16,,
464,-49,1,156.182478,0,10,,
465,-56,4,256.391535,0,11,,
466,-57,6,461.257325,0,17,,
467,-50,3,221.58355,0,11,,
468,-35,6,541.494944,0,18,,
469,-42,2,288.349936,0,12,,
470,-57,0,9.2,0,8,,
471,-49,4,346.796102,0,13,,
472,-48,9,1003.338711,0,26,,
473,-51,2,116.010448,0,9,,
474,-52,2,258.37542,0,12,,
475,-23,15,1641.194141,0,37,,
476,-58,2,337.057481,0,13,,
477,-56,1,62.543802,0,8,,
478,-49,6,576.910885,0,16,,
479,-47,7,550.14651,0,17,,
480,-56,8,654.507345,0,19,,
481,-38,6,739.723712,0,22,,
482,-46,2,167.289265,0,11,,
483,-56,0,29.7,0,8,,
484,-57,1,90.917009,0,9,,
485,-56,3,381.732863,0,13,,
486,-51,4,275.507106,0,11,,
487,-47,3,391.858297,0,14,,
488,-50,2,214.251961,0,10,,
489,-56,4,315.357181,0,12,,
490,-50,3,359.878372,0,14,,
491,-52,11,992.446827,0,26,,
492,-46,8,767.547758,0,22,,
493,-56,0,36.1,0,8,,
494,-56,6,653.734636,0,18,,
495,-57,1,153.950134,0,10,,
496,-45,4,348.915197,0,13,,
497,-55,9,1039.047959,0,28,,
498,-56,2,69.771142,0,9,,
499,-58,1,179.950134,0,10,,
500,-52,2,115.471517,0,9,,
501,-53,3,349.908792,0,13,,
502,-49,4,449.180434,0,14,,
503,-54,8,713.73324,0,20,,
504,-53,6,538.453503,0,15,,
505,-32,6,637.061032,0,19,,
506,-44,2,154.422486,0,11,,
507,-53,0,17.7,0,7,,
508,-34,16,1714.485701,0,41,,
509,-49,5,606.805371,0,18,,
510,-54,3,273.556326,0,12,,
511,-54,1,140.812804,0,9,,
512,-42,5,467.228141,0,15,,
513,-56,1,166.725451,0,10,,
514,-48,1,142.615058,0,11,,
515,-43,4,283.700106,0,15,,
516,-46,5,621.508173,0,17,,
517,-42,23,2275.427471,0,49,,
518,-59,2,269.32585,0,12,,
519,-57,2,210.670845,0,12,,
520,-57,2,95.007256,0,10,,
521,-46,5,497.213445,0,16,,
522,-38,9,597.370422,0,17,,
523,-56,0,14.4,0,8,,
524,-57,4,325.313406,0,14,,
525,-42,12,924.969308,0,25,,
526,-38,7,656.501242,0,19,,
527,-39,15,1186.001082,0,31,,
528,-40,5,650.684485,0,19,,
529,-47,6,665.094583,0,21,,
530,-39,5,681.118572,0,20,,
531,-37,9,868.783607,0,17,,
532,-50,1,110.532389,0,9,,
533,-46,5,699.880899,0,19,,
534,-49,4,427.080547,0,14,,
535,-48,6,503.308102,0,17,,
536,-56,3,395.816497,0,14,,
537,-41,9,911.923978,0,22,,
538,-49,5,622.299506,0,17,,
539,-54,4,606.88946,0,19,,
540,-53,5,310.276879,0,13,,
541,-55,1,146.212804,0,9,,
542,-56,0,28.6,0,8,,
543,-23,8,825.191639,0,17,,
544,-43,4,394.080187,0,15,,
545,-45,8,708.414249,0,19,,
546,-57,0,48.7,0,8,,
547,-58,4,524.323297,0,17,,
548,-37,8,700.545308,0,19,,
549,-47,8,602.348046,0,19,,
550,-55,0,24.7,0,8,,
551,-49,5,539.94766,0,18,,
552,-49,1,195.625452,0,10,,
553,-44,8,713.322987,0,22,,
554,-52,4,448.9481,0,17,,
555,-41,6,623.908509,0,18,,
556,-53,3,252.139343,0,11,,
557,-42,13,1374.661721,0,34,,
558,-41,15,1491.116637,0,34,,
559,-55,5,308.008156,0,12,,
560,-51,3,205.105113,0,12,,
561,-37,21,2264.764949,0,50,,
562,-45,14,1481.578999,0,35,,
563,-38,15,1668.997265,0,38,,
564,-51,8,819.51092,0,25,,
565,-50,4,460.913966,0,15,,
566,-51,3,172.112632,0,12,,
567,0,29,2834.167358,0,50,,
568,-48,3,337.923669,0,13,,
569,-51,4,543.806081,0,16,,
570,-52,1,182.913172,0,11,,
571,-56,9,772.975807,0,22,,
572,-54,10,886.290867,0,25,,
573,-51,8,729.73171,0,21,,
574,-52,1,83.235662,0,9,,
575,-22,22,2379.648834,0,50,,
576,-51,5,398.520376,0,16,,
577,-52,1,76.262003,0,9,,
578,-55,2,278.833229,0,12,,
579,-54,0,46.3,0,8,,
580,-49,11,910.038602,0,23,,
581,-53,2,218.176409,0,11,,
582,-54,1,54.746254,0,9,,
583,-49,4,433.723913,0,16,,
584,-54,0,47.1,0,8,,
585,-53,4,369.586452,0,14,,
586,-39,18,1620.525455,0,39,,
587,-57,3,321.752628,0,13,,
588,-39,23,2423.938035,0,50,,
589,-56,0,20.3,0,9,,
590,-53,3,334.07959,0,13,,
591,-44,11,1343.999177,0,31,,
592,-53,1,96.433445,0,9,,
593,-39,4,436.346586,0,15,,
594,-51,5,465.032425,0,14,,
595,-45,2,231.098363,0,11,,
596,-9,9,1082.21366,0,17,,
597,-53,0,17.0,0,8,,
598,-55,7,786.484632,0,25,,
599,-42,4,514.937936,0,18,,
600,-48,5,557.986951,0,17,,
601,-31,8,955.714658,0,25,,
602,-49,2,192.869881,0,11,,
603,-9,29,2965.260452,0,50,,
604,-52,4,590.7185,0,17,,
605,-49,4,470.769946,0,16,,
606,-53,1,66.943802,0,9,,
607,-23,12,1255.981454,0,36,,
608,-51,1,179.325451,0,10,,
609,-20,24,2555.603414,0,50,,
610,-52,3,308.437172,0,13,,
611,-55,1,149.749969,0,10,,
612,-56,2,256.464393,0,12,,
613,-55,1,30.138502,0,8,,
614,-43,5,459.745955,0,17,,
615,-24,26,2852.297289,0,50,,
616,-34,8,677.584611,0,18,,
617,13,25,2501.333658,0,50,,
618,-43,22,2376.331924,0,50,,
619,-55,0,18.4,0,9,,
620,-50,1,91.333445,0,9,,
621,-46,9,891.835449,0,24,,
622,-27,22,2259.337524,0,50,,
623,-40,4,458.327331,0,16,,
624,-57,3,219.293333,0,11,,
625,-28,26,2571.885238,0,50,,
626,-49,2,378.112505,0,15,,
627,-54,0,8.0,0,9,,
628,-55,3,137.848019,0,10,,
629,-15,23,2351.224805,0,50,,
630,-61,6,600.040605,0,20,,
631,-51,1,168.525451,0,10,,
632,-16,21,2221.445236,0,50,,
633,-52,2,64.834277,0,10,,
634,-54,0,8.8,0,8,,
635,-56,1,46.577003,0,9,,
636,-10,31,3011.56917,0,50,,
637,-21,19,2053.623471,0,50,,
638,-30,20,2305.278749,0,50,,
639,-31,13,1326.687312,0,35,,
640,-34,17,1816.147121,0,42,,
641,-24,27,2395.74591,0,50,,
642,-55,0,17.9,0,8,,
643,-55,0,40.4,0,9,,
644,-50,7,455.919862,0,15,,
645,-50,6,648.285872,0,17,,
646,-57,1,133.18183,0,12,,
647,-1,21,2270.139133,0,50,,
648,-49,15,1163.425092,0,34,,
649,-51,6,599.991389,0,21,,
650,-47,10,1048.760531,0,30,,
651,-54,0,61.9,0,9,,
652,39,10,1232.51977,0,17,,
653,-25,22,2173.362292,0,50,,
654,-7,25,2491.853762,0,50,,
655,-35,14,1175.553461,0,31,,
656,-55,2,273.218695,0,13,,
657,13,23,2059.562516,0,31,,
658,-54,1,58.031002,0,10,,
659,13,27,2606.661769,0,50,,
660,25,26,2690.197699,0,42,,
661,28,29,2697.797251,0,50,,
662,-30,10,748.205202,0,17,,
663,-8,23,2797.330967,0,50,,
664,27,13,1359.212146,0,17,,
665,19,19,1954.406477,0,26,,
666,24,30,2956.446093,0,50,,
667,-41,6,700.250116,0,21,,
668,-20,13,1038.160696,0,17,,
669,-54,0,21.3,0,10,,
670,23,20,2192.891942,0,50,,
671,-34,24,2297.494534,0,50,,
672,-4,31,2883.47413,0,50,,
673,-39,5,401.252447,0,17,,
674,25,37,2992.107418,0,49,,
675,18,16,1401.196232,0,20,,
676,12,17,1747.641223,0,21,,
677,16,17,1993.337744,0,27,,
678,-20,31,2799.365245,0,50,,
679,-5,32,2449.706069,0,41,,
680,-53,0,40.9,0,8,,
681,10,28,2531.71756,0,50,,
682,-17,8,953.663524,0,31,,
683,-26,27,2652.624672,0,50,,
684,-8,28,2864.767486,0,50,,
685,-55,0,30.1,0,11,,
686,-6,26,2699.788912,0,50,,
687,-56,0,45.1,0,10,,
688,-9,24,2249.042662,0,38,,
689,-12,11,1156.672866,0,17,,
690,15,18,1460.574457,0,21,,
691,19,21,2498.165193,0,46,,
692,23,21,2301.667834,0,39,,
693,-52,3,201.094212,0,13,,
694,6,27,2918.471266,0,50,,
695,-54,0,18.1,0,9,,
696,-4,18,1959.702437,0,26,,
697,34,14,1641.636668,0,19,,
698,-56,2,146.849969,0,12,,
699,-18,28,2412.501438,0,38,,
700,-56,2,143.822795,0,10,,
701,-50,2,186.107287,0,12,,
702,-56,7,361.436027,0,15,,
703,-52,4,293.360509,0,13,,
704,31,12,1210.690341,0,10,,
705,29,9,892.000736,0,11,,
706,10,25,2081.776824,0,33,,
707,27,9,981.728936,0,7,,
708,-8,31,2294.381192,0,40,,
709,-51,5,608.185373,0,18,,
710,-52,0,44.4,0,9,,
711,-57,0,42.7,0,12,,
712,21,12,1092.92145,0,9,,
713,-10,15,1423.984725,0,18,,
714,1,16,1250.035142,0,17,,
715,1,13,1134.710752,0,17,,
716,21,21,1827.460655,0,27,,
717,-9,15,1768.866448,0,22,,
718,23,12,1145.634738,0,12,,
719,-50,2,268.219855,0,14,,
720,-6,21,1896.186382,0,31,,
721,-10,16,1673.101035,0,22,,
722,-45,5,346.290072,0,19,,
723,-20,22,1432.441314,0,20,,
724,6,12,1291.942687,0,13,,
725,-3,19,1718.653995,0,23,,
726,3,9,1119.859639,0,11,,
727,39,24,1871.539942,0,24,,
728,-55,0,22.7,0,10,,
729,-12,13,1411.414649,0,17,,
730,-19,17,1802.934933,0,27,,
731,-56,0,50.0,0,10,,
732,-53,4,446.220857,0,17,,
733,-31,8,885.177112,0,17,,
734,8,12,1244.114596,0,13,,
735,0,18,1681.045974,0,26,,
736,-55,0,32.3,0,11,,
737,-11,36,2571.207193,0,43,,
738,25,20,1329.11934,0,14,,
739,1,13,1522.449759,0,17,,
740,20,10,1166.317957,0,10,,
741,-10,23,2210.626874,0,34,,
742,-43,2,232.00462,0,15,,
743,-47,4,318.698107,0,16,,
744,7,11,1467.524604,0,17,,
745,-47,4,546.84783,0,23,,
746,-54,3,247.528368,0,13,,
747,-16,26,2454.674226,0,38,,
748,-51,2,185.494012,0,14,,
749,31,9,1146.783238,0,8,,
750,-41,0,32.8,0,34,,
751,-8,21,1856.485067,0,26,,
752,6,9,884.242573,0,8,,
753,-11,17,1500.920267,0,19,,
754,-54,0,48.5,0,9,,
755,-54,0,25.4,0,10,,
756,-56,1,156.425451,0,13,,
757,11,13,1559.971781,0,15,,
758,-52,1,121.955007,0,10,,
759,5,24,2141.812234,0,33,,
760,-55,1,46.038502,0,11,,
761,-48,7,711.225166,0,17,,
762,0,19,1698.766506,0,21,,
763,18,16,1420.810448,0,15,,
764,31,13,1480.49157,0,12,,
765,-24,29,2314.335457,0,39,,
766,22,13,1108.193364,0,12,,
767,19,16,1561.800906,0,15,,
768,24,10,1034.065399,0,7,,
769,17,14,1551.972538,0,21,,
770,-42,9,851.808921,0,27,,
771,-55,1,69.825351,0,10,,
772,-56,0,86.1,0,11,,
773,29,18,1830.080747,0,25,,
774,-25,25,2362.165902,0,41,,
775,-55,0,47.6,0,10,,
776,-8,11,1271.483665,0,14,,
777,15,17,2217.540329,0,31,,
