---
iterations:
1,0,0,0.0,0,0,,
2,-50,12,24009.907858,104,50,,
3,-52,2,5473.527372,79,27,,
4,-49,1,6233.54869,73,23,,
5,-43,2,5016.809354,92,26,,
6,-48,5,9573.040111,81,38,,
7,-23,3,6244.424806,35,17,,
8,-51,9,21748.159946,92,50,,
9,-50,6,15260.965889,88,42,,
10,-43,8,18922.314854,121,50,,
11,-45,4,8796.683689,86,34,,
12,-52,6,12791.568248,93,42,,
13,-55,3,6460.030115,82,30,,
14,-42,10,21949.235305,84,50,,
15,-40,9,21514.081604,79,50,,
16,-50,6,14933.746746,78,41,,
17,-48,2,5601.035612,77,27,,
18,-48,2,6971.832089,78,27,,
19,-36,12,25063.841695,59,50,,
20,-46,4,10711.698592,105,34,,
21,-41,8,19426.247405,96,49,,
22,-52,1,6508.460199,71,23,,
23,-33,10,20962.113158,72,50,,
24,-50,5,14427.644964,105,38,,
25,-47,1,3812.951504,57,17,,
26,-56,4,10826.406441,85,34,,
27,-43,3,7604.534958,100,31,,
28,-53,9,18603.062492,89,50,,
29,-55,3,9507.997157,83,31,,
30,-55,2,5722.931653,80,27,,
31,-46,2,6002.324801,87,27,,
32,-51,4,11617.188013,88,34,,
33,-52,3,7718.677978,95,30,,
34,-52,10,20816.929117,92,50,,
35,-47,4,10928.987252,82,34,,
36,-56,3,8884.763624,88,31,,
37,-33,9,24005.415318,115,50,,
38,-45,8,19779.572921,94,50,,
39,-55,6,13989.598447,96,42,,
40,-52,7,19790.193542,89,46,,
41,-40,10,24944.385421,109,50,,
42,-46,8,19875.039534,108,50,,
43,-52,1,5008.857417,72,23,,
44,-47,3,9628.416972,87,31,,
45,-50,3,9568.092142,84,30,,
46,-55,7,19470.008922,101,46,,
47,-46,2,6522.637715,87,27,,
48,-43,2,7333.616871,98,27,,
49,-35,2,3746.487343,33,17,,
50,-54,6,15649.9174,80,42,,
51,-50,3,8188.815029,69,30,,
52,-47,6,15358.787991,86,42,,
53,-48,2,7248.501193,75,27,,
54,-35,7,16231.591616,49,34,,
55,-44,6,12311.983573,94,42,,
56,-51,0,2718.270083,68,19,,
57,-47,1,3465.241215,79,23,,
58,-44,3,7654.358667,80,30,,
59,-42,3,8946.406276,90,30,,
60,-31,7,15768.976996,41,34,,
61,-53,9,20371.573841,77,50,,
62,-49,5,15504.144172,74,38,,
63,-51,3,9147.247272,73,30,,
64,-47,5,15176.416123,78,37,,
65,-43,1,2884.366739,46,17,,
66,-38,10,21364.578135,74,50,,
67,-53,11,29233.544915,86,50,,
68,-48,7,15226.108312,101,46,,
69,-46,2,7107.421099,84,27,,
70,-48,3,12348.1446,88,31,,
71,-47,4,10864.246369,84,34,,
72,-47,2,6926.887672,84,27,,
73,-53,4,10070.6911,99,34,,
74,-41,8,24750.129469,112,49,,
75,-33,9,23717.594623,114,50,,
76,-48,10,24218.274889,73,50,,
77,-49,2,6178.60947,75,27,,
78,-50,4,10579.943812,77,34,,
79,-48,1,1725.283392,60,17,,
80,-35,10,28587.790494,78,50,,
81,-35,10,26132.017852,75,50,,
82,-46,4,12690.824563,77,34,,
83,-39,5,12226.918553,100,34,,
84,-35,11,31141.884518,60,50,,
85,-43,10,24613.350505,71,50,,
86,-50,1,3867.872794,71,23,,
87,-48,3,8989.065263,74,30,,
88,-36,2,5152.243723,41,17,,
89,-53,4,11821.539756,77,34,,
90,-50,2,5392.543139,90,27,,
91,-25,9,18959.078556,156,50,,
92,-47,7,17551.115988,97,45,,
93,-44,1,3221.775537,47,17,,
94,-43,9,24762.569595,74,50,,
95,-22,15,37325.394005,51,50,,
96,-34,7,17727.048707,174,46,,
97,-26,7,15593.883361,91,34,,
98,-35,11,26499.551845,117,50,,
99,-22,16,36182.155422,101,50,,
100,-29,12,28985.169982,68,50,,
101,-26,4,9980.86628,19,17,,
102,-44,6,16661.60913,93,42,,
103,-53,1,4621.1156,73,23,,
104,-26,12,24378.113265,54,50,,
105,-16,12,28758.400608,61,50,,
106,-38,2,8037.30372,43,17,,
107,-41,9,20028.384549,123,50,,
108,-15,15,35005.68851,98,50,,
109,-48,10,26209.86556,71,50,,
110,-30,2,4674.842664,46,17,,
111,-11,19,35241.855305,177,50,,
112,-25,13,35239.645718,65,50,,
113,-18,17,35750.190628,98,50,,
114,-18,8,19133.638003,74,17,,
115,-51,4,13080.540408,77,35,,
116,-27,12,30952.625474,74,50,,
117,-35,12,30833.078017,50,50,,
118,-53,5,16879.470653,92,34,,
119,-27,12,30969.922602,47,50,,
120,-55,4,12766.616296,90,35,,
121,-48,10,29669.52054,83,50,,
122,-50,2,8032.429804,72,26,,
123,-31,3,7916.83416,21,17,,
124,-18,14,31605.38964,83,50,,
125,-52,0,2560.345869,71,20,,
126,-30,13,31170.582983,53,50,,
127,-42,4,13659.861643,98,34,,
128,-27,4,8786.760374,19,17,,
129,2,15,32875.674378,64,50,,
130,-54,3,9469.646243,91,31,,
131,-9,14,33612.69576,108,50,,
132,-30,10,25631.205859,130,50,,
133,-44,11,30318.13932,76,50,,
134,-44,12,39147.478381,105,50,,
135,-34,11,29677.346922,62,50,,
136,-35,5,10963.232028,37,17,,
137,-14,14,34532.937373,57,50,,
138,-57,3,12907.829407,89,31,,
139,-45,3,10000.709164,105,31,,
140,-51,0,2937.004395,69,19,,
141,-50,4,13239.545984,82,34,,
142,-31,3,9007.240477,34,17,,
143,-29,13,35599.348546,77,50,,
