---
iterations:
1,0,0,0.0,0,0,,
2,-52,2,8090.254262,66,18,,
3,-38,3,19930.775949,90,25,,
4,-42,3,14769.333397,82,25,,
5,-53,1,6796.035046,62,14,,
6,-43,2,13456.095557,83,22,,
7,-52,0,4026.846435,57,13,,
8,-51,1,4332.521532,57,14,,
9,-53,0,2899.557649,60,13,,
10,-50,1,3399.442471,62,15,,
11,-31,4,13397.890073,55,17,,
12,-51,2,3595.127978,57,16,,
13,-45,6,18693.093838,74,28,,
14,-39,4,20965.921506,89,25,,
15,-57,1,7984.677496,71,17,,
16,-51,4,14153.746492,69,23,,
17,-53,3,5140.45755,65,16,,
18,-56,4,8233.293999,71,20,,
19,-45,2,7105.85017,74,17,,
20,-43,3,9364.608032,55,17,,
21,-50,1,7439.939867,60,17,,
22,-56,1,8272.803754,70,16,,
23,-54,0,5365.313234,61,13,,
24,-53,0,4104.954262,60,13,,
25,-47,2,7639.494778,67,16,,
26,-49,1,5672.138779,60,15,,
27,-48,2,14599.386258,58,21,,
28,-53,3,17771.046676,69,23,,
29,-41,3,13540.573146,74,21,,
30,-53,0,8333.107634,61,13,,
31,-44,5,11332.540262,70,20,,
32,-46,4,14246.046895,67,22,,
33,-54,3,8108.484509,66,21,,
34,-44,6,16804.346553,77,27,,
35,-49,3,11066.40592,75,21,,
36,-43,7,31772.160494,122,36,,
37,-47,1,5610.741197,68,15,,
38,-30,7,13339.442759,33,17,,
39,-57,3,17084.671848,71,22,,
40,-53,0,3031.434045,61,13,,
41,-42,5,19030.8101,90,24,,
42,-55,1,8811.738453,67,17,,
43,-54,0,4824.74611,63,14,,
44,-46,2,6805.210989,79,17,,
45,-44,1,8846.808646,74,17,,
46,-44,1,11693.877991,74,17,,
47,-42,3,15274.345825,85,23,,
48,-40,4,13160.827418,50,17,,
49,-30,4,19772.425908,125,28,,
50,-52,1,2992.526105,61,16,,
51,-54,4,4392.911645,69,18,,
52,-51,4,12778.609605,72,25,,
53,-41,5,21113.883275,130,30,,
54,-53,0,4160.603486,60,13,,
55,-55,7,20911.421199,96,29,,
56,-37,3,8796.942302,47,17,,
57,-52,7,23292.379534,77,31,,
58,-40,5,21882.033766,89,25,,
59,-51,4,24342.777892,79,29,,
60,-37,6,25331.39714,104,32,,
61,-55,1,8784.224681,67,17,,
62,-55,2,5741.557773,65,16,,
63,-53,0,3230.399736,61,13,,
64,-55,1,7640.78347,67,15,,
65,-53,0,4005.988651,60,13,,
66,-49,3,10227.667621,80,21,,
67,-53,1,4917.356058,60,13,,
68,-52,1,6075.783134,59,15,,
69,-21,12,47623.383207,181,50,,
70,-50,2,4381.279819,68,15,,
71,-48,3,11974.392555,58,20,,
72,-54,2,4983.80015,64,15,,
73,-53,1,7904.684206,63,17,,
74,-53,0,3252.666906,61,13,,
75,-53,0,5185.762482,60,13,,
76,-53,0,6352.362555,59,13,,
77,-48,1,7337.814206,79,18,,
78,-49,3,15645.272928,69,22,,
79,-54,5,30347.774978,71,31,,
80,-55,1,4951.429332,66,15,,
81,-53,0,3473.085868,59,13,,
82,-53,1,4275.002666,58,13,,
83,-52,3,12497.844344,58,17,,
84,-50,1,4796.747726,62,14,,
85,-51,4,12536.384605,68,21,,
86,-50,3,11817.41743,65,20,,
87,-49,2,12894.172965,62,19,,
88,-46,1,9316.956357,66,17,,
89,-41,8,29017.831632,87,34,,
90,-53,2,3698.374837,63,15,,
91,-51,2,6508.916849,65,17,,
92,-43,2,8794.266887,64,17,,
93,-46,1,9842.148343,65,17,,
94,-48,10,44343.822742,95,41,,
95,-52,3,14976.13665,69,22,,
96,-53,0,3320.994857,60,13,,
97,-53,1,4568.182925,63,15,,
98,-51,2,7045.332699,59,17,,
99,-46,2,13534.062821,68,18,,
100,-49,3,15293.944542,60,21,,
101,-35,4,17491.716444,31,17,,
102,-52,2,10718.162285,76,20,,
103,-43,3,17482.296357,75,24,,
104,-50,3,4013.307371,66,16,,
105,-53,8,28677.821458,68,34,,
106,-48,2,15128.638658,61,20,,
107,-55,2,7543.034375,69,18,,
108,-55,1,1747.238472,66,15,,
109,-54,1,5778.482278,61,14,,
110,-48,1,8979.872147,64,17,,
111,-51,2,6549.611502,59,15,,
112,-55,0,3058.667071,65,14,,
113,-38,3,14066.281325,91,20,,
114,-53,0,2840.819024,60,13,,
115,-53,0,4510.96106,61,13,,
116,-49,2,3389.872648,69,17,,
117,-53,1,4169.635489,58,13,,
118,-51,3,5768.226004,61,17,,
119,-56,4,16129.719211,71,22,,
120,-54,0,3524.205806,61,13,,
121,-31,4,12090.076159,22,17,,
122,-43,3,13739.593713,72,19,,
123,-48,3,9342.420953,70,17,,
124,-53,0,4838.225852,61,13,,
125,-50,4,15587.131429,65,22,,
126,-46,4,19981.755287,77,26,,
127,-45,1,10195.92904,69,16,,
128,-52,2,5744.361857,60,14,,
129,-48,1,7953.68696,62,15,,
130,-54,1,5286.615946,63,14,,
131,-42,4,19448.875419,47,17,,
132,-51,2,8073.683537,59,17,,
133,-49,3,27053.138828,66,25,,
134,-42,3,16668.673162,82,22,,
135,-44,9,32187.427574,100,32,,
136,-45,3,9520.398438,82,19,,
137,-53,1,5817.161324,61,15,,
138,-42,6,35538.853498,82,35,,
139,-17,4,17607.502212,49,17,,
140,-52,1,13932.79601,58,16,,
141,-53,0,2675.103978,59,13,,
142,-46,8,30993.501937,94,35,,
143,-53,0,5125.059185,60,13,,
144,-53,1,4806.6656,59,14,,
145,-47,4,18762.745885,70,24,,
146,-53,0,4728.116002,60,13,,
147,-52,1,2955.310968,61,16,,
148,-57,4,16622.224507,73,23,,
149,-51,3,18782.898364,66,22,,
150,-52,3,14748.194608,81,22,,
151,-56,1,7586.508041,69,17,,
152,-58,2,12722.234501,76,21,,
153,-46,11,47551.237635,74,47,,
154,-45,6,26228.437948,105,30,,
155,-52,0,3817.248526,59,13,,
156,-52,1,5181.027608,60,13,,
157,-37,13,50037.227809,73,50,,
158,-56,2,8237.136593,72,16,,
159,-48,1,7904.157362,60,16,,
160,-56,2,9893.136242,68,19,,
161,-47,1,7931.272035,76,17,,
162,-53,0,3352.274863,61,13,,
163,-50,5,15813.620971,84,24,,
164,-55,1,5520.940642,68,15,,
165,-47,2,17536.200152,78,21,,
166,-53,0,3499.144314,60,13,,
167,-53,0,3883.231887,61,13,,
168,-52,8,33738.067703,85,32,,
169,-50,1,8370.498584,57,16,,
170,-42,1,6473.719765,77,17,,
171,-53,4,12638.937277,61,19,,
172,-46,4,25922.165446,83,26,,
173,-52,8,23296.635845,79,30,,
174,-45,1,14253.392902,75,17,,
175,-33,17,59990.095347,138,50,,
176,-52,1,5696.369657,62,15,,
177,-48,4,15889.900341,73,23,,
178,-41,9,45548.085683,58,34,,
179,-52,0,3716.852334,60,13,,
180,-46,14,55925.127181,71,50,,
181,-52,4,10194.021448,74,19,,
182,-52,4,17466.785552,81,27,,
183,-53,3,9595.230107,63,18,,
184,-54,0,5665.618073,61,13,,
185,-53,0,2935.344042,58,13,,
186,-17,5,23067.689758,40,17,,
187,-57,3,20759.441997,74,24,,
188,-49,0,266.632297,105,50,,
189,-53,0,4987.422478,60,13,,
190,-48,2,13192.820268,72,20,,
191,-44,4,16065.508994,78,23,,
192,-53,1,8078.891151,61,14,,
193,-29,11,42623.252377,59,34,,
194,-49,6,30568.400475,88,30,,
195,-53,0,5199.638476,61,13,,
196,-51,3,10995.725727,72,18,,
197,-55,3,20742.538261,71,22,,
198,-41,5,26734.472131,106,30,,
199,-53,2,17454.212676,64,21,,
200,5,10,43783.473839,79,34,,
201,-58,5,29798.789993,79,30,,
202,-39,3,16996.204833,90,22,,
203,-53,0,3962.672977,60,13,,
204,-50,7,26762.338927,70,30,,
205,-51,7,37279.027841,74,38,,
206,-53,1,6888.368429,63,15,,
207,-46,4,18077.154351,105,26,,
208,-44,7,35405.814006,81,33,,
209,-32,10,38303.239905,112,43,,
210,-49,6,23146.901068,69,28,,
211,-53,2,5313.099143,58,14,,
212,-47,4,15145.799738,94,24,,
213,-54,1,5964.699783,62,15,,
214,-47,6,11316.251956,56,17,,
215,-53,1,9653.481439,63,18,,
216,-53,2,20923.694098,64,22,,
217,-42,17,55747.602898,80,50,,
218,-43,4,17697.071178,79,22,,
