Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
741,-58,1,1562.362137,52,8,,
742,-55,0,420.307318,42,6,,
743,-51,2,3861.695941,63,10,,
744,-58,4,4058.53826,56,11,,
745,-38,7,20923.380565,86,17,,
746,-56,3,1316.579907,55,10,,
747,-46,8,21390.136172,57,19,,
748,-53,1,1194.11682,54,8,,
749,-45,3,4287.658615,48,10,,
750,-50,0,444.462873,65,18,,
751,-45,4,7931.347284,47,11,,
752,-55,0,433.384731,42,6,,
753,-51,1,2258.830231,47,7,,
754,-49,7,30894.895732,59,17,,
755,-56,1,550.562702,48,7,,
756,-55,0,428.09363,43,6,,
757,-46,2,6345.556838,56,9,,
758,-56,4,6861.277063,56,12,,
759,-52,4,4548.273929,49,10,,
760,-54,8,24475.472229,65,17,,
761,-54,0,448.263424,42,6,,
762,-43,5,15924.59014,60,13,,
763,-38,18,56017.234908,65,29,,
764,-49,7,20971.01464,53,15,,
765,-57,1,4544.992464,50,8,,
766,-55,0,442.57988,42,6,,
767,-26,11,34015.323859,110,22,,
768,-48,1,4983.353159,47,8,,
769,-54,7,20232.844313,63,19,,
770,-38,6,18361.316797,72,14,,
771,-55,2,1038.923046,48,9,,
772,-45,10,35123.255204,82,20,,
773,-46,5,7501.169734,51,12,,
774,-56,4,9461.815085,51,10,,
775,-47,7,16704.266536,55,18,,
776,-48,2,9283.095013,49,10,,
777,-54,0,408.881785,42,6,,
778,-55,8,21491.816945,60,17,,
779,-50,21,68507.080408,73,37,,
780,-49,3,8118.430801,55,12,,
781,-51,1,1035.186393,43,7,,
782,-55,1,1075.764307,45,7,,
783,-46,3,8016.607771,61,11,,
784,-44,7,30113.184296,56,17,,
785,-52,4,4921.18046,48,11,,
786,-48,9,23353.949957,72,20,,
787,-45,6,10189.218079,71,13,,
788,-56,4,5204.048674,53,11,,
789,-56,4,2406.672354,53,10,,
790,-51,1,560.075752,49,8,,
791,-45,12,40695.107358,98,22,,
792,-42,6,16182.329393,65,13,,
793,-55,6,9886.307506,63,15,,
794,-54,0,491.448786,42,6,,
795,-54,0,420.915137,41,6,,
796,-41,10,28624.878115,78,20,,
797,-55,9,27661.604292,56,22,,
798,-48,6,20069.03095,54,14,,
799,-55,0,420.882196,42,6,,
800,-58,7,12272.467582,60,16,,
801,-61,2,3232.971335,60,10,,
802,-33,18,59088.265747,106,30,,
803,-55,1,450.929513,44,7,,
804,-47,9,21645.633969,59,16,,
805,-57,5,14700.061231,59,12,,
806,-58,8,34433.497933,61,19,,
807,-38,9,42984.962274,61,19,,
808,-54,2,482.231305,49,8,,
809,-42,7,24634.018489,57,17,,
810,-51,7,10170.550156,53,15,,
811,-52,3,9900.17175,49,11,,
812,-59,6,8754.567587,65,15,,
813,-46,26,100023.851447,75,50,,
814,-47,26,89751.681865,131,46,,
815,-58,2,2050.551838,54,9,,
816,-56,7,9596.945565,59,17,,
817,-55,0,984.682383,42,6,,
818,-60,3,7239.250358,58,10,,
819,-54,4,794.805403,49,10,,
820,-48,3,3763.025278,46,10,,
821,-54,0,405.043847,42,6,,
822,-48,14,49586.172428,90,27,,
823,-38,11,30720.469602,52,20,,
824,-56,14,59899.768106,69,27,,
825,-52,2,755.316462,50,8,,
826,-56,2,3753.717257,48,9,,
827,-55,2,5576.440904,58,10,,
828,-50,12,23736.903947,64,19,,
829,-54,4,3370.008824,54,9,,
830,-42,3,14689.129567,74,11,,
831,-54,0,410.372293,41,6,,
832,-46,7,23123.439039,63,14,,
833,-54,1,614.47505,43,7,,
834,-48,14,38620.104127,78,27,,
835,-54,0,446.169657,40,6,,
836,-42,20,70806.750903,143,41,,
837,-55,1,473.05538,46,7,,
838,-46,3,9834.069148,41,9,,
839,-54,4,8315.916135,50,11,,
840,-55,0,608.533602,42,6,,
841,-48,12,5595.985096,66,20,,
842,-55,3,8328.880012,52,11,,
843,-55,2,3418.709141,50,10,,
844,-50,8,21624.705632,57,17,,
845,-57,0,508.531597,51,7,,
846,-51,12,42771.205383,73,23,,
847,-43,30,23194.279819,87,50,,
848,-53,17,54238.462306,75,31,,
849,-53,5,8345.680501,62,13,,
850,-52,3,8584.600476,50,11,,
851,-57,1,550.273682,50,7,,
852,-37,10,34558.774289,86,22,,
853,-54,0,448.669537,41,6,,
854,-55,4,7144.563886,56,11,,
855,-45,4,10117.490488,62,12,,
856,-30,12,54421.520631,85,26,,
857,-55,22,60535.107706,79,37,,
858,-57,4,1124.962182,58,10,,
859,-57,0,528.201146,49,7,,
860,-55,1,415.256886,45,7,,
861,-42,12,27434.403551,65,25,,
862,-46,16,47116.315938,78,34,,
863,-48,6,17466.225924,65,16,,
864,-50,7,25748.11428,56,15,,
865,-51,5,11056.901483,61,11,,
866,-52,2,1086.328872,56,10,,
867,-47,4,3645.492951,53,10,,
868,-37,8,32626.73495,87,19,,
869,-53,15,32588.68907,66,27,,
870,-58,0,484.917276,50,7,,
871,-55,0,433.20077,43,6,,
872,-54,0,484.800075,42,6,,
873,-45,2,5664.061858,56,9,,
874,-52,5,6011.493302,52,13,,
875,-48,3,3460.851841,51,10,,
876,-31,9,41146.191213,63,17,,
877,-46,29,65739.019146,68,50,,
878,-56,0,436.862702,49,7,,
879,-47,4,9500.316138,66,12,,
880,-46,2,8035.979581,49,9,,
881,-39,12,33346.191438,54,23,,
882,-46,29,87525.925718,74,50,,
883,-53,1,487.297186,49,7,,
884,-33,8,43865.77682,68,17,,
885,-51,6,17269.850292,47,14,,
886,-52,5,12032.599663,55,12,,
887,-55,6,10135.577549,57,15,,
888,-27,6,40691.471137,81,15,,
889,-54,3,2255.745154,50,9,,
890,-57,9,37780.505154,62,22,,
891,-42,7,19602.87075,56,16,,
892,-60,19,34203.817011,89,34,,
893,-39,8,30851.215844,62,19,,
894,-47,6,16551.732319,65,16,,
895,-57,0,529.140224,50,7,,
896,-49,12,35903.196438,65,26,,
897,-56,2,568.019523,47,7,,
898,-48,8,13755.974194,47,16,,
899,-57,13,28749.407354,63,24,,
900,-57,1,482.817876,50,7,,
901,-57,1,1920.375575,50,8,,
902,-35,8,33564.460944,83,20,,
903,-44,24,57958.157272,73,39,,
904,-39,10,17310.993498,46,17,,
905,-55,0,499.561836,48,7,,
906,-53,2,2457.006516,55,10,,
907,-48,3,8959.633206,56,10,,
908,-56,2,2189.381274,48,8,,
909,-55,2,1515.90418,51,8,,
910,-42,6,15034.243047,56,13,,
911,-48,7,14587.552273,48,14,,
912,-42,16,51486.614019,78,28,,
913,-52,19,40472.303926,68,27,,
914,-56,5,17952.561845,60,13,,
915,-56,7,32341.436815,62,18,,
916,-57,0,515.615822,49,7,,
917,-20,12,42285.053288,28,17,,
918,-53,7,3271.468047,57,13,,
919,-33,24,79531.35264,143,41,,
920,-41,6,3270.369265,55,17,,
921,-47,12,53954.385057,90,26,,
922,-31,12,53053.298686,84,25,,
923,-53,3,1523.661467,46,9,,
924,-49,19,49978.648557,73,36,,
925,-33,30,8980.597329,109,50,,
926,-58,7,14154.654616,63,15,,
927,-22,32,118174.663313,65,50,,
928,-55,1,529.847611,47,7,,
929,-42,4,19972.234241,66,12,,
930,-47,6,11883.775726,64,14,,
931,-40,6,13964.771573,72,18,,
932,-30,10,42834.528775,44,17,,
933,-57,1,1074.079279,51,8,,
934,-54,20,62503.77194,85,38,,
935,-58,3,4925.662091,54,9,,
936,-46,5,11977.872101,56,13,,
937,-57,24,66740.458697,75,42,,
938,-58,13,48739.397255,64,27,,
939,-51,3,542.723743,46,9,,
940,-61,8,30824.171017,67,17,,
941,-25,10,41169.74597,31,17,,
942,-25,18,59250.761781,98,32,,
943,-45,25,97839.418259,103,50,,
944,-36,19,44434.023579,97,32,,
945,-39,20,47527.686861,91,33,,
946,-47,5,10070.445799,43,12,,
947,-29,9,39032.746436,29,17,,
948,-53,3,3319.220841,53,10,,
949,-44,15,51086.813391,55,29,,
950,-61,10,34449.346822,67,22,,
951,-57,0,709.290624,48,7,,
952,-48,12,26481.883167,72,22,,
953,-26,33,110598.254715,117,50,,
954,-42,18,50340.159962,79,34,,
955,-49,17,45164.590045,52,29,,
956,-40,23,71318.372689,113,37,,
957,-15,33,12880.305701,146,50,,
958,-18,27,108527.456863,82,50,,
959,-35,9,34683.317429,27,17,,
960,-50,5,3513.092882,49,10,,
961,-51,3,684.737159,49,9,,
962,-35,37,115643.080918,113,50,,
963,-46,28,23417.399341,86,46,,
964,-53,12,36877.117695,65,26,,
965,-58,2,11745.833263,52,9,,
966,-50,6,8510.646682,51,13,,
967,-47,10,35643.956463,49,17,,
968,-54,1,502.430917,45,7,,
969,-60,14,37474.831425,69,24,,
970,-42,16,37826.994112,82,27,,
971,-35,12,39252.646478,81,24,,
972,-32,10,30860.858264,76,22,,
973,-35,32,107342.69748,78,50,,
974,-51,1,1858.258396,46,7,,
975,-46,12,25176.921374,46,17,,
976,-60,9,38479.119823,66,19,,
977,-31,16,43414.330219,93,30,,
978,-39,9,24650.195948,54,20,,
979,-59,25,65206.091774,77,42,,
980,-53,8,8562.508538,70,16,,
981,-35,29,81243.906627,119,47,,
982,-42,33,122292.22701,78,50,,
983,-52,2,7754.086623,47,9,,
984,-42,9,27672.410387,66,19,,
985,-52,18,52009.782318,94,31,,
986,-42,14,31782.630424,72,22,,
987,-35,10,17254.708572,59,17,,
988,-43,13,30239.608987,77,23,,
989,-52,2,431.52643,46,8,,
990,-39,11,24436.892661,87,20,,
991,-39,29,115238.419599,109,50,,
992,-29,12,37359.864906,97,24,,
993,-28,31,107280.375205,94,50,,
994,-48,10,15257.990268,63,17,,
995,-47,10,17104.930837,58,18,,
996,-50,2,429.414759,42,8,,
997,-53,2,448.515508,47,8,,
998,-23,18,62208.677725,128,34,,
999,-48,11,19460.470166,60,20,,
1000,-16,34,33911.178865,78,50,,
1001,-34,23,64114.277469,108,34,,
1002,-16,30,126318.926229,77,50,,
1003,-40,24,93593.223725,149,50,,
1004,-39,29,33534.192804,124,50,,
1005,-41,9,18371.816132,49,17,,
1006,-46,10,39984.584093,73,21,,
1007,-51,13,29409.876705,66,24,,
1008,-34,24,84961.965229,171,41,,
1009,-23,38,100523.66519,146,50,,
1010,-47,12,37529.300036,52,22,,
1011,-49,5,5319.367321,51,12,,
1012,-25,32,143616.607338,135,50,,
1013,-49,6,12814.551508,65,13,,
1014,-55,1,598.193343,52,8,,
1015,-30,25,82276.523999,88,44,,
1016,-49,15,59300.109428,76,30,,
1017,-8,20,97205.241004,130,34,,
1018,-36,21,84069.930993,146,37,,
1019,-44,14,38461.175328,54,24,,
1020,-49,12,16768.098007,74,22,,
1021,-31,34,122254.532873,109,50,,
1022,-29,23,65149.86133,112,34,,
1023,-46,27,104756.319522,93,50,,
1024,-8,38,138548.125164,125,50,,
1025,-55,0,533.446666,51,8,,
1026,-21,32,49634.125819,80,50,,
1027,-30,9,23316.695202,44,17,,
1028,-57,0,1322.474892,53,8,,
1029,-51,4,8228.509855,51,11,,
1030,-39,9,11708.664398,67,18,,
1031,-48,9,1748.470851,61,15,,
1032,-56,0,582.358778,51,8,,
1033,-50,4,2001.139125,49,10,,
1034,-34,16,58378.571934,83,29,,
1035,-26,31,109619.416366,97,50,,
1036,-47,7,18963.52333,66,15,,
1037,-35,11,37341.175354,37,17,,
1038,-57,0,580.375276,51,8,,
1039,-53,1,415.487744,42,7,,
1040,-53,14,39008.017392,81,26,,
1041,-27,32,119606.92148,104,50,,
1042,-49,7,1746.832934,63,14,,
1043,-27,24,69020.575436,138,36,,
1044,-52,23,77720.849869,76,34,,
1045,-34,18,62279.423821,113,34,,
1046,-58,2,516.338788,53,8,,
1047,-57,0,586.695621,52,8,,
1048,-56,0,527.019043,47,7,,
1049,-52,6,9706.576225,51,13,,
1050,-47,11,23727.398052,67,21,,
1051,-20,34,153054.555956,132,50,,
1052,-19,23,82962.219158,117,34,,
1053,-56,5,13770.475003,56,13,,
1054,-29,30,109321.612697,68,50,,
1055,-55,3,1584.243495,53,10,,
1056,-46,8,2268.171059,57,17,,
1057,-43,23,57779.458757,62,36,,
1058,-43,23,17368.730294,103,42,,
1059,-45,8,21363.690774,71,17,,
1060,-42,4,7923.267001,61,11,,
1061,-56,0,503.545504,49,8,,
1062,-21,30,113462.39765,179,50,,
1063,-48,7,24308.294898,67,15,,
1064,-21,34,120709.810576,108,50,,
1065,-50,1,2380.713873,49,8,,
1066,-58,11,23319.404381,67,17,,
1067,-37,25,66744.148306,107,42,,
1068,-43,8,9422.393396,61,14,,
1069,-39,11,38648.546096,77,24,,
1070,-32,14,35135.525263,68,22,,
1071,-49,1,1989.586945,46,7,,
1072,-26,32,163777.638498,199,50,,
1073,-24,13,31256.475146,36,17,,
1074,-16,33,116700.055193,92,50,,
1075,-52,11,21662.663268,65,20,,
1076,-48,4,5718.396733,56,12,,
1077,-50,0,2374.087101,65,18,,
1078,-53,6,13770.98887,58,13,,
1079,-34,23,61201.233269,109,40,,
1080,-48,8,26557.114799,56,17,,
1081,-56,0,533.757507,50,8,,
1082,-61,4,9542.5842,64,12,,
1083,-36,15,52731.578528,90,31,,
1084,-45,27,95427.363862,85,44,,
1085,-37,29,36325.35405,82,50,,
1086,-8,19,69835.305527,110,34,,
1087,-36,34,152652.962823,131,50,,
1088,-59,8,16549.331597,65,16,,
1089,-42,11,22279.530861,56,20,,
1090,-19,39,156253.435444,183,50,,
1091,-32,21,81318.476021,94,34,,
1092,-55,0,497.964267,50,8,,
1093,-24,28,94049.255211,67,50,,
1094,-50,12,22576.961476,67,21,,
1095,-50,21,63074.698685,76,47,,
1096,-54,0,465.805507,44,7,,
1097,-51,2,2161.524672,46,9,,
1098,-52,3,8530.292853,51,10,,
1099,-57,0,590.415686,53,8,,
1100,-56,6,3946.507612,61,12,,
1101,-37,25,11196.440955,73,50,,
1102,-25,15,68984.577756,97,32,,
1103,-16,32,137732.141703,189,50,,
1104,-15,26,104222.666541,99,50,,
1105,-38,11,24533.843009,67,23,,
1106,-44,6,16167.428999,81,15,,
1107,20,40,159851.313591,202,50,,
1108,-45,21,67988.207451,81,34,,
1109,-37,11,33925.15978,88,21,,
1110,-54,8,8936.401751,60,14,,
1111,-55,3,1501.29487,54,10,,
1112,-21,10,49435.09764,132,24,,
1113,-43,3,9781.087333,65,12,,
1114,9,31,123660.877017,172,50,,
1115,-56,4,13081.400631,53,12,,
1116,-14,33,149554.074977,136,50,,
1117,-6,20,103417.817205,71,34,,
1118,-56,0,576.74288,52,8,,
1119,6,35,176598.607353,197,50,,
1120,19,33,143360.018723,235,50,,
1121,-47,3,6660.521101,39,10,,
1122,-33,35,130575.600264,135,50,,
1123,-41,3,7115.3418,70,12,,
1124,-29,18,41005.350338,81,28,,
1125,-42,11,37001.561773,72,25,,
1126,-19,33,141218.064583,108,50,,
1127,-58,2,532.55463,54,8,,
1128,-51,12,31254.745902,87,22,,
1129,-60,6,24993.200972,62,16,,
1130,-50,6,22496.935202,70,17,,
1131,-8,34,147869.953814,136,50,,
1132,-7,33,109498.815618,98,50,,
1133,-20,18,75187.648424,167,35,,
1134,-47,2,7994.292337,63,10,,
1135,0,21,108771.073609,108,34,,
1136,-12,32,137097.728771,168,50,,
1137,-46,10,28142.168567,68,22,,
1138,-50,6,19803.213457,57,14,,
1139,-27,33,104098.70148,66,50,,
1140,-5,29,115523.214976,142,34,,
1141,-20,35,146647.483896,128,50,,
1142,-35,28,107940.911522,75,50,,
1143,-55,10,29560.429041,64,21,,
1144,-53,3,11169.642726,45,11,,
1145,-52,9,28440.75066,67,22,,
1146,-12,12,55182.985581,53,17,,
1147,-35,7,27618.220767,66,17,,
1148,-43,36,82375.401011,89,50,,
1149,-5,35,144065.177814,191,47,,
1150,-57,3,2026.430733,52,9,,
1151,-46,15,53417.265425,63,31,,
1152,-24,12,2519.764696,50,17,,
1153,-46,8,22176.531573,46,16,,
1154,-53,5,8940.23147,50,12,,
1155,-41,15,22814.391118,72,26,,
1156,-36,17,4192.700001,98,28,,
1157,-42,16,9321.587912,70,32,,
1158,-34,11,37700.689923,79,26,,
1159,-54,0,557.404227,44,7,,
1160,-31,22,77049.731326,68,34,,
1161,-16,20,71976.316787,147,31,,
1162,22,35,152456.368472,176,48,,
1163,-30,34,123702.851325,107,50,,
1164,-41,9,26211.351581,63,16,,
1165,-45,15,76672.896034,87,34,,
1166,14,38,152754.970288,153,50,,
1167,-39,11,30196.449113,52,19,,
1168,-12,17,71788.97866,141,32,,
1169,-21,30,141910.109787,136,50,,
1170,-54,0,520.392252,45,7,,
1171,-14,12,65462.824482,58,17,,
1172,-6,31,126810.026178,194,50,,
1173,-51,2,2751.939875,51,9,,
1174,-56,5,12253.69252,52,13,,
1175,-3,33,115946.618284,194,50,,
1176,-2,33,151137.765026,196,50,,
1177,-34,21,86241.979941,91,40,,
1178,-57,0,577.629242,52,8,,
1179,-14,34,156437.857939,153,50,,
1180,-52,3,1524.032715,54,9,,
1181,-9,34,135865.878074,151,50,,
1182,-53,6,13264.409152,70,14,,
1183,2,38,132863.035533,181,50,,
1184,1,41,180382.159622,261,50,,
1185,5,32,124698.853909,136,50,,
1186,-14,12,41340.423802,26,17,,
1187,-23,29,122930.317615,103,50,,
1188,-37,8,33673.369144,72,24,,
1189,19,24,114603.791773,153,28,,
1190,-30,6,33389.663493,90,16,,
1191,-1,31,22215.319884,136,50,,
1192,-40,17,58413.944275,73,32,,
1193,-53,2,954.698409,43,8,,
1194,19,32,118912.559868,202,50,,
1195,-4,34,136575.315555,161,50,,
1196,-24,15,70834.662215,96,34,,
1197,-38,18,74388.298404,112,30,,
1198,-43,11,28535.587362,76,25,,
1199,-25,15,62365.313049,98,27,,
1200,-7,36,163197.395596,209,49,,
1201,-55,3,1426.513553,54,10,,
1202,4,23,119643.362249,174,34,,
1203,-4,35,141760.637495,203,50,,
1204,-36,33,109660.323474,75,50,,
1205,-41,31,118415.755859,87,50,,
1206,-7,13,54624.297665,70,17,,
1207,-54,13,2142.832352,66,19,,
1208,11,37,155246.577939,212,50,,
1209,16,32,144825.989496,265,41,,
1210,-1,30,111892.371297,189,50,,
1211,-54,2,919.730749,53,8,,
1212,-36,27,119800.172142,132,47,,
1213,-53,5,19326.740345,60,12,,
1214,3,32,156654.810788,173,50,,
1215,-35,33,147874.803759,131,50,,
1216,-44,7,15513.863055,58,15,,
1217,7,35,176252.914107,178,50,,
1218,-58,0,594.380184,53,8,,
1219,27,38,167321.880381,150,50,,
1220,10,35,153105.772474,156,50,,
1221,-57,0,524.322694,53,8,,
1222,-40,4,16952.313065,68,11,,
1223,-54,0,511.943942,43,7,,
1224,-55,17,26743.403178,65,27,,
1225,-40,17,52398.658634,77,33,,
1226,20,40,184772.292702,146,50,,
1227,-56,1,389.249549,47,7,,
1228,19,34,127985.291971,162,50,,
1229,9,30,137515.102437,139,50,,
1230,-20,33,8739.17947,85,50,,
1231,-41,17,45434.703733,75,27,,
1232,-55,0,473.715727,45,7,,
1233,-52,3,7521.921194,45,10,,
1234,-54,4,5752.487919,56,10,,
1235,-47,3,8022.368182,49,10,,
1236,-23,9,25959.26451,49,17,,
1237,-32,35,49566.754221,129,50,,
1238,8,36,144722.427127,212,50,,
1239,-55,1,793.386546,51,8,,
1240,-50,19,42852.583112,78,28,,
1241,-47,9,15795.456935,50,16,,
1242,-30,8,19398.683052,82,17,,
1243,-30,17,29366.217096,86,28,,
1244,-58,0,596.193601,53,8,,
1245,-47,2,2084.620429,46,8,,
1246,-32,36,120781.08605,119,50,,
1247,2,39,139151.180963,128,50,,
1248,-56,0,511.803117,50,8,,
1249,-38,3,16195.442403,64,11,,
1250,-53,0,387.350733,40,6,,
1251,-33,8,37665.367346,78,19,,
1252,-48,6,1777.070409,76,13,,
1253,-27,20,57290.328164,97,33,,
1254,15,32,136418.278745,185,50,,
1255,12,36,154617.441978,184,48,,
1256,-33,10,41391.027821,34,17,,
1257,-32,35,112133.894983,80,50,,
1258,-19,33,122287.510071,198,50,,
1259,-40,20,51332.191621,101,32,,
1260,-1,29,122003.604352,185,50,,
1261,-45,6,9630.810116,63,13,,
1262,-39,13,40827.652907,78,23,,
1263,-29,22,29558.228098,105,38,,
1264,31,31,134920.864042,203,42,,
1265,-54,2,1538.533243,45,8,,
1266,-53,2,3264.544359,53,8,,
1267,-33,9,38520.69867,64,20,,
1268,-41,5,16091.661676,70,14,,
1269,-5,12,44571.662755,56,17,,
1270,-42,12,38546.803865,97,22,,
1271,-51,3,4194.124818,56,10,,
1272,-52,10,18610.948593,55,19,,
1273,-39,8,13779.700513,63,14,,
1274,-54,0,523.050396,44,7,,
1275,-53,2,487.362881,43,7,,
1276,-34,32,135847.633007,117,50,,
1277,-26,35,143296.423547,205,50,,
1278,-26,37,130903.127722,130,50,,
1279,5,35,14447.022434,156,50,,
1280,-47,3,7409.246945,67,10,,
1281,-55,8,22419.125617,59,16,,
1282,-46,8,19774.470695,57,17,,
1283,-51,6,11019.612713,61,16,,
1284,-46,6,5698.763041,52,12,,
1285,-58,1,565.252068,54,8,,
1286,-58,4,816.108281,57,10,,
1287,-39,29,115678.684869,129,49,,
1288,-50,6,9302.949967,68,14,,
1289,18,43,171704.820288,198,50,,
1290,-47,26,74154.655477,104,43,,
1291,14,36,31568.327195,227,46,,
1292,-42,17,48428.672368,83,30,,
1293,-17,29,121998.250484,153,50,,
1294,-32,28,75165.881465,79,41,,
1295,-17,11,57158.916556,127,28,,
1296,25,28,21988.434997,160,36,,
1297,-55,6,5214.230654,54,11,,
1298,-55,4,3540.555207,61,10,,
1299,-54,0,484.71401,43,7,,
1300,-55,3,9932.402047,61,10,,
1301,-54,0,504.91917,44,7,,
1302,13,29,139192.596043,152,50,,
1303,-47,5,13094.790526,70,12,,
1304,-54,21,54059.054222,69,34,,
1305,-60,2,5591.817922,58,10,,
1306,-31,10,30408.200151,66,20,,
1307,-51,5,4083.848522,61,11,,
1308,-37,25,86187.618207,109,41,,
1309,-18,28,83516.515063,178,50,,
1310,-54,3,1559.365199,54,10,,
1311,-34,16,43180.10933,83,27,,
1312,-55,9,32996.309579,68,18,,
1313,-53,5,10575.990893,59,12,,
1314,-50,3,8519.900255,65,11,,
1315,17,27,134673.31107,177,36,,
1316,25,38,160154.180705,206,44,,
1317,-42,11,30822.796535,68,23,,
1318,-42,6,8563.797617,59,13,,
1319,-18,23,100417.149932,161,40,,
1320,-57,0,564.316523,52,8,,
1321,-59,2,9629.518604,57,10,,
1322,-54,28,81489.809614,95,42,,
1323,-57,4,3508.363849,59,11,,
1324,-39,10,31764.353481,56,21,,
1325,-6,24,91555.741167,81,34,,
1326,0,32,95086.097893,138,50,,
1327,-56,1,568.142101,52,8,,
1328,-15,32,131467.015251,160,50,,
1329,-45,17,56760.917507,79,33,,
1330,-43,24,97397.143354,108,34,,
1331,-39,31,100709.583237,74,50,,
1332,-7,21,93086.180331,194,41,,
1333,-56,4,600.727282,54,10,,
1334,-40,10,22099.317751,54,19,,
1335,-57,0,593.679253,52,8,,
1336,-35,10,22405.853927,72,19,,
1337,-55,6,10504.941989,70,13,,
1338,-55,0,665.942917,42,6,,
1339,-53,10,16000.958842,57,16,,
1340,11,31,153049.307653,160,50,,
1341,-7,22,80858.859192,172,39,,
1342,-57,0,548.364196,52,8,,
1343,-26,32,90931.498472,132,50,,
1344,10,24,125612.994237,207,34,,
1345,-56,0,568.146776,50,8,,
1346,-33,29,131130.083817,82,50,,
1347,-53,9,26234.037307,68,20,,
1348,15,30,144052.518976,192,38,,
1349,-42,38,129905.511759,101,50,,
1350,-57,0,594.471889,52,8,,
1351,-34,17,50079.372784,94,28,,
1352,18,24,118593.16574,156,32,,
1353,27,27,114053.933078,140,34,,
1354,-56,0,558.591297,50,8,,
1355,-29,23,113720.892082,157,42,,
1356,-17,9,51894.043954,119,21,,
1357,-39,10,42978.235401,43,17,,
1358,16,30,139887.07734,177,38,,
1359,-3,33,155736.842591,211,43,,
1360,-49,25,74114.413897,81,39,,
1361,8,25,140689.462705,172,35,,
1362,-54,0,475.994318,43,7,,
1363,-27,13,48011.869108,48,17,,
1364,-44,2,1201.466244,47,9,,
1365,-9,30,143450.417064,238,39,,
1366,-50,4,8782.303008,59,11,,
1367,-39,3,14300.803338,63,11,,
1368,-21,30,97086.258543,162,48,,
1369,-50,6,14947.801907,58,14,,
1370,-12,35,155525.5921,211,50,,
1371,-43,37,91599.177991,89,50,,
1372,13,28,121726.048049,180,33,,
1373,-54,1,1202.099897,51,8,,
1374,-51,2,2223.830197,46,9,,
1375,-6,28,135987.782746,187,50,,
1376,-34,11,26879.388891,53,17,,
1377,6,29,116425.363198,219,50,,
1378,-40,8,14743.887262,64,16,,
1379,-35,15,57993.924859,98,29,,
1380,-51,6,4228.381092,47,11,,
1381,-51,5,3132.253488,54,11,,
1382,-51,3,734.281222,45,9,,
1383,-33,29,117883.029092,81,50,,
1384,17,32,131187.063368,251,42,,
1385,-55,0,531.735486,46,7,,
1386,-7,25,130565.751677,181,50,,
1387,-16,13,56447.970566,176,37,,
1388,-54,2,433.503628,50,8,,
1389,-14,22,73036.671047,109,34,,
1390,-31,19,57036.992316,87,34,,
1391,-50,2,1268.654185,47,8,,
1392,22,38,76959.741015,190,44,,
1393,-30,33,110364.63832,72,50,,
1394,-47,10,15456.151228,58,18,,
1395,-54,3,1790.213941,49,9,,
1396,-6,12,65727.107882,76,17,,
1397,-55,0,462.931469,46,7,,
1398,-41,12,47044.39853,81,24,,
1399,-57,0,548.354622,51,8,,
1400,-50,4,1063.831144,47,10,,
1401,-8,26,124858.344413,200,50,,
1402,-52,6,18594.067767,49,15,,
1403,21,35,160013.380863,169,44,,
1404,-51,6,21276.759438,55,14,,
1405,0,34,144367.33557,117,50,,
1406,17,32,162114.764788,186,43,,
1407,-36,14,18979.652917,59,23,,
1408,-23,9,47426.10907,118,20,,
1409,-26,24,88942.774515,107,34,,
1410,14,34,146669.649742,185,40,,
1411,-50,3,4241.675383,55,10,,
1412,25,29,138565.799503,204,37,,
1413,-34,6,23463.326668,62,15,,
1414,-58,3,12147.15273,57,11,,
1415,15,28,149195.063396,152,37,,
1416,-48,5,8423.303603,58,12,,
1417,-38,12,34658.275523,36,17,,
1418,-50,32,110144.602957,73,50,,
1419,9,39,172031.843327,233,50,,
1420,-57,0,535.621757,52,8,,
1421,-10,31,151611.209978,179,50,,
1422,-15,15,51370.346445,34,17,,
1423,-47,2,6853.266432,43,9,,
1424,-54,5,1079.711539,57,10,,
1425,4,34,139321.731216,238,50,,
1426,-30,34,127935.510017,88,50,,
1427,-34,34,130798.226815,123,50,,
1428,2,38,174151.194741,249,50,,
1429,-16,31,118206.73835,139,50,,
1430,-30,17,71268.400485,139,32,,
1431,-4,36,152331.753184,123,50,,
1432,-51,8,4052.957359,58,13,,
1433,-47,6,14414.069589,60,14,,
1434,-45,6,14081.447846,52,14,,
1435,4,37,196166.695945,233,49,,
1436,15,34,159362.544017,189,47,,
1437,-3,25,113818.16081,192,34,,
1438,-51,4,6753.296331,63,12,,
1439,-39,33,134127.103543,97,50,,
1440,15,36,165494.996827,175,46,,
1441,-53,9,27223.737001,59,19,,
1442,8,33,181975.076551,240,50,,
1443,-32,19,88912.183775,166,37,,
1444,11,32,150950.212359,209,38,,
1445,-25,35,158506.640865,166,50,,
1446,15,32,174917.631019,226,50,,
1447,21,36,32054.464272,233,48,,
1448,19,32,177807.581859,244,48,,
1449,2,35,124897.189557,135,50,,
1450,0,25,119335.146175,130,34,,
1451,-19,32,34437.3722,128,50,,
1452,32,35,15931.096859,168,45,,
1453,-40,24,84188.785566,99,41,,
1454,3,24,118911.755552,113,34,,
1455,-55,4,3418.559987,65,11,,
1456,-28,20,77269.90842,124,40,,
1457,-60,4,13080.373518,61,13,,
1458,22,36,147439.083108,203,48,,
