Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
193,-48,1,8364.183102,55,8,,
194,-54,1,5812.35818,41,6,,
195,-55,0,5514.366888,42,6,,
196,-46,2,11328.340479,62,10,,
197,-55,0,5688.064075,42,6,,
198,-55,0,9554.999443,42,6,,
199,-47,2,15225.660635,54,10,,
200,-51,3,6772.365804,54,9,,
201,-55,0,10428.364407,42,6,,
202,-55,1,5821.082313,45,7,,
203,-54,0,5963.899543,42,6,,
204,-52,1,5754.589602,47,8,,
205,-54,1,6302.051121,46,8,,
206,-55,0,8461.460095,42,6,,
207,-57,4,15284.381199,59,12,,
208,-54,0,5633.709384,42,6,,
209,-55,0,5541.4642,43,6,,
210,-55,0,5539.936061,42,6,,
211,-54,0,5261.150464,42,6,,
212,-55,0,5628.817191,42,6,,
213,-54,1,5324.114787,46,7,,
214,-55,0,4151.431943,42,6,,
215,-53,2,6953.727931,47,7,,
216,-54,0,6218.93365,41,6,,
217,-53,0,6777.729288,39,6,,
218,-55,1,5888.921437,44,7,,
219,-55,0,5934.877892,43,6,,
220,-55,0,10104.524174,42,6,,
221,-55,0,5843.524655,42,6,,
222,-55,0,6048.562192,42,6,,
223,-56,0,4419.191066,47,7,,
224,-55,0,5977.682654,42,6,,
225,-55,0,6220.023213,42,6,,
226,-49,4,10061.647632,55,11,,
227,-56,0,6074.710413,43,6,,
228,-54,0,5841.135522,42,6,,
229,-53,1,5166.024922,39,6,,
230,-56,0,5748.689202,44,6,,
231,-51,2,6005.407974,44,7,,
232,-53,1,9543.034939,41,7,,
233,-55,0,5618.295797,43,6,,
234,-53,2,9789.611281,50,10,,
235,-54,0,10860.559807,42,6,,
236,-56,2,15102.338749,51,9,,
237,-55,0,4863.346363,42,6,,
238,-58,1,6608.340808,51,7,,
239,-55,0,5542.275716,42,6,,
240,-53,1,5909.277408,48,7,,
241,-55,0,6159.215223,42,6,,
242,-56,0,5937.961833,43,6,,
243,-55,0,5573.829326,42,6,,
244,-55,0,6059.753052,42,6,,
245,-55,0,5640.739661,42,6,,
246,-47,3,13595.721227,59,10,,
247,-55,1,5452.156701,44,7,,
248,-54,1,7972.680252,49,8,,
249,-55,0,5688.373011,42,6,,
250,-48,1,8477.371697,46,7,,
251,-49,1,9720.415339,49,8,,
252,-55,0,5617.49602,42,6,,
253,-57,1,4978.415093,49,7,,
254,-57,1,6402.044742,49,7,,
255,-55,0,5633.247619,42,6,,
256,-51,1,7123.141094,47,7,,
257,-57,5,14994.009724,57,13,,
258,-55,0,6047.790124,42,6,,
259,-54,0,5217.855909,42,6,,
260,-53,1,6136.76417,40,6,,
261,-54,0,7256.037217,40,6,,
262,-37,4,19931.290386,69,12,,
263,-55,0,6000.413452,42,6,,
264,-54,0,6196.148619,42,6,,
265,-54,1,6761.892207,49,8,,
266,-55,1,5823.595513,45,7,,
267,-55,0,5520.718709,42,6,,
268,-56,0,5917.010119,43,6,,
269,-55,0,5586.011015,42,6,,
270,-55,0,6183.766302,42,6,,
271,-51,1,7061.169314,47,7,,
272,-57,1,6232.617472,50,7,,
273,-57,1,6737.344827,50,7,,
274,-54,3,8496.957925,48,9,,
275,-55,1,5350.343342,42,6,,
276,-47,2,10119.391532,57,9,,
277,-55,0,6214.841718,43,6,,
278,-55,0,6163.942455,43,6,,
279,-56,1,7340.629378,47,8,,
280,-56,0,5846.902949,43,6,,
281,-55,0,5570.933475,42,6,,
282,-55,0,5385.625445,42,6,,
283,-55,0,5840.451827,42,6,,
284,-54,1,7530.771548,40,6,,
285,-55,0,10682.315993,42,6,,
286,-57,1,6729.402681,49,7,,
287,-55,0,6005.05491,42,6,,
288,-56,1,7572.379881,48,8,,
289,-54,0,6011.977489,42,6,,
290,-57,1,6543.045602,49,7,,
291,-61,2,10015.243492,58,9,,
292,-55,0,6430.477875,42,6,,
293,-55,2,13546.238091,51,9,,
294,-55,0,6010.120135,43,6,,
295,-53,1,8651.521903,49,7,,
296,-50,1,6767.37703,47,7,,
297,-55,2,16427.73415,58,9,,
298,-52,2,7250.299976,45,8,,
299,-55,0,6260.50837,42,6,,
300,-50,1,5470.019766,45,7,,
301,-54,0,5404.516366,42,6,,
302,-53,1,5381.168722,40,6,,
303,-56,1,6247.686314,47,7,,
304,-53,1,5854.316917,40,6,,
305,-47,2,13123.80266,46,9,,
306,-55,0,5341.489551,42,6,,
307,-58,1,7134.472725,51,7,,
308,-53,1,5807.959887,39,6,,
309,-54,0,6556.940573,42,6,,
310,-57,2,6746.954536,49,8,,
311,-55,0,6147.534772,42,6,,
312,-52,2,7093.578985,43,8,,
313,-55,0,5748.161203,42,6,,
314,-56,1,8417.150866,47,8,,
315,-56,2,6665.701631,45,7,,
316,-55,0,6128.214926,42,6,,
317,-55,0,12451.534815,43,6,,
318,-56,1,6702.604096,48,8,,
319,-55,0,6110.129006,42,6,,
320,-54,0,5613.040304,42,6,,
321,-55,0,4604.413127,43,6,,
322,-55,0,6896.829283,42,6,,
323,-54,0,5148.164913,42,6,,
324,-57,1,6148.182321,48,7,,
325,-54,0,5765.156646,42,6,,
326,-54,1,6169.381114,43,6,,
327,-52,1,8511.618306,51,8,,
328,-50,2,11685.754892,49,9,,
329,-55,0,8122.869739,45,7,,
330,-54,1,5615.7088,42,6,,
331,-55,1,5439.661572,45,7,,
332,-58,1,6904.392148,50,7,,
333,-55,0,5585.126486,42,6,,
334,-48,2,14679.055913,60,10,,
335,-55,1,13036.126113,47,8,,
336,-55,0,6082.199093,42,6,,
337,-55,0,7830.474074,42,6,,
338,-54,0,4961.221743,40,6,,
339,-53,1,5975.700646,43,7,,
340,-55,0,5387.411961,42,6,,
341,-55,0,6010.119405,42,6,,
342,-47,2,9427.654717,50,8,,
343,-55,3,10937.767798,65,10,,
344,-54,0,6076.056662,42,6,,
345,-55,0,6248.318582,43,6,,
346,-54,0,4797.558222,41,6,,
347,-55,2,7849.727352,55,8,,
348,-55,0,8950.326767,43,6,,
349,-55,0,5598.102503,42,6,,
350,-51,4,19345.609679,46,11,,
351,-54,0,5494.423903,41,6,,
352,-51,1,6860.791509,45,8,,
353,-54,0,5625.880448,41,6,,
354,-54,1,11201.140044,44,7,,
355,-55,0,5324.26305,42,6,,
356,-54,0,5284.796746,41,6,,
357,-39,7,17252.107045,55,15,,
358,-55,0,9734.42496,42,6,,
359,-59,2,7624.388841,54,9,,
360,-55,0,5259.426196,42,6,,
361,-56,0,6439.847251,43,6,,
362,-55,0,5916.535147,42,6,,
363,-55,0,5691.306245,42,6,,
364,-42,4,8349.207069,48,10,,
365,-57,2,6923.062632,50,8,,
366,-55,0,5167.612649,42,6,,
367,-56,1,9553.577916,46,8,,
368,-56,0,5877.553858,44,6,,
369,-48,1,7157.897174,45,7,,
370,-50,1,5193.724353,42,7,,
371,-55,0,5887.543608,42,6,,
372,-54,2,12063.632203,43,7,,
373,-54,3,17814.745085,63,12,,
374,-52,2,6712.102184,44,8,,
375,-47,2,9754.866082,59,9,,
376,-55,0,6016.57978,42,6,,
377,-58,1,7728.541426,52,8,,
378,-57,2,9067.150544,53,8,,
379,-55,0,5940.543857,42,6,,
380,-55,3,7456.546429,53,8,,
381,-55,0,5650.972134,42,6,,
382,-50,1,9256.941432,46,7,,
383,-55,0,6151.227216,42,6,,
384,-54,1,5946.121741,42,7,,
385,-55,0,5480.154009,42,6,,
386,-55,0,5195.865483,42,6,,
387,-58,1,15258.475227,51,7,,
388,-51,2,6117.65302,44,7,,
389,-55,1,7324.509051,42,6,,
390,-55,1,5775.974655,43,6,,
391,-49,2,9025.469593,52,9,,
392,-53,1,6919.858702,46,8,,
393,-56,2,7088.482368,50,8,,
394,-54,1,7390.56248,46,8,,
395,-57,1,6909.940229,48,7,,
396,-55,0,6201.094158,42,6,,
397,-54,0,5519.474639,42,6,,
398,-50,2,6516.579164,48,8,,
399,-55,0,5161.505257,42,6,,
400,-55,0,5967.45808,43,6,,
401,-59,1,7120.12891,54,8,,
402,-50,1,8288.641378,57,8,,
403,-54,1,6031.19697,42,6,,
404,-51,1,6807.875475,39,7,,
405,-55,0,6181.48663,42,6,,
406,-56,1,9904.229927,47,8,,
407,-56,0,5482.473426,47,7,,
408,-51,1,7437.223861,42,7,,
409,-55,0,5683.019573,42,6,,
410,-55,3,7765.674213,49,9,,
411,-54,0,5431.655323,42,6,,
412,-54,2,11688.074551,50,9,,
413,-55,0,5544.108135,42,6,,
414,-55,0,6465.809418,42,6,,
415,-55,2,5598.704949,46,7,,
416,-57,2,6665.062509,50,8,,
417,-57,1,14576.237319,50,8,,
418,-57,1,6103.9256,47,7,,
419,-55,0,5272.175563,42,6,,
420,-55,0,6208.556403,42,6,,
421,-48,2,7668.541945,46,8,,
422,-60,3,10473.344187,58,11,,
423,-55,0,6048.778057,42,6,,
424,-55,0,7254.59673,42,6,,
425,-56,1,6606.84143,48,8,,
426,-48,1,7629.098865,45,7,,
427,-55,0,6477.453915,42,6,,
428,-55,0,6066.444504,42,6,,
429,-56,4,7629.79765,49,9,,
430,-55,3,9977.156367,46,8,,
431,-55,0,5884.687882,42,6,,
432,-53,1,5816.102446,42,7,,
433,-54,0,13405.869143,42,6,,
434,-50,1,11355.543596,49,8,,
435,-53,1,7884.028358,44,8,,
436,-54,1,6512.135358,42,6,,
437,-59,1,7539.802045,53,8,,
438,-52,1,5588.897842,44,7,,
439,-55,0,5660.7978,42,6,,
440,-49,2,8902.75246,50,8,,
441,-48,2,10754.838134,46,8,,
442,-54,0,5837.756836,42,6,,
443,-57,1,6063.554715,48,7,,
444,-55,0,6351.196352,43,6,,
445,-51,1,7663.846502,49,8,,
446,-57,1,6719.478682,48,7,,
447,-56,2,6898.468243,48,8,,
448,-55,0,10331.975444,43,6,,
449,-51,2,14828.295555,61,9,,
450,-55,0,5470.309845,42,6,,
451,-55,0,6195.50297,42,6,,
452,-54,0,5322.691552,41,6,,
453,-55,1,6082.219108,46,7,,
454,-57,1,5466.843179,49,7,,
455,-51,2,6482.136242,40,8,,
456,-45,2,10599.823546,46,8,,
457,-49,1,8573.668105,54,8,,
458,-51,1,8904.653204,45,8,,
459,-56,1,4898.064168,48,7,,
460,-54,0,4827.583588,42,6,,
461,-54,0,5083.563378,42,6,,
462,-50,3,8906.855053,45,8,,
463,-52,1,5295.326222,39,6,,
464,-55,0,7541.054151,43,6,,
465,-55,0,6078.057789,42,6,,
466,-49,3,13804.060642,47,11,,
467,-55,0,7437.213101,42,6,,
468,-55,0,6039.016247,43,6,,
469,-55,0,5548.923572,42,6,,
470,-57,2,6904.816784,51,9,,
471,-55,0,5791.432907,42,6,,
472,-55,0,7900.394138,43,6,,
473,-55,0,5964.176468,42,6,,
474,-56,2,12815.450171,48,8,,
475,-52,1,8317.118958,39,6,,
476,-50,1,7920.893051,46,7,,
477,-55,0,6091.18186,42,6,,
478,-50,1,6068.830737,42,7,,
479,-58,0,5184.087035,50,7,,
480,-55,1,7099.500857,45,8,,
481,-56,0,6595.884471,43,6,,
482,-54,0,4603.298416,40,6,,
483,-52,2,6965.41817,41,8,,
484,-55,0,5595.999575,42,6,,
485,-54,1,7512.785992,46,8,,
486,-54,0,5912.541492,42,6,,
487,-50,4,7501.534326,61,9,,
488,-54,1,5446.440404,41,6,,
489,-55,0,5797.204743,42,6,,
490,-55,0,8110.867969,42,6,,
491,-55,1,6680.210503,45,8,,
492,-56,1,6748.774252,47,7,,
493,-55,0,5205.242758,42,6,,
494,-51,1,8443.942734,47,7,,
495,-56,1,6730.031772,49,8,,
496,-49,3,7042.42931,46,9,,
497,-54,1,5135.203409,41,6,,
498,-54,0,7951.095884,41,6,,
499,-55,0,5817.218824,42,6,,
500,-53,2,8524.074526,51,8,,
501,-53,1,12407.576155,43,7,,
502,-53,3,7231.823758,50,9,,
503,-55,1,6854.321868,46,8,,
504,-51,1,7619.95713,50,8,,
505,-55,0,5545.271509,42,6,,
506,-54,0,6005.082942,42,6,,
507,-57,0,5513.758755,45,6,,
508,-54,0,5417.838601,41,6,,
509,-55,0,5888.284245,43,6,,
510,-54,0,5699.268744,41,6,,
511,-49,1,7456.096969,55,8,,
512,-55,0,5380.496347,42,6,,
513,-54,0,5321.062612,41,6,,
514,-55,0,6160.538027,42,6,,
515,-55,1,6117.18546,43,7,,
516,-46,2,12009.231921,50,9,,
517,-45,3,9857.887821,59,10,,
518,-53,2,9910.3202,45,8,,
519,-55,0,6077.68333,42,6,,
520,-47,2,11121.106636,56,10,,
521,-56,1,13548.32092,48,8,,
522,-54,0,5570.859321,42,6,,
523,-55,0,5598.663665,42,6,,
524,-55,0,6251.77345,42,6,,
525,-55,0,6222.553614,42,6,,
526,-55,1,6873.669885,50,7,,
527,-55,1,6979.893653,50,7,,
528,-56,0,8998.189541,43,6,,
529,-55,0,5932.858175,43,6,,
530,-50,1,6963.428183,50,8,,
531,-59,2,9166.192865,57,10,,
532,-54,0,5295.879197,42,6,,
533,-57,1,6220.739586,49,7,,
534,-55,0,6667.425274,42,6,,
535,-53,2,6216.139814,45,7,,
536,-56,0,5716.0572,44,6,,
537,-54,0,8804.381422,41,6,,
538,-59,4,15542.571638,56,11,,
539,-54,1,5549.088388,41,6,,
540,-55,1,4892.744103,45,7,,
541,-54,1,6214.31744,42,7,,
542,-55,0,6077.393356,42,6,,
543,-55,0,5161.469532,42,6,,
544,-55,0,6388.477108,43,6,,
545,-55,0,9776.436333,42,6,,
546,-55,1,6010.541883,47,7,,
547,-51,4,10103.149581,47,11,,
548,-59,3,9845.377972,57,10,,
549,-52,2,9800.304104,53,9,,
550,-55,0,5635.888149,42,6,,
551,-52,1,6768.172025,48,7,,
552,-54,0,6002.8252,42,6,,
553,-54,0,10068.446703,42,6,,
554,-55,2,9602.083835,46,9,,
555,-52,1,7005.241144,47,8,,
556,-54,1,5668.13973,42,6,,
557,-50,1,9977.684839,44,8,,
558,-55,1,6455.414476,48,8,,
559,-52,2,5979.585519,47,7,,
560,-57,0,5473.781431,44,6,,
561,-55,1,5400.418119,42,6,,
562,-55,0,5752.488842,42,6,,
563,-54,2,8087.150628,54,9,,
564,-55,0,5528.68989,42,6,,
565,-50,2,10378.2207,41,7,,
566,-54,0,5669.263211,42,6,,
567,-54,0,5638.848137,42,6,,
568,-55,0,5358.362975,42,6,,
569,-58,2,6631.577106,52,8,,
570,-57,2,8172.222101,53,10,,
571,-54,1,5704.707738,41,6,,
572,-51,1,7339.180108,56,8,,
573,-52,4,5528.389226,45,8,,
574,-55,0,5712.935189,42,6,,
575,-54,0,5203.897085,41,6,,
576,-51,1,9520.574234,47,7,,
577,-55,0,5892.128866,43,6,,
578,-51,4,8263.089323,42,9,,
579,-55,0,6289.623263,42,6,,
580,-55,1,6255.313834,44,7,,
581,-57,2,5868.728277,48,7,,
582,-47,1,13035.551668,54,8,,
583,-55,0,5937.81794,42,6,,
584,-54,1,5559.788991,42,6,,
585,-53,1,6035.306432,40,6,,
586,-54,0,6436.578655,42,6,,
587,-55,3,12285.567079,48,10,,
588,-52,3,13646.532751,73,11,,
589,-54,0,5362.310751,41,6,,
590,-56,2,7159.39908,49,8,,
591,-55,0,5902.147125,42,6,,
592,-55,0,5773.515857,43,6,,
593,-55,0,5985.628282,42,6,,
594,-49,4,12458.585996,45,11,,
595,-55,0,5498.526253,43,6,,
596,-55,0,5506.754843,42,6,,
597,-54,0,5574.644169,42,6,,
598,-57,3,16821.927395,50,7,,
599,-55,0,6080.688202,42,6,,
600,-55,0,5459.755154,42,6,,
601,-56,1,10364.232581,48,7,,
602,-55,0,5978.645016,42,6,,
603,-55,0,5757.731777,43,6,,
604,-58,4,11361.128501,62,12,,
605,-55,0,5780.628748,42,6,,
606,-56,1,6148.4851,46,7,,
607,-55,0,5772.8424,43,6,,
608,-55,0,6033.690904,42,6,,
609,-53,3,7764.356275,47,9,,
610,-52,1,8825.505384,46,8,,
611,-56,2,6229.166163,46,7,,
612,-54,0,4904.366336,41,6,,
613,-44,2,7769.066142,49,9,,
614,-55,0,6023.711338,42,6,,
615,-55,0,5164.571639,42,6,,
616,-54,0,5062.476201,42,6,,
617,-55,0,6161.05726,42,6,,
618,-54,0,4642.435842,41,6,,
619,-46,1,10539.787739,54,8,,
620,-53,1,7117.135679,48,7,,
621,-55,0,5302.458103,42,6,,
622,-46,1,7630.46411,54,8,,
623,-54,2,6372.900111,44,7,,
624,-54,0,6328.500298,41,6,,
625,-55,1,6353.798977,46,7,,
626,-55,0,5618.382493,42,6,,
627,-55,0,6215.062475,43,6,,
628,-53,1,6507.090782,40,7,,
629,-55,0,8966.947163,43,6,,
630,-57,1,12020.400745,50,7,,
631,-55,0,4897.589886,43,6,,
632,-56,2,7148.755494,49,8,,
633,-50,2,6323.015303,43,7,,
634,-55,0,5489.632203,42,6,,
635,-54,0,5752.296169,42,6,,
636,-55,2,11657.541283,46,9,,
637,-55,0,4896.50623,42,6,,
638,-55,0,5367.536807,42,6,,
639,-55,0,5935.0858,43,6,,
640,-51,1,6245.239573,40,7,,
641,-50,1,12354.573191,50,8,,
642,-54,0,5477.042304,42,6,,
643,-47,2,9260.39797,46,8,,
644,-55,0,5960.472964,43,6,,
645,-55,0,5476.315846,42,6,,
646,-55,1,5977.163926,43,6,,
647,-53,3,8578.46688,51,10,,
648,-54,0,5327.161156,41,6,,
649,-55,0,5710.247283,42,6,,
650,-55,0,5874.90108,42,6,,
651,-53,2,6844.701633,46,8,,
652,-55,1,7689.68771,46,8,,
653,-55,0,5518.238754,42,6,,
654,-57,3,6829.915657,50,8,,
655,-59,1,7371.810683,53,8,,
656,-55,0,5776.237588,42,6,,
657,-55,2,7248.815605,46,7,,
658,-55,0,8478.605187,43,6,,
659,-56,2,5980.819428,48,7,,
660,-55,0,6243.382377,42,6,,
661,-54,0,5858.576108,42,6,,
662,-55,0,6456.044791,42,6,,
663,-54,1,5316.078284,41,6,,
664,-55,0,4403.34644,42,6,,
665,-49,3,15327.108291,62,11,,
666,-54,0,5496.496886,41,6,,
667,-51,1,10804.072714,50,8,,
668,-48,2,9304.982035,58,9,,
669,-55,0,5730.209561,42,6,,
670,-55,0,4286.681996,42,6,,
671,-49,2,7423.059792,40,8,,
672,-54,0,3995.557689,41,6,,
673,-46,2,9307.404714,50,9,,
674,-52,3,6964.951117,50,8,,
675,-55,0,6356.525956,42,6,,
676,-55,0,6091.708449,42,6,,
677,-54,1,5433.255628,42,6,,
678,-59,2,7768.676326,55,9,,
679,-54,0,5873.25781,42,6,,
680,-54,2,8169.947255,58,9,,
681,-54,0,5959.84461,42,6,,
682,-56,1,7880.284014,48,7,,
683,-50,2,6553.762145,45,7,,
684,-56,2,6549.108706,48,7,,
685,-55,0,5346.203833,42,6,,
686,-53,0,5570.500181,39,6,,
687,-55,1,9472.666589,43,6,,
688,-58,1,14129.90279,51,8,,
689,-58,1,6192.547241,50,7,,
690,-55,0,8344.065458,42,6,,
691,-55,0,5499.32708,43,6,,
692,-55,0,6097.004616,43,6,,
693,-55,0,5776.706757,43,6,,
694,-54,1,10770.968243,40,6,,
695,-54,0,7178.12932,42,6,,
696,-54,3,8468.142454,50,9,,
697,-57,1,6582.978547,49,7,,
698,-55,0,6009.248945,42,6,,
699,-55,0,6685.93976,42,6,,
700,-53,1,6093.791393,41,7,,
701,-53,1,5938.185295,43,7,,
702,-56,2,11557.001862,49,8,,
703,-57,1,6435.358981,49,7,,
704,-53,2,7423.9624,51,9,,
705,-53,1,6700.14506,41,7,,
706,-48,3,9021.009966,58,9,,
707,-54,1,6265.160672,42,7,,
708,-59,3,10813.069282,55,9,,
709,-56,2,12054.157505,46,7,,
710,-59,2,10663.144062,56,9,,
711,-54,0,4171.936296,41,6,,
712,-58,4,9141.312623,54,10,,
713,-54,0,6066.891623,42,6,,
714,-55,0,6185.567474,43,6,,
715,-44,4,18940.507741,50,13,,
716,-56,2,6477.465882,50,8,,
717,-57,1,6822.341135,49,7,,
718,-54,0,5051.302868,42,6,,
719,-46,2,5981.332578,47,8,,
720,-55,1,6799.107528,44,7,,
721,-52,2,7820.400907,47,7,,
722,-54,0,5859.044987,42,6,,
723,-57,1,7389.703345,49,7,,
724,-57,2,7032.823455,50,8,,
725,-53,0,5125.55618,39,6,,
726,-53,2,5783.630905,44,8,,
727,-54,0,4635.064307,42,6,,
728,-56,1,6174.86512,46,7,,
729,-54,0,5009.172113,42,6,,
730,-51,1,5836.995016,43,7,,
731,-50,2,5631.612462,41,7,,
