Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
190,-51,2,19859.046692,48,9,,
191,-54,0,15052.429299,44,7,,
192,-56,2,23869.063205,51,10,,
193,-50,3,29992.339143,69,13,,
194,-55,1,12626.809575,49,8,,
195,-52,1,22614.461469,48,9,,
196,-54,2,19891.615274,51,10,,
197,-56,1,22447.931996,53,10,,
198,-58,4,31981.493843,59,14,,
199,-53,0,12822.726097,43,7,,
200,-57,2,22447.931906,54,9,,
201,-55,1,23679.139836,49,10,,
202,-53,1,20115.921038,45,9,,
203,-56,1,19583.74455,51,9,,
204,-54,0,12015.057095,44,7,,
205,-54,0,11894.685054,44,7,,
206,-53,0,13996.412681,43,7,,
207,-53,0,16056.402435,43,7,,
208,-54,0,12593.943239,43,7,,
209,-53,3,34515.304079,49,12,,
210,-56,1,17130.942683,50,8,,
211,-53,0,14870.373379,43,7,,
212,-49,2,22903.605523,55,11,,
213,-51,2,23170.577563,47,10,,
214,-53,0,10895.881448,43,7,,
215,-54,1,19534.225604,47,9,,
216,-54,1,22218.770337,47,8,,
217,-54,0,14269.835246,43,7,,
218,-59,4,22290.5134,62,12,,
219,-51,2,30851.986534,48,11,,
220,-57,0,19481.842401,52,8,,
221,-54,0,13802.912896,44,7,,
222,-53,0,11549.068499,43,7,,
223,-58,1,23398.121684,57,10,,
224,-54,0,17747.853165,44,7,,
225,-52,1,23072.992782,44,9,,
226,-46,1,23882.617891,62,10,,
227,-52,1,18386.249557,44,8,,
228,-54,1,18545.949773,47,8,,
229,-55,1,19212.198448,49,8,,
230,-53,2,17780.312345,44,8,,
231,-61,3,29860.028846,65,12,,
232,-51,3,32668.062206,52,14,,
233,-57,1,20528.405274,54,9,,
234,-56,1,25123.573831,51,10,,
235,-54,2,27631.502248,60,11,,
236,-53,0,13229.384995,43,7,,
237,-57,1,19418.390718,54,10,,
238,-54,0,13978.529917,44,7,,
239,-52,3,21507.707054,52,9,,
240,-51,2,17643.55767,45,10,,
241,-55,1,19187.990703,48,9,,
242,-55,0,10173.018857,48,8,,
243,-55,1,14553.533628,48,8,,
244,-53,1,21883.194934,54,9,,
245,-53,0,14125.420431,43,7,,
246,-53,0,22359.735123,43,7,,
247,-59,2,24123.462501,60,10,,
248,-53,0,15087.301617,43,7,,
249,-54,0,18095.129841,44,7,,
250,-36,3,43215.702783,88,15,,
251,-55,1,19518.900699,48,8,,
252,-54,0,19064.477417,44,7,,
253,-53,2,16398.659561,44,8,,
254,-55,3,29711.837607,51,12,,
255,-53,1,22967.47046,48,9,,
256,-53,0,15621.627875,43,7,,
257,-53,0,16359.960006,43,7,,
258,-49,1,26348.704736,50,10,,
259,-56,1,15541.536171,51,8,,
260,-54,1,20284.45859,49,8,,
261,-53,0,12964.984853,43,7,,
262,-54,0,15515.670612,44,7,,
263,-53,5,34097.93551,52,12,,
264,-59,4,45593.504601,62,15,,
265,-51,2,30048.62173,45,10,,
266,-54,0,15845.423424,44,7,,
267,-57,1,17446.790172,56,9,,
268,-48,1,24628.932459,55,10,,
269,-53,0,18181.07467,43,7,,
270,-50,2,21420.249309,43,9,,
271,-56,4,38734.377088,66,14,,
272,-56,2,25186.766372,52,10,,
273,-58,1,26160.515126,55,10,,
274,-51,1,24944.445357,44,9,,
275,-52,3,25933.176323,51,11,,
276,-53,0,14482.969375,43,7,,
277,-50,2,25960.959932,52,10,,
278,-55,2,24974.812374,53,11,,
279,-48,4,29656.611086,49,11,,
280,-45,3,37609.582299,57,13,,
281,-54,0,15200.866742,44,7,,
282,-58,2,16808.123173,56,9,,
283,-56,1,16624.182111,51,9,,
284,-56,0,16061.303735,51,8,,
285,-53,0,17207.0576,43,7,,
286,-54,2,20096.937225,52,10,,
287,-49,2,21903.693773,47,9,,
288,-52,1,14965.364512,48,8,,
289,-54,0,22944.301369,44,7,,
290,-54,1,15512.906633,45,8,,
291,-40,4,32001.845227,62,13,,
292,-49,2,21423.51184,58,10,,
293,-46,1,27457.872449,61,10,,
294,-47,2,26839.079789,49,10,,
295,-54,1,24206.780914,52,10,,
296,-54,0,19634.045363,44,7,,
297,-57,0,16373.081908,52,8,,
298,-54,0,13820.422655,43,7,,
299,-53,0,15935.916849,43,7,,
300,-53,0,13779.491004,43,7,,
301,-53,0,15763.693654,43,7,,
302,-50,1,19765.149923,48,8,,
303,-52,1,18677.824198,52,9,,
304,-56,5,35976.232348,61,13,,
305,-53,2,26266.034818,58,11,,
306,-53,1,20234.024534,50,8,,
307,-57,0,19864.056544,52,8,,
308,-50,3,24888.156621,48,11,,
309,-48,2,28528.166358,45,11,,
310,-44,4,50466.874588,65,16,,
311,-53,0,11022.149527,43,7,,
312,-58,2,25849.802333,56,11,,
313,-55,2,18786.000206,51,9,,
314,-50,4,31958.381773,50,13,,
315,-57,0,18138.074468,52,8,,
316,-56,2,29016.516355,52,10,,
317,-46,4,37837.887121,56,13,,
318,-52,2,32744.699642,58,12,,
319,-51,1,27838.111807,49,10,,
320,-56,0,17351.257548,51,8,,
321,-54,0,16514.252667,44,7,,
322,-48,3,40828.220292,56,14,,
323,-53,0,16596.348517,43,7,,
324,-48,1,20376.545772,48,9,,
325,-53,0,18546.815694,43,7,,
326,-45,5,42944.313605,66,16,,
327,-57,4,29558.022606,62,12,,
328,-53,1,17818.911912,56,9,,
329,-51,1,25410.072725,46,10,,
330,-51,1,17783.43956,48,8,,
331,-49,1,26208.222,63,10,,
332,-51,1,26811.724427,43,9,,
333,-53,2,27217.255913,45,10,,
334,-52,1,18682.512424,49,8,,
335,-53,0,15768.305751,43,7,,
336,-54,0,16442.708822,44,7,,
337,-52,1,25439.039743,54,10,,
338,-54,0,20706.159799,43,7,,
339,-52,3,31442.964266,59,11,,
340,-55,3,31956.151873,53,11,,
341,-55,2,20764.342909,49,8,,
342,-45,2,27930.561224,59,10,,
343,-52,2,33586.295397,52,11,,
344,-54,1,23308.017446,49,8,,
345,-49,3,36317.723047,60,12,,
346,-54,0,19782.01492,44,7,,
347,-54,2,24560.59001,54,10,,
348,-48,3,28380.89977,53,11,,
349,-57,0,17918.088337,52,8,,
350,-57,0,17191.724558,52,8,,
351,-53,0,13565.087787,43,7,,
352,-56,2,28908.422921,50,10,,
353,-55,1,16294.461607,46,8,,
354,-57,2,31041.631647,55,10,,
355,-57,4,35967.771018,64,14,,
356,-53,0,20459.937899,43,7,,
357,-47,4,34392.899659,66,13,,
358,-58,6,44773.017087,59,14,,
359,-56,1,23578.103592,51,9,,
360,-57,1,20886.639369,52,9,,
361,-54,0,16393.023842,43,7,,
362,-53,1,30060.940528,48,10,,
363,-48,1,29174.240357,54,10,,
364,-54,6,54918.875561,70,19,,
365,-57,0,25477.789068,51,8,,
366,-54,3,30166.877722,53,12,,
367,-57,2,29413.972562,55,10,,
368,-53,2,25976.729136,53,10,,
369,-37,4,54952.863619,96,18,,
370,-43,3,39475.3689,62,12,,
371,-50,1,23760.987411,58,10,,
372,-53,1,18773.697232,45,8,,
373,-54,2,28837.989012,56,11,,
374,-55,1,22772.976609,48,8,,
375,-55,1,25745.946709,47,8,,
376,-51,3,31546.22172,60,12,,
377,-36,3,37948.485427,72,14,,
378,-52,1,32362.391359,46,10,,
379,-58,1,18337.374426,55,9,,
380,-57,1,30352.455975,55,10,,
381,-56,0,19138.4873,51,8,,
382,-55,1,19695.578551,48,8,,
383,-53,0,17059.380865,43,7,,
384,-51,1,19591.969285,43,9,,
385,-55,2,21478.5343,48,8,,
386,-50,1,26422.155751,58,10,,
387,-56,6,36323.447905,55,14,,
388,-53,0,18304.298953,43,7,,
389,-56,2,35441.435545,55,11,,
390,-47,3,35689.917694,64,13,,
391,-55,1,21055.639117,50,9,,
392,-53,3,32145.173027,55,11,,
393,-53,2,37340.71391,61,11,,
394,-55,2,20609.211963,48,9,,
395,-51,1,19795.214614,43,8,,
396,-53,0,19716.561774,43,7,,
397,-49,2,23252.682637,47,9,,
398,-51,1,21219.643046,50,9,,
399,-48,5,36614.396982,52,12,,
400,-50,1,29994.121149,45,9,,
401,-51,1,26990.713454,44,9,,
402,-55,1,19073.386401,51,8,,
403,-53,2,28925.725459,56,10,,
404,-54,0,14406.005387,43,7,,
405,-54,2,27967.558172,48,10,,
406,-48,6,45027.83134,65,17,,
407,-51,1,20890.035958,56,9,,
408,-56,0,22592.411274,51,8,,
409,-53,0,15214.085345,43,7,,
410,-57,5,27644.247272,56,13,,
411,-49,1,30509.780334,62,10,,
412,-53,2,37418.691901,63,12,,
413,-56,0,17819.263669,51,8,,
414,-49,2,36259.524042,52,12,,
415,-54,0,16464.342784,44,7,,
416,-48,2,30882.990828,51,11,,
417,-57,1,19528.065658,54,9,,
418,-55,2,31083.094184,57,11,,
419,-55,1,24056.609601,48,9,,
420,-57,0,23877.315773,52,8,,
421,-57,1,23917.991742,51,8,,
422,-46,4,46547.986602,49,15,,
423,-49,1,26051.887898,63,10,,
424,-54,0,19652.601622,43,7,,
425,-54,0,17956.692444,44,7,,
426,-53,0,19276.734023,43,7,,
427,-47,1,29087.49665,62,10,,
428,-53,0,15775.72055,43,7,,
429,-50,1,22461.702295,54,9,,
430,-44,4,38199.220479,54,12,,
431,-51,1,21886.356586,51,9,,
432,-54,0,18322.366238,44,7,,
433,-54,2,22282.557651,51,10,,
434,-47,2,36835.729484,52,12,,
435,-46,3,24205.909893,50,10,,
436,-56,2,29535.552696,52,10,,
437,-52,4,30136.971373,51,12,,
438,-45,2,35003.077782,60,11,,
439,-53,2,41622.934764,49,12,,
440,-43,4,39299.487922,68,13,,
441,-53,3,29893.203668,52,11,,
442,-51,2,30278.16972,50,10,,
443,-56,1,24952.914039,50,9,,
444,-48,2,31746.766077,56,12,,
445,-55,1,24146.692653,49,9,,
446,-57,1,24079.890663,52,8,,
447,-52,2,40291.813663,46,12,,
448,-54,0,17211.39293,44,7,,
449,-54,0,20737.278766,44,7,,
450,-57,2,29516.864704,54,10,,
451,-54,0,19004.722042,44,7,,
452,-54,0,20724.692055,44,7,,
453,-56,0,17496.530325,51,8,,
454,-49,5,48570.841627,54,15,,
455,-56,4,32775.494417,64,13,,
456,-40,5,37754.139159,57,14,,
457,-56,1,19595.826826,51,8,,
458,-54,2,27081.973663,48,10,,
459,-54,1,24642.782427,46,8,,
460,-51,2,22517.180107,45,8,,
461,-59,2,40306.849856,59,12,,
462,-52,1,23584.903197,49,9,,
463,-56,1,23711.806495,52,8,,
464,-50,2,20888.273414,47,8,,
465,-40,4,38281.391385,80,14,,
466,-45,8,42798.493105,66,16,,
467,-53,0,19910.502469,43,7,,
468,-48,1,22607.736376,48,9,,
469,-58,1,24103.680921,55,9,,
470,-54,4,36195.637222,54,13,,
471,-54,2,23438.603668,54,9,,
472,-54,0,17391.339474,43,7,,
473,-53,0,19776.931691,44,7,,
474,-43,3,39876.548756,69,13,,
475,-54,0,19474.398584,43,7,,
476,-59,2,23461.950498,60,10,,
477,-41,3,36919.450653,65,13,,
478,-46,4,32839.649175,59,11,,
479,-55,0,17262.670675,49,8,,
480,-53,0,22341.798117,43,7,,
481,-54,0,18985.559671,44,7,,
482,-58,1,25473.778767,56,10,,
483,-57,2,31449.984547,55,10,,
484,-53,0,20356.961895,43,7,,
485,-53,1,19246.161393,43,7,,
486,-54,3,35437.319807,52,13,,
487,-51,3,34799.912907,46,12,,
488,-45,7,48861.437083,50,17,,
489,-53,0,15915.811906,43,7,,
490,-56,1,22899.1504,50,8,,
491,-55,1,24080.68996,52,9,,
492,-56,0,18115.253417,50,8,,
493,-54,1,29889.41527,53,10,,
494,-54,0,20821.332274,44,7,,
495,-50,4,44014.181151,50,14,,
496,-53,0,17302.085885,43,7,,
497,-53,0,19452.546807,43,7,,
498,-55,1,21153.049643,49,8,,
499,-57,1,29145.840884,54,9,,
500,-50,2,25329.545257,48,10,,
501,-53,0,18143.307041,43,7,,
502,-37,7,56133.971367,60,18,,
503,-56,2,30273.039052,53,10,,
504,-53,1,18549.779135,46,8,,
505,-54,5,51706.979222,57,16,,
506,-54,1,25780.898119,47,8,,
507,-54,0,17252.670687,44,7,,
508,-53,1,21211.987503,43,7,,
509,-47,2,31405.901576,55,11,,
510,-52,1,27027.367927,52,9,,
511,-50,7,66051.937232,67,20,,
512,-58,1,20796.2996,55,9,,
513,-50,1,31631.072619,51,10,,
514,-48,4,39845.761934,64,14,,
515,-54,4,28019.900785,54,12,,
516,-54,2,23374.752229,50,9,,
517,-57,1,30810.314745,54,10,,
518,-53,0,16292.590145,43,7,,
519,-49,1,23554.703588,53,9,,
520,-54,0,20242.839113,45,7,,
521,-52,2,31964.147023,46,10,,
522,-54,1,21923.733812,49,8,,
523,-42,4,42150.775996,63,13,,
524,-57,0,23539.382083,53,8,,
525,-52,1,20549.318928,51,9,,
526,-56,3,36498.816711,63,12,,
527,-55,1,22043.418627,51,9,,
528,-57,0,21385.234319,52,8,,
529,-53,4,55956.163918,63,16,,
530,-46,3,34384.265778,52,12,,
531,-53,0,17743.434697,43,7,,
532,-57,0,20109.935836,52,8,,
533,-45,4,56452.974542,56,16,,
534,-50,8,50531.677431,66,16,,
535,-56,0,21213.614287,51,8,,
536,-56,1,23436.274022,51,9,,
537,-57,0,24283.790208,52,8,,
538,-51,2,29335.647609,44,10,,
539,-56,1,24217.117402,49,8,,
540,-55,1,23616.282157,51,8,,
541,-60,5,39333.036255,64,13,,
542,-54,0,19244.400608,44,7,,
543,-55,1,23097.169126,51,9,,
544,-51,2,31628.181803,49,11,,
545,-57,0,23404.856153,52,8,,
546,-54,0,17921.821802,44,7,,
547,-54,1,25874.733238,50,9,,
548,-53,0,19046.461555,43,7,,
549,-59,3,44495.595697,61,13,,
550,-53,9,68320.068801,66,22,,
551,-42,5,58709.35066,62,16,,
552,-54,2,30750.170166,57,11,,
553,-52,5,35442.054265,55,13,,
554,-60,5,62695.686093,63,16,,
555,-55,1,22383.286013,49,8,,
556,-50,1,30557.798711,58,10,,
557,-55,3,39074.418941,61,13,,
558,-52,2,20440.697282,45,8,,
559,-49,6,60066.687515,65,17,,
560,-50,1,17932.171183,47,8,,
561,-54,0,21274.833794,44,7,,
562,-53,0,18379.607887,43,7,,
563,-42,4,39547.759469,66,13,,
564,-55,1,23273.537198,49,9,,
565,-56,1,30000.930406,51,9,,
566,-49,2,28924.835727,48,10,,
567,-56,1,28317.806466,51,9,,
568,-56,0,26680.086601,51,8,,
569,-53,1,36277.090305,48,10,,
570,-49,3,34648.531941,54,11,,
571,-53,0,19233.291437,43,7,,
572,-57,0,26028.229541,52,8,,
573,-45,6,52934.955568,70,15,,
574,-47,5,63676.975915,74,18,,
575,-56,1,25647.999557,50,8,,
576,-52,1,26606.095473,56,9,,
577,-59,2,33762.083648,60,10,,
578,-49,1,25773.8106,49,10,,
579,-54,0,23613.733136,44,7,,
580,-54,1,19662.102065,46,8,,
581,-48,5,38839.464326,48,13,,
582,-54,2,30101.971213,50,10,,
583,-54,0,18978.355275,44,7,,
584,-54,0,21003.055105,43,7,,
585,-46,1,27550.411009,54,10,,
586,-39,7,67661.951707,87,20,,
587,-57,0,23234.066896,52,8,,
588,-59,2,32431.578549,59,10,,
589,-53,0,16605.169802,43,7,,
590,-49,4,38913.559892,58,13,,
591,-56,1,33487.039607,51,10,,
592,-55,2,22401.436824,48,8,,
593,-52,3,37999.760792,64,13,,
594,-56,1,21464.127874,50,8,,
595,-57,3,51600.366552,59,14,,
596,-54,0,23431.428586,43,7,,
597,-53,0,19203.600255,43,7,,
598,-53,1,25996.866548,47,8,,
599,-53,0,20314.071001,43,7,,
600,-52,3,34867.359405,55,11,,
601,-43,6,51972.69949,70,15,,
602,-44,5,40950.426457,54,13,,
603,-54,1,30942.063143,47,9,,
604,-56,0,25182.137502,51,8,,
605,-56,0,20133.266346,51,8,,
606,-54,0,20845.399598,44,7,,
607,-53,3,30026.526665,50,10,,
608,-42,6,56212.701503,71,16,,
609,-49,1,25673.190726,44,9,,
610,-53,0,21722.096337,43,7,,
611,-54,5,44832.386229,59,16,,
612,-54,1,22051.151897,52,9,,
613,-54,0,22108.129688,43,7,,
614,-55,1,21423.428768,47,8,,
615,-42,4,39142.087373,66,13,,
616,-54,0,22674.508745,43,7,,
617,-56,3,45214.441026,55,12,,
618,-57,0,20288.287498,52,8,,
619,-58,3,36147.70476,56,11,,
620,-45,4,48889.805498,58,14,,
621,-47,3,45886.229918,51,12,,
622,-57,0,19302.412934,52,8,,
623,-49,1,32991.805455,58,10,,
624,-45,7,65306.3648,75,19,,
625,-52,3,38766.111672,54,12,,
626,-53,0,20125.677455,43,7,,
627,-52,1,24559.180943,55,9,,
628,-53,3,35286.869927,49,11,,
629,-52,8,55916.311744,76,18,,
630,-53,0,20875.361392,43,7,,
631,-56,0,25098.650045,52,8,,
632,-49,2,33313.515761,57,11,,
633,-58,1,30607.861689,54,9,,
634,-54,1,28141.301852,50,10,,
635,-49,2,34601.15963,56,11,,
636,-54,1,29792.252495,48,8,,
637,-53,0,21917.826093,43,7,,
638,-57,0,23443.4898,52,8,,
639,-49,3,49169.93708,51,14,,
640,-50,1,33425.113385,50,10,,
641,-54,1,35848.992032,49,10,,
642,-53,0,28983.820829,43,7,,
643,-57,1,26458.733071,54,9,,
644,-55,4,55690.878486,65,15,,
645,-57,4,45412.945601,55,14,,
646,-53,1,21819.335968,48,8,,
647,-53,0,24813.432831,43,7,,
648,-54,0,22237.756601,45,7,,
649,-48,3,37123.483346,63,12,,
650,-51,5,51787.504276,65,14,,
651,-48,3,48363.957232,56,14,,
652,-56,0,16644.669338,50,8,,
653,-56,1,27263.148534,51,8,,
654,-56,0,22112.214794,51,8,,
655,-53,0,19382.886728,44,7,,
656,-54,2,43967.175077,62,12,,
657,-56,1,24369.15187,51,8,,
658,-56,1,23775.796792,52,9,,
659,-57,1,23765.623308,53,9,,
660,-52,3,37155.021487,50,11,,
661,-57,0,23552.80542,53,8,,
662,-53,2,31551.193224,55,11,,
663,-56,0,21455.473829,51,8,,
664,-47,2,35336.140491,65,11,,
665,-54,1,20827.587216,45,8,,
666,-50,3,27431.681806,54,10,,
667,-53,2,22834.590121,45,9,,
668,-55,2,28688.815236,53,10,,
669,-50,2,34795.035807,49,11,,
670,-53,0,17817.816727,43,7,,
671,-55,1,32824.951731,52,10,,
672,-53,2,27905.110114,47,10,,
673,-48,3,56867.08087,54,14,,
674,-52,1,24217.34758,46,8,,
675,-52,2,33227.349335,52,10,,
676,-55,1,23891.082025,51,9,,
677,-54,3,36741.970692,68,13,,
678,-53,2,33808.588596,57,10,,
679,-51,6,57598.320705,54,15,,
680,-55,1,25047.240621,49,8,,
681,-46,3,40754.543276,51,11,,
682,-50,1,29287.02986,60,10,,
683,-56,0,25761.97661,52,8,,
684,-51,3,48489.191166,66,14,,
685,-54,0,20438.959615,44,7,,
686,-59,3,46594.772541,61,13,,
687,-49,2,37481.575415,56,12,,
688,-57,0,30355.76301,52,8,,
689,-53,0,22994.399139,44,7,,
690,-53,0,21463.37874,42,7,,
691,-58,2,27900.703989,57,9,,
692,-52,1,28632.21271,46,9,,
693,-56,0,20401.688321,51,8,,
694,-45,4,36454.868476,66,13,,
695,-53,0,23236.249085,43,7,,
696,-53,1,21997.792866,45,8,,
697,-53,1,20509.837777,47,8,,
698,-57,3,38090.775115,56,12,,
699,-52,2,34458.089948,47,10,,
700,-54,2,43780.359068,55,12,,
701,-58,1,23683.247724,57,9,,
702,-54,0,20907.418088,44,7,,
703,-48,2,38872.902428,51,11,,
704,-54,2,23266.669721,47,8,,
705,-56,0,21733.981896,52,8,,
706,-53,6,31749.334962,72,13,,
707,-58,2,26926.460156,57,9,,
708,-51,5,56608.256931,53,15,,
709,-53,1,21786.245074,43,7,,
710,-53,0,23447.031788,43,7,,
711,-55,1,23643.712478,47,8,,
712,-56,2,33811.975642,55,10,,
713,-54,0,21662.982244,44,7,,
714,-52,2,28550.354182,52,10,,
715,-55,3,50788.924875,63,13,,
716,-54,1,28861.751748,49,9,,
717,-54,5,61686.757166,59,16,,
718,-49,1,31262.221767,49,9,,
719,-49,2,42790.768141,62,12,,
720,-59,4,40063.202021,60,13,,
721,-56,0,25878.439341,51,8,,
722,-53,2,34512.076477,57,11,,
723,-49,2,25997.573953,49,9,,
724,-53,0,21610.12574,43,7,,
725,-54,1,27247.133384,46,8,,
726,-55,1,32029.704167,50,10,,
727,-46,4,34493.331417,74,13,,
728,-58,0,19922.679595,55,9,,
729,-56,1,24317.511759,51,8,,
730,-54,0,20695.115057,44,7,,
731,-48,3,30242.667876,53,10,,
