Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
1,0,0,0.0,0,0,,
2,-55,0,5558.522658,42,6,,
3,-55,3,6592.170122,47,7,,
4,-57,1,7153.346905,49,7,,
5,-46,4,13982.876342,47,10,,
6,-51,3,9075.016487,56,9,,
7,-59,2,7625.291877,54,8,,
8,-43,8,9814.652554,56,13,,
