Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
80,-54,0,23.2,0,7,,
81,-54,0,23.6,0,7,,
82,-51,4,396.207135,0,14,,
83,-56,1,94.933372,0,9,,
84,-54,0,1.5,0,7,,
85,-54,2,90.111359,0,10,,
86,-58,2,298.161804,0,12,,
87,-42,2,272.078432,0,11,,
88,-39,3,372.411794,0,14,,
89,-53,0,22.9,0,7,,
90,-51,3,342.390123,0,13,,
91,-54,1,55.12651,0,8,,
92,-56,0,10.2,0,8,,
93,-51,1,175.463693,0,10,,
94,-49,2,193.564406,0,10,,
95,-50,2,196.519479,0,11,,
96,-53,0,5.0,0,7,,
97,-55,1,152.512804,0,9,,
98,-55,1,98.833372,0,9,,
99,-53,0,38.7,0,7,,
100,-57,0,26.6,0,8,,
101,-53,1,93.953832,0,9,,
102,-53,0,-7.9,0,7,,
103,-54,0,18.5,0,7,,
104,-36,8,958.2908,0,25,,
105,-47,2,243.502542,0,12,,
106,-57,0,30.7,0,8,,
107,-52,2,237.661691,0,12,,
108,-56,1,69.917009,0,9,,
109,-57,0,44.8,0,8,,
110,-54,0,19.0,0,7,,
111,-52,2,180.910666,0,10,,
112,-57,1,88.824005,0,9,,
113,-40,4,383.28172,0,15,,
114,-57,0,16.2,0,8,,
115,-45,2,228.676497,0,11,,
116,-54,1,61.636246,0,8,,
117,-56,2,264.603966,0,11,,
118,-60,2,189.3284,0,11,,
119,-53,0,9.5,0,7,,
120,-56,2,42.333692,0,8,,
121,-47,2,231.389315,0,12,,
122,-51,1,85.962704,0,8,,
123,-58,2,143.993673,0,11,,
124,-53,1,121.425451,0,10,,
125,-54,0,14.2,0,7,,
126,-58,3,198.344547,0,10,,
127,-54,0,12.1,0,7,,
128,-51,2,249.195606,0,11,,
129,-55,1,90.137544,0,8,,
130,-46,3,314.816113,0,12,,
131,-48,3,294.595824,0,12,,
132,-57,1,76.684756,0,8,,
133,-47,2,239.369314,0,12,,
134,-44,3,297.271848,0,12,,
135,-46,3,272.111177,0,12,,
136,-50,4,464.593633,0,15,,
137,-53,0,15.2,0,7,,
138,-54,0,-5.6,0,7,,
139,-53,0,22.0,0,7,,
140,-52,3,203.939737,0,12,,
141,-57,1,84.04853,0,9,,
142,-55,2,212.371038,0,11,,
143,-53,0,21.2,0,7,,
144,-50,1,49.33319,0,9,,
145,-52,1,97.014382,0,9,,
146,-47,3,191.641637,0,10,,
147,-50,1,78.772732,0,10,,
148,-54,0,32.2,0,7,,
149,-56,2,260.547255,0,11,,
150,-56,0,26.5,0,8,,
151,-55,2,218.326564,0,12,,
152,-53,1,74.562704,0,8,,
153,-53,1,114.161037,0,10,,
154,-48,5,446.57442,0,15,,
155,-47,5,691.37469,0,19,,
156,-50,2,78.066067,0,8,,
157,-56,1,94.825351,0,8,,
158,-55,1,80.735888,0,10,,
159,-49,3,297.792109,0,14,,
160,-54,1,99.855007,0,9,,
161,-51,1,92.435253,0,8,,
162,-54,0,35.4,0,7,,
163,-56,3,208.858482,0,10,,
164,-49,1,153.134879,0,10,,
165,-53,2,174.258906,0,10,,
166,-52,1,155.478667,0,9,,
167,-36,5,577.762931,0,17,,
168,-54,2,120.739532,0,9,,
169,-55,2,99.179583,0,9,,
170,-51,4,427.829587,0,15,,
171,-53,3,207.052288,0,10,,
172,-53,0,34.9,0,7,,
173,-54,3,356.171564,0,13,,
174,-57,0,68.6,0,8,,
175,-50,1,125.68183,0,10,,
176,-56,2,158.677801,0,10,,
177,-49,1,167.854562,0,10,,
178,-57,0,44.1,0,8,,
179,-54,0,21.1,0,7,,
180,-54,5,299.163468,0,13,,
181,-51,2,266.486488,0,12,,
182,-56,4,216.960703,0,11,,
183,-53,0,12.7,0,7,,
184,-50,3,256.78296,0,12,,
185,-46,4,444.791768,0,14,,
186,-52,1,146.912362,0,9,,
187,-54,0,42.6,0,7,,
188,-49,0,25.9,0,50,,
189,-49,2,186.451891,0,11,,
190,-53,0,4.4,0,7,,
191,-53,3,220.085684,0,11,,
192,-47,2,326.572757,0,12,,
193,-48,5,591.953399,0,16,,
194,-53,0,33.6,0,7,,
195,-50,1,153.193244,0,10,,
196,-49,3,291.211171,0,14,,
197,-54,0,9.1,0,7,,
198,-53,0,48.9,0,7,,
199,-52,1,131.853832,0,9,,
200,-54,0,8.0,0,7,,
201,-54,0,4.9,0,7,,
202,-46,2,239.263928,0,12,,
203,-50,4,354.156025,0,12,,
204,-53,1,92.966166,0,9,,
205,-44,3,305.538232,0,13,,
206,-56,0,34.7,0,8,,
207,-46,3,218.319192,0,11,,
208,-46,6,488.341006,0,17,,
209,-52,1,162.034879,0,10,,
210,-56,1,86.499571,0,9,,
211,-56,2,130.364732,0,9,,
212,-55,3,389.588111,0,13,,
213,-51,5,656.683566,0,17,,
214,-48,3,361.988037,0,12,,
215,-47,4,457.108558,0,16,,
216,-53,0,27.0,0,7,,
217,-58,2,225.185379,0,11,,
218,-56,1,50.484756,0,8,,
219,-52,1,67.314382,0,9,,
220,-54,0,22.9,0,7,,
221,-53,0,26.6,0,7,,
222,-55,1,65.043802,0,8,,
223,-53,2,191.667233,0,10,,
224,-50,1,90.742839,0,9,,
225,-51,1,142.814401,0,10,,
226,-55,2,142.596222,0,10,,
227,-56,0,49.4,0,8,,
228,-53,1,110.209552,0,9,,
229,-51,2,230.660622,0,12,,
230,-52,4,387.823282,0,14,,
231,-50,3,365.065624,0,15,,
232,-49,2,152.617661,0,10,,
233,-50,2,162.314437,0,11,,
234,-53,0,23.7,0,7,,
235,-47,4,384.25849,0,13,,
236,-54,1,154.034879,0,10,,
237,-48,3,302.75858,0,12,,
238,-47,4,405.689791,0,15,,
239,-50,4,554.29196,0,15,,
240,-56,2,185.721388,0,11,,
241,-54,2,181.844701,0,10,,
242,-52,5,471.657184,0,16,,
243,-45,5,390.061843,0,17,,
244,-51,2,345.189653,0,13,,
245,-53,0,35.3,0,7,,
246,-55,1,75.281241,0,8,,
247,-42,4,354.398772,0,13,,
248,-53,1,84.886008,0,8,,
249,-57,2,170.476093,0,10,,
250,-46,12,1443.452036,0,34,,
251,-45,7,774.138981,0,21,,
252,-56,2,218.783924,0,10,,
253,-51,2,294.511692,0,12,,
254,-53,1,32.9,0,7,,
255,-56,0,10.7,0,8,,
256,-48,5,528.268423,0,17,,
257,-54,8,959.422759,0,24,,
258,-46,4,389.828079,0,14,,
259,-56,0,12.6,0,8,,
260,-51,2,206.93489,0,10,,
261,-53,2,181.853122,0,10,,
262,-56,1,152.284981,0,10,,
263,-57,0,11.1,0,8,,
264,-55,3,278.017744,0,12,,
265,-52,1,172.682478,0,10,,
266,-55,2,142.514686,0,9,,
267,-54,2,148.406505,0,9,,
268,-51,2,101.651962,0,9,,
269,-56,1,44.925351,0,8,,
270,-53,0,19.0,0,7,,
271,-43,4,349.919933,0,13,,
272,-56,0,28.0,0,8,,
273,-55,1,102.12651,0,8,,
274,-54,2,59.761759,0,8,,
275,-50,7,559.001214,0,16,,
276,-55,4,461.196429,0,16,,
277,-42,5,545.84132,0,18,,
278,-54,0,13.2,0,7,,
279,-54,0,8.3,0,7,,
280,-56,0,15.6,0,8,,
281,-52,4,306.653545,0,12,,
282,-53,0,19.1,0,7,,
283,-44,7,758.702589,0,19,,
284,-36,4,509.512414,0,15,,
285,-44,4,375.838456,0,14,,
286,-51,2,94.502623,0,9,,
287,-57,1,89.67112,0,9,,
288,-53,5,377.19146,0,12,,
289,-56,0,36.4,0,8,,
290,-51,19,2201.23913,0,50,,
291,-56,0,23.9,0,8,,
292,-50,3,194.544389,0,9,,
293,-45,5,627.157231,0,18,,
294,-55,1,141.012804,0,9,,
295,-54,2,187.05574,0,11,,
296,-42,3,394.742632,0,13,,
297,-57,0,18.8,0,8,,
298,-57,1,144.918196,0,10,,
299,-51,1,83.535662,0,9,,
300,-54,0,36.7,0,7,,
301,-51,5,413.088751,0,15,,
302,-56,7,691.08183,0,21,,
303,-57,0,30.8,0,8,,
304,-55,1,46.755245,0,8,,
305,-53,0,12.9,0,7,,
306,-52,3,320.914013,0,13,,
307,-50,3,378.50212,0,13,,
308,-55,1,109.482318,0,9,,
309,-57,0,21.5,0,8,,
310,-53,3,197.370166,0,10,,
311,-55,1,175.512362,0,10,,
312,-58,1,131.312804,0,9,,
313,-38,23,2397.917897,0,50,,
314,-40,7,858.114876,0,23,,
315,-39,22,2296.293473,0,48,,
316,-36,5,430.295523,0,16,,
317,-49,4,272.721764,0,12,,
318,-47,14,1549.880255,0,35,,
319,-55,4,376.860443,0,14,,
320,-56,1,113.109927,0,9,,
321,-49,6,535.098483,0,17,,
322,-52,3,252.222416,0,11,,
323,-51,1,111.933445,0,9,,
324,-55,0,19.3,0,8,,
325,-53,2,124.481929,0,10,,
326,-53,5,545.36154,0,19,,
327,-41,6,451.564234,0,15,,
328,-47,4,515.989081,0,16,,
329,-56,0,10.7,0,8,,
330,-49,2,230.395487,0,11,,
331,-54,1,95.472315,0,8,,
332,-47,4,298.711617,0,11,,
333,-57,5,283.498612,0,14,,
334,-36,11,1036.390444,0,27,,
335,-30,5,519.090656,0,19,,
336,-55,3,293.101041,0,11,,
337,-46,9,870.993987,0,24,,
338,-19,27,2622.90546,0,50,,
339,-53,0,14.0,0,7,,
340,-50,3,315.101696,0,12,,
341,-48,4,569.540021,0,17,,
342,-57,8,1050.948599,0,29,,
343,-53,7,506.952281,0,17,,
344,-52,1,75.743802,0,9,,
345,-50,6,670.056872,0,20,,
346,-39,14,1613.427617,0,36,,
347,-53,3,237.806717,0,12,,
348,-56,0,36.0,0,8,,
349,-51,3,445.078936,0,15,,
350,-17,18,1920.055772,0,47,,
351,-44,3,367.579707,0,14,,
352,-44,17,2190.916844,0,50,,
353,-41,4,498.614658,0,16,,
354,-49,4,374.268613,0,14,,
355,-54,5,516.933699,0,16,,
356,11,28,2914.413782,0,50,,
357,-43,13,1056.252809,0,29,,
358,-51,2,251.97542,0,12,,
359,-50,4,382.239836,0,14,,
360,19,24,2523.208797,0,50,,
361,-50,3,320.804256,0,11,,
362,-57,2,239.429858,0,11,,
363,-55,0,19.1,0,8,,
364,-49,23,2232.691124,0,50,,
365,-23,5,741.136549,0,17,,
366,-27,16,1974.079787,0,47,,
367,-54,1,100.57112,0,9,,
368,-55,0,5.9,0,8,,
369,19,25,2696.047473,0,50,,
370,-32,14,1495.654128,0,38,,
371,-42,5,491.539696,0,17,,
372,-47,10,912.224849,0,25,,
373,-45,3,357.587517,0,13,,
374,-56,0,12.9,0,8,,
375,-41,11,1087.13553,0,30,,
376,-13,27,2959.551432,0,50,,
377,15,32,2694.831533,0,50,,
378,-51,3,314.17157,0,14,,
379,-33,20,1967.809107,0,46,,
380,-40,6,466.736598,0,15,,
381,-19,28,2469.135609,0,50,,
382,-33,25,2903.848965,0,50,,
383,-23,24,2614.055842,0,50,,
384,-36,9,1068.93515,0,27,,
385,-56,0,1.6,0,9,,
386,11,23,2822.22005,0,45,,
387,-49,1,144.924025,0,11,,
388,6,19,1960.65503,0,34,,
389,-44,8,773.34315,0,21,,
390,-10,22,2387.013064,0,50,,
391,2,23,2731.004528,0,40,,
392,-41,16,1892.663557,0,44,,
393,-54,0,18.8,0,8,,
394,-41,7,851.545148,0,17,,
395,4,27,2868.62034,0,50,,
396,14,28,2887.344211,0,50,,
397,-42,4,357.093394,0,14,,
398,-43,17,1242.768709,0,40,,
399,-42,9,691.40614,0,17,,
400,3,20,2481.055229,0,34,,
401,2,23,2718.852362,0,50,,
402,-2,29,2862.721708,0,50,,
403,0,14,1676.372582,0,34,,
404,34,18,1843.934513,0,23,,
405,-22,15,1546.704039,0,38,,
406,-36,7,790.39459,0,26,,
407,-35,25,2508.402965,0,50,,
408,5,19,2190.710691,0,34,,
409,31,20,2310.947227,0,33,,
410,-39,15,1512.027112,0,40,,
411,26,16,1713.344224,0,22,,
412,-53,0,22.3,0,9,,
413,-25,6,587.4961,0,26,,
414,9,18,2217.175845,0,31,,
415,-53,1,164.224025,0,11,,
416,-55,1,28.612515,0,9,,
417,15,18,2073.453117,0,23,,
418,-45,2,278.836391,0,15,,
419,-57,3,218.953502,0,15,,
420,-31,27,2784.332759,0,50,,
421,-22,32,2835.808022,0,50,,
422,-39,8,862.328851,0,17,,
423,15,14,1706.415981,0,22,,
424,26,20,2393.635205,0,29,,
425,22,16,1947.170386,0,23,,
426,-14,31,2692.949617,0,50,,
427,13,27,2927.65163,0,50,,
428,-19,30,3032.598403,0,50,,
429,-26,29,2508.772808,0,50,,
430,26,28,2848.139226,0,50,,
431,-38,7,641.613807,0,17,,
432,-54,0,12.6,0,10,,
433,7,27,2628.122179,0,46,,
434,-31,25,2448.288782,0,50,,
435,21,19,2128.365933,0,27,,
436,26,15,1947.14973,0,24,,
437,-45,11,873.115573,0,17,,
438,0,26,2433.909396,0,36,,
439,1,16,2015.682549,0,25,,
440,17,20,2077.807331,0,25,,
441,4,34,3054.079135,0,50,,
442,-13,22,2104.512683,0,34,,
443,0,27,3133.000692,0,50,,
444,16,28,2912.217699,0,48,,
445,15,25,2906.251337,0,45,,
446,-17,15,1702.314366,0,34,,
447,11,13,1744.257245,0,20,,
448,-12,28,3102.318051,0,46,,
449,8,25,2783.014446,0,41,,
450,14,29,2817.369704,0,50,,
451,11,12,1254.651153,0,17,,
452,-53,8,767.58536,0,23,,
453,-8,25,2716.285418,0,50,,
454,23,15,1920.861972,0,23,,
455,-20,30,3142.562379,0,50,,
456,-36,17,1297.261138,0,34,,
457,20,21,2354.603101,0,33,,
458,23,11,1163.693475,0,15,,
459,-56,0,27.8,0,11,,
460,14,23,2443.12642,0,36,,
461,25,23,2358.190652,0,33,,
462,-57,1,104.49486,0,10,,
463,-23,20,1917.309747,0,34,,
464,19,23,2048.158428,0,28,,
465,18,22,1937.227413,0,27,,
466,12,17,1906.71621,0,23,,
467,-53,0,15.2,0,9,,
468,18,19,1725.800472,0,20,,
469,24,12,1507.180917,0,15,,
470,36,12,1143.793475,0,18,,
471,16,18,1844.241459,0,20,,
472,-12,8,952.158723,0,17,,
473,-57,4,194.036823,0,10,,
474,18,19,1942.018088,0,23,,
475,17,30,3097.890819,0,50,,
476,19,22,2281.384002,0,28,,
477,-31,20,2136.048315,0,50,,
478,-35,8,890.330631,0,17,,
479,-2,16,2050.208912,0,27,,
480,-52,2,236.859845,0,13,,
481,-56,1,115.545732,0,12,,
482,25,27,2660.908734,0,41,,
483,14,27,2491.260451,0,39,,
484,-9,24,2347.60407,0,33,,
485,-50,6,642.303936,0,17,,
486,12,33,2833.40846,0,50,,
487,22,17,1623.319004,0,24,,
488,25,13,1417.486414,0,15,,
489,11,28,2829.44873,0,50,,
490,10,21,2128.669242,0,28,,
491,-52,2,209.281456,0,11,,
492,6,25,2621.653006,0,50,,
493,-55,0,36.3,0,11,,
494,24,22,2122.85339,0,26,,
495,23,19,2118.430461,0,26,,
496,6,21,2021.281146,0,25,,
497,-20,19,2153.056073,0,34,,
498,5,19,2100.622074,0,24,,
499,-5,20,2475.561325,0,40,,
500,6,26,2518.410495,0,38,,
501,4,18,1720.575137,0,24,,
502,20,16,1717.595439,0,19,,
503,-3,15,1690.031419,0,24,,
504,-15,22,1906.080587,0,32,,
505,23,11,1289.707858,0,14,,
506,23,16,1711.910137,0,22,,
507,27,16,1571.348259,0,16,,
508,-53,0,21.3,0,10,,
509,-3,27,2545.484553,0,38,,
510,22,14,1460.903107,0,15,,
511,-7,21,2235.958829,0,34,,
512,11,18,2168.091033,0,29,,
513,14,17,1713.399836,0,19,,
514,17,22,2249.671825,0,29,,
515,29,28,3037.948056,0,46,,
516,7,13,1635.010155,0,20,,
517,-6,20,2312.355059,0,34,,
518,-52,0,21.9,0,10,,
519,8,25,2409.471889,0,33,,
520,1,17,2050.952931,0,27,,
521,-18,32,2964.777667,0,47,,
522,8,20,2304.452453,0,34,,
523,-15,12,918.902067,0,17,,
524,-3,29,2794.119203,0,50,,
525,2,26,2485.476234,0,33,,
526,2,23,1903.736621,0,26,,
527,14,26,2571.512679,0,34,,
528,20,25,2568.861161,0,34,,
529,23,24,2655.548837,0,37,,
530,-51,1,104.332389,0,9,,
531,2,29,3118.79709,0,50,,
532,20,21,1837.410599,0,26,,
533,-57,2,303.453112,0,13,,
534,-32,15,1803.403331,0,34,,
535,14,19,1858.072295,0,20,,
536,-6,20,2108.850315,0,28,,
537,27,29,3078.545677,0,46,,
538,21,23,2033.194191,0,26,,
539,1,23,2302.90758,0,32,,
540,-12,13,1190.919095,0,17,,
541,3,29,2717.049654,0,39,,
542,26,27,2540.719036,0,36,,
543,25,15,1455.320044,0,16,,
544,-54,1,31.3,0,8,,
545,8,17,1877.481902,0,24,,
546,-3,30,3211.19977,0,49,,
547,-55,0,21.2,0,10,,
548,14,33,2905.868852,0,43,,
549,27,16,1843.012098,0,26,,
550,13,25,2417.112878,0,35,,
551,22,19,2193.078765,0,30,,
552,-1,17,1914.655964,0,22,,
553,-1,13,1530.328226,0,17,,
554,20,15,1484.344886,0,15,,
555,32,16,1596.000458,0,18,,
556,-7,28,2807.816365,0,40,,
557,-2,25,2435.666114,0,34,,
558,21,16,1693.590434,0,16,,
559,3,18,1844.572451,0,22,,
560,33,20,1687.760134,0,21,,
561,3,10,988.756847,0,17,,
562,-3,32,2911.248401,0,44,,
563,5,16,1803.991253,0,20,,
564,12,17,1944.229209,0,25,,
565,-1,28,2820.405268,0,37,,
566,18,24,2473.56369,0,32,,
567,-14,12,1239.229345,0,17,,
568,-3,23,2224.510622,0,29,,
569,36,23,2665.740797,0,40,,
570,19,13,1325.552954,0,17,,
571,33,15,1697.123537,0,17,,
572,-14,21,2071.903112,0,27,,
573,27,30,2914.467509,0,48,,
574,-11,22,2514.303645,0,50,,
575,-9,14,1439.314568,0,18,,
576,22,30,2392.546434,0,32,,
577,28,10,1143.409209,0,11,,
578,23,19,1911.844152,0,23,,
579,-56,0,13.9,0,12,,
580,24,21,2151.248087,0,27,,
581,1,22,2348.594278,0,32,,
582,-56,2,232.93489,0,15,,
583,-4,25,2207.923455,0,29,,
584,33,10,1274.783665,0,14,,
585,-4,25,2456.782223,0,32,,
586,27,17,1431.054006,0,15,,
587,-44,21,1518.336527,0,34,,
588,16,22,2258.274153,0,32,,
589,-52,2,172.070989,0,11,,
590,11,12,1436.601328,0,15,,
591,44,15,1623.152198,0,16,,
592,12,15,1643.885633,0,18,,
593,35,12,1258.397844,0,11,,
594,21,14,1786.601402,0,18,,
595,14,17,1940.794941,0,23,,
596,5,24,2215.656894,0,31,,
597,7,22,2065.712241,0,29,,
598,28,12,1298.530491,0,12,,
599,5,15,1716.15452,0,19,,
600,1,24,1883.817185,0,26,,
601,33,15,1703.050822,0,18,,
602,15,19,1954.312539,0,22,,
603,10,15,1603.968845,0,19,,
604,39,17,1723.419067,0,21,,
605,3,14,1382.417184,0,16,,
606,16,29,2503.811929,0,50,,
607,26,14,1498.253254,0,14,,
608,15,20,1813.192786,0,25,,
609,8,17,1838.578865,0,25,,
610,35,15,1605.380738,0,16,,
611,32,10,1156.825682,0,10,,
612,10,18,1681.60864,0,21,,
613,30,15,1497.26528,0,14,,
614,1,13,1570.75876,0,18,,
615,17,19,1750.338951,0,25,,
616,17,12,1284.362166,0,14,,
617,28,10,1288.368185,0,11,,
618,-4,24,2373.388578,0,35,,
619,28,15,1280.178618,0,14,,
620,14,19,1432.247217,0,16,,
621,17,19,1930.322217,0,22,,
622,1,16,1507.21307,0,17,,
623,27,11,1284.582384,0,12,,
624,1,11,1306.399169,0,15,,
625,32,14,1191.652435,0,10,,
626,27,21,1881.274797,0,24,,
627,20,25,2055.387931,0,27,,
628,-10,23,2481.565558,0,38,,
629,-21,27,2733.040883,0,41,,
630,-2,19,1959.654274,0,24,,
631,-13,16,1867.045049,0,24,,
632,28,17,1551.327931,0,15,,
633,19,22,1954.02044,0,28,,
634,9,11,1299.909864,0,15,,
635,-51,3,315.729656,0,17,,
636,14,28,2405.887817,0,34,,
637,16,11,1225.803136,0,17,,
638,35,9,1158.437932,0,9,,
639,20,19,1764.111811,0,21,,
640,30,19,1991.378638,0,23,,
641,15,21,1962.005926,0,25,,
642,27,27,2490.39092,0,35,,
643,-58,5,471.467517,0,18,,
644,-5,19,1941.443595,0,28,,
645,17,18,1476.087266,0,17,,
646,16,21,1768.156117,0,20,,
647,9,16,1842.352836,0,21,,
648,15,18,1805.42854,0,20,,
649,9,21,2099.590982,0,29,,
650,21,14,1526.303721,0,14,,
651,21,25,2160.07092,0,27,,
652,12,12,1559.17655,0,17,,
653,3,14,1551.85576,0,16,,
654,23,13,1193.680593,0,11,,
655,21,13,1671.779216,0,16,,
656,-13,24,2383.446106,0,32,,
657,15,19,1928.693283,0,24,,
658,-22,32,2612.406167,0,45,,
659,20,23,2669.272047,0,45,,
660,-3,12,1273.613438,0,17,,
661,35,23,2370.933081,0,33,,
662,-4,17,1663.413248,0,19,,
663,-4,11,1117.312582,0,11,,
664,39,18,1626.488025,0,19,,
665,1,18,1897.58664,0,27,,
666,18,16,1795.497937,0,18,,
667,28,14,1361.573929,0,15,,
668,20,19,2125.859547,0,34,,
669,-12,23,2565.641304,0,37,,
670,9,13,1633.917073,0,18,,
671,3,14,1556.894704,0,19,,
672,23,20,2198.76196,0,35,,
673,-6,14,1683.730238,0,17,,
674,22,17,1324.591811,0,15,,
675,17,13,1214.229883,0,14,,
676,-34,10,1027.657089,0,17,,
677,17,15,1722.603787,0,19,,
678,-3,23,2317.176634,0,34,,
679,2,19,1997.738637,0,29,,
680,-51,4,381.390547,0,13,,
681,18,25,2406.66079,0,42,,
682,14,32,2497.035775,0,33,,
683,16,15,1668.526816,0,20,,
684,34,24,1992.043755,0,23,,
685,16,18,1803.96186,0,23,,
686,-21,21,2482.37682,0,35,,
687,-1,14,1698.87207,0,19,,
688,28,9,1160.037932,0,9,,
689,26,9,1181.227079,0,10,,
690,-17,22,2371.538499,0,34,,
691,33,14,1542.738455,0,15,,
692,13,16,1577.384997,0,18,,
693,-53,0,39.4,0,11,,
694,16,29,2335.304224,0,32,,
695,8,15,1799.903034,0,18,,
696,-4,18,1795.827097,0,20,,
697,19,17,1484.652537,0,17,,
698,30,13,1418.017505,0,18,,
699,29,14,1308.541708,0,15,,
700,10,14,1362.931292,0,17,,
701,16,18,1458.049675,0,16,,
702,-1,23,2009.277072,0,30,,
703,21,17,1879.339458,0,23,,
704,34,19,1917.219818,0,24,,
705,26,15,1557.266018,0,17,,
706,-11,17,1632.681615,0,21,,
707,27,10,1079.31032,0,7,,
708,-12,23,2284.51459,0,34,,
709,16,15,1896.902241,0,22,,
710,-5,23,2467.901543,0,35,,
711,-57,2,134.287603,0,12,,
712,23,16,1324.07537,0,16,,
713,-2,14,1744.239847,0,20,,
714,32,14,1082.956929,0,10,,
715,4,21,2075.816145,0,27,,
716,6,11,1216.990097,0,14,,
717,13,15,1584.551431,0,17,,
718,25,15,1776.42467,0,21,,
719,12,12,1351.480123,0,11,,
720,22,16,1970.74875,0,21,,
721,18,18,1518.85286,0,17,,
722,42,13,1201.160731,0,10,,
723,11,19,1992.823295,0,21,,
724,18,11,1342.93335,0,11,,
725,7,16,1736.823454,0,20,,
726,-9,11,1200.733542,0,15,,
727,25,14,1301.150035,0,13,,
728,5,11,1196.090097,0,15,,
729,31,23,1659.926114,0,20,,
730,14,12,1329.411652,0,14,,
731,-56,3,371.375869,0,14,,
732,29,9,1029.300231,0,8,,
733,22,18,2067.764257,0,23,,
734,0,21,2100.158627,0,30,,
735,22,23,1955.036836,0,25,,
736,13,18,1605.486314,0,19,,
737,-50,8,929.877251,0,17,,
738,-7,12,1390.032761,0,15,,
739,-20,12,1519.853422,0,20,,
740,25,12,1349.704815,0,12,,
741,-2,21,2021.070065,0,32,,
742,17,19,1907.095346,0,24,,
743,14,18,1909.905936,0,22,,
744,11,15,1799.72345,0,21,,
745,16,16,1790.045425,0,19,,
746,15,15,1378.654209,0,17,,
747,23,22,2187.977384,0,30,,
748,-22,22,2460.27537,0,35,,
749,12,21,2314.113025,0,26,,
750,-49,0,121.600001,0,50,,
751,16,26,2258.089278,0,34,,
752,43,11,1203.890097,0,11,,
753,23,14,1338.212865,0,11,,
754,20,10,1131.116986,0,8,,
755,-54,2,58.046254,0,11,,
756,11,15,1668.212022,0,20,,
757,10,14,1425.184997,0,13,,
758,13,22,1975.450931,0,23,,
759,-2,23,2376.992853,0,31,,
760,23,18,1671.860163,0,21,,
761,-10,15,1563.450984,0,19,,
762,30,17,1596.838446,0,18,,
763,9,25,1808.413761,0,22,,
764,28,16,1527.154163,0,17,,
765,-18,19,1592.757098,0,23,,
766,31,10,1113.12906,0,8,,
767,37,11,1192.773551,0,11,,
768,27,17,1602.214309,0,17,,
769,35,14,1233.247468,0,14,,
770,26,18,1708.462285,0,18,,
771,3,14,1610.466909,0,18,,
772,-31,9,1060.608539,0,17,,
