Iteration,Setpoint Average,Resources Harvested,Net Reward,Standard Deviation for Setpoints,Duration (seconds),,
438,-55,4,5893.097435,59,9,,
439,-52,1,11590.697522,60,10,,
440,-54,0,4632.477919,42,6,,
441,-55,0,8258.886606,42,6,,
442,-55,1,4811.442975,44,7,,
443,-55,0,4778.58686,42,6,,
444,-55,0,4527.721484,42,6,,
445,-55,0,4444.22453,42,6,,
446,-55,0,4768.489605,42,6,,
447,-55,0,4733.237882,43,6,,
448,-53,2,10440.48187,57,9,,
449,-55,0,9861.938633,42,6,,
450,-55,0,4565.026961,42,6,,
451,-55,0,4768.043992,42,6,,
452,-54,0,4260.448072,40,6,,
453,-55,0,4507.481496,42,6,,
454,-60,2,8081.865179,57,9,,
455,-55,0,4682.107577,42,6,,
456,-45,2,10100.661255,45,8,,
457,-57,2,6838.047786,51,8,,
458,-55,0,4711.040685,42,6,,
459,-55,0,4649.541077,42,6,,
460,-60,3,5709.134937,57,9,,
461,-55,1,4933.969687,44,7,,
462,-48,3,9065.037499,49,10,,
463,-46,1,10560.553404,54,8,,
464,-52,1,6468.956846,40,6,,
465,-49,1,7714.396256,55,8,,
466,-54,0,4804.941869,41,6,,
467,-56,1,5425.635798,48,7,,
468,-55,0,4630.256111,43,6,,
469,-55,0,4584.281005,42,6,,
470,-55,2,8085.726163,56,10,,
471,-48,2,5753.030265,46,8,,
472,-55,0,4339.374863,42,6,,
473,-52,3,7595.494264,55,9,,
474,-51,3,13381.958885,48,10,,
475,-55,2,7895.743114,46,7,,
476,-44,6,20795.295491,71,13,,
477,-52,1,8198.461771,43,8,,
478,-55,0,4509.878448,42,6,,
479,-58,1,6484.75753,53,8,,
480,-54,0,4411.038221,42,6,,
481,-55,1,5812.470486,50,8,,
482,-55,2,4412.219875,44,7,,
483,-60,2,9984.019491,58,10,,
484,-55,2,7465.067533,50,10,,
485,-56,2,6567.897823,47,8,,
486,-43,2,13622.388022,57,10,,
487,-50,2,8638.665957,45,9,,
488,-50,5,22065.767271,57,13,,
489,-51,1,5628.017245,42,7,,
490,-54,1,4956.62393,42,6,,
491,-47,4,13213.855604,66,12,,
492,-55,1,6033.570515,46,8,,
493,-57,1,5218.874803,48,7,,
494,-55,1,7100.898403,45,7,,
495,-52,2,6454.960496,45,8,,
496,-54,0,4618.823865,42,6,,
497,-55,0,4995.801874,42,6,,
498,-54,0,6958.11503,42,6,,
499,-54,0,4759.689856,42,6,,
500,-54,1,4664.057193,41,6,,
501,-55,0,10111.240459,42,6,,
502,-55,0,4583.82071,42,6,,
503,-43,4,18959.850339,72,11,,
504,-55,0,4682.684777,42,6,,
505,-54,0,4328.454674,42,6,,
506,-58,2,5963.590868,53,8,,
507,-52,2,8577.215314,53,9,,
508,-54,0,4590.609512,42,6,,
509,-57,2,14043.410894,51,10,,
510,-57,2,8608.77044,56,10,,
511,-54,2,6788.55432,53,9,,
512,-53,2,9537.940878,49,9,,
513,-55,2,4399.29057,45,7,,
514,-49,3,12285.139215,62,10,,
515,-55,0,4842.311585,42,6,,
516,-55,3,4918.563181,43,7,,
517,-55,0,4228.038613,42,6,,
518,-55,0,4362.376019,42,6,,
519,-54,1,4677.984908,42,7,,
520,-56,0,4695.969955,43,6,,
521,-54,0,4478.128647,42,6,,
522,-55,0,4767.782777,42,6,,
523,-54,0,4318.128231,41,6,,
524,-49,1,9575.649649,55,8,,
525,-55,1,7834.018843,46,8,,
526,-46,3,12374.570195,46,9,,
527,-56,1,5503.127836,50,7,,
528,-56,2,8291.927471,46,7,,
529,-46,3,8685.123691,49,9,,
530,-55,0,4412.92304,42,6,,
531,-58,2,5456.829256,53,9,,
532,-45,3,14081.18563,43,10,,
533,-53,1,5985.306461,44,8,,
534,-55,0,4806.656213,42,6,,
535,-49,3,5297.834729,47,9,,
536,-49,3,15276.884601,61,11,,
537,-57,1,6600.87085,51,8,,
538,-55,1,5602.99266,47,8,,
539,-52,1,4544.677757,41,7,,
540,-53,4,10957.573264,49,10,,
541,-54,0,4325.687178,42,6,,
542,-44,3,14677.890145,46,9,,
543,-55,0,4332.60445,42,6,,
544,-58,1,5286.69055,52,8,,
545,-54,1,6047.912957,45,8,,
546,-48,2,9188.133431,41,9,,
547,-55,0,5129.357841,42,6,,
548,-58,1,5367.735836,52,8,,
549,-51,2,8510.485192,55,9,,
550,-59,1,6422.182941,53,8,,
551,-54,0,4269.449892,41,6,,
552,-55,1,7521.053612,45,8,,
553,-50,4,7526.954096,53,10,,
554,-55,0,4509.471408,43,6,,
555,-52,1,7985.089945,52,8,,
556,-55,0,4821.691133,42,6,,
557,-55,1,4516.696104,45,7,,
558,-55,0,4510.416253,43,6,,
559,-46,2,8058.621089,48,8,,
560,-55,0,4773.414069,42,6,,
561,-47,4,11778.049609,53,9,,
562,-59,2,9980.534696,55,9,,
563,-52,1,5165.135906,47,8,,
564,-47,2,5356.238198,50,9,,
565,-55,0,4527.959421,42,6,,
566,-55,0,4502.301083,42,6,,
567,-56,1,4553.119541,45,7,,
568,-56,2,5250.693482,47,8,,
569,-51,5,25270.886927,54,14,,
570,-54,0,5017.77375,41,6,,
571,-51,3,11009.342318,43,10,,
572,-54,2,8585.060985,45,9,,
573,-55,0,4645.586904,42,6,,
574,-55,1,4975.261514,46,7,,
575,-54,0,4452.736366,42,6,,
576,-51,1,8336.843468,47,7,,
577,-52,1,4495.032823,41,7,,
578,-54,0,4739.221904,41,6,,
579,-55,0,4492.059121,42,6,,
580,-58,1,6987.949255,52,8,,
581,-55,0,4519.424917,42,6,,
582,-55,0,4486.430762,42,6,,
583,-55,0,5020.659816,42,6,,
584,-49,2,10982.459551,51,10,,
585,-55,0,4457.422224,42,6,,
586,-55,3,9151.524574,52,10,,
587,-54,1,3979.101555,40,6,,
588,-55,0,4774.585764,42,6,,
589,-57,2,7765.101772,52,9,,
590,-57,3,10317.794188,52,9,,
591,-56,2,8361.846518,48,9,,
592,-54,0,3966.484519,41,6,,
593,-55,1,4972.535562,46,8,,
594,-48,3,6187.684548,43,8,,
595,-49,2,7789.998457,40,8,,
596,-54,0,4258.335756,41,6,,
597,-55,2,4888.707635,44,7,,
598,-53,1,10757.320009,44,8,,
599,-56,1,6693.796407,48,8,,
600,-47,2,8558.790412,46,8,,
601,-55,4,10949.291862,50,9,,
602,-54,1,4909.099189,43,7,,
603,-55,0,4407.290487,42,6,,
604,-55,0,4505.530469,42,6,,
605,-51,1,5523.638943,43,7,,
606,-56,2,7464.246453,47,8,,
607,-51,3,10063.039008,58,10,,
608,-49,1,9877.361068,43,8,,
609,-55,0,4623.785336,42,6,,
610,-57,3,8455.903709,53,10,,
611,-50,1,7929.673826,50,8,,
612,-53,1,5032.897167,43,7,,
613,-51,2,7022.300147,46,8,,
614,-51,1,10294.25569,56,8,,
615,-54,0,4795.006738,42,6,,
616,-55,0,4709.918894,42,6,,
617,-55,3,5425.920316,46,8,,
618,-57,1,5238.425529,48,7,,
619,-55,0,4351.219989,42,6,,
620,-55,0,4563.695093,42,6,,
621,-55,0,4764.729093,43,6,,
622,-58,3,8823.878576,52,9,,
623,-60,2,7679.641809,57,10,,
624,-54,0,4795.710249,41,6,,
625,-60,2,5075.538369,57,8,,
626,-55,0,4505.919563,42,6,,
627,-49,3,9763.660004,56,11,,
628,-55,0,4569.38211,42,6,,
629,-55,0,6475.844959,43,6,,
630,-54,1,5009.275123,43,7,,
631,-54,0,4641.187335,41,6,,
632,-54,2,7917.618554,43,8,,
633,-55,0,4477.342519,42,6,,
634,-58,1,5527.358238,52,7,,
635,-55,0,4458.098772,42,6,,
636,-54,2,4474.992601,42,7,,
637,-58,1,5052.363238,51,7,,
638,-49,1,11491.465308,55,8,,
639,-52,3,11209.567467,48,10,,
640,-55,0,4698.281145,42,6,,
641,-53,1,5141.910934,42,7,,
642,-55,0,4260.428366,43,6,,
643,-51,1,6294.536575,40,7,,
644,-54,1,7573.051795,46,8,,
645,-55,0,4800.087717,42,6,,
646,-55,4,13277.004081,48,10,,
647,-55,0,4482.068041,42,6,,
648,-46,4,14572.549122,59,12,,
649,-54,1,5049.996981,41,6,,
650,-49,4,12274.639127,64,10,,
651,-48,4,11271.77548,58,11,,
652,-55,0,4415.029459,42,6,,
653,-45,3,11103.718635,46,10,,
654,-50,2,5527.370236,53,9,,
655,-55,0,4286.33555,42,6,,
656,-55,0,4543.290402,43,6,,
657,-53,3,8305.198038,51,9,,
658,-54,4,14494.694362,54,12,,
659,-55,0,4354.690201,42,6,,
660,-57,2,9592.976101,51,8,,
661,-49,1,10448.761496,55,8,,
662,-60,2,5869.009545,57,8,,
663,-55,1,6164.84021,46,8,,
664,-58,2,6457.173634,52,8,,
665,-51,1,8679.242544,56,8,,
666,-51,2,5164.894722,39,7,,
667,-54,2,9617.52986,48,8,,
668,-55,0,4487.147159,42,6,,
669,-54,0,4178.384631,48,8,,
670,-51,1,9906.279902,51,8,,
671,-57,0,4571.568751,48,7,,
672,-56,3,8704.891005,53,10,,
673,-49,5,17800.214535,47,13,,
674,-53,1,4258.104482,41,6,,
675,-55,0,4403.607448,42,6,,
676,-54,2,4871.067049,45,8,,
677,-52,2,6244.024838,42,8,,
678,-43,3,17117.003833,68,10,,
679,-56,3,11316.657024,55,12,,
680,-59,4,11459.51292,60,11,,
681,-55,4,14933.307154,55,12,,
682,-48,3,9744.166421,53,11,,
683,-55,3,8961.385938,52,11,,
684,-55,0,4532.337471,42,6,,
685,-47,3,10420.951366,45,10,,
